date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-29698000.0,-27337000.0,-22599000.0,-37066000.0,-31506000.0
,depreciationAndAmortization,715000.0,989000.0,1394000.0,1593000.0,1484000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,2772000.0,2408000.0,2166000.0,2633000.0,3084000.0
,changeInWorkingCapital,-2281000.0,-3791000.0,5650000.0,2215000.0,7401000.0
,accountsReceivables,-3613000.0,-142000.0,-179000.0,422000.0,8006000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-2016000.0,-544000.0,3426000.0,-18000.0,-303000.0
,otherNonCashItems,172000.0,-157000.0,98000.0,-33000.0,-282000.0
,netCashProvidedByOperatingActivites,-28320000.0,-27888000.0,-13291000.0,-30658000.0,-19819000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-166000.0,-155000.0,-158000.0,-385000.0,-2599000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-152350000.0,-54300000.0,-62403000.0,-24900000.0,-50561000.0
,salesMaturitiesOfInvestments,70300000.0,59403000.0,27400000.0,71560000.0,69369000.0
,otherInvestingActivites,44000.0,382000.0,2000.0,0.0,84000.0
,netCashUsedForInvestingActivites,-82172000.0,5330000.0,-35159000.0,46275000.0,16293000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,74147000.0,22758000.0,27711000.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,34316000.0,3173000.0,685000.0,201000.0,2458000.0
,netCashUsedProvidedByFinancingActivities,108463000.0,25931000.0,28396000.0,201000.0,2458000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-2029000.0,3373000.0,-20054000.0,15818000.0,-1068000.0
,cashAtEndOfPeriod,7810000.0,9839000.0,6466000.0,26520000.0,9709000.0
,cashAtBeginningOfPeriod,9839000.0,6466000.0,26520000.0,10702000.0,10777000.0
,operatingCashFlow,-28320000.0,-27888000.0,-13291000.0,-30658000.0,-19819000.0
,capitalExpenditure,-166000.0,-155000.0,-158000.0,-385000.0,-2599000.0
,freeCashFlow,-28486000.0,-28043000.0,-13449000.0,-31043000.0,-22418000.0
