date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,368524000.0,376437000.0,428679000.0,483736000.0,520847000.0
,costOfRevenue,249173000.0,249587000.0,297988000.0,336883000.0,358943000.0
,grossProfit,119351000.0,126850000.0,130691000.0,146853000.0,161904000.0
,grossProfitRatio,0.323862217928819,0.336975377021919,0.304869144511394,0.303580878826467,0.310847523360987
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,109215000.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,109215000.0,111124000.0,148038000.0,151186000.0,162721000.0
,costAndExpenses,358388000.0,360711000.0,446026000.0,488069000.0,521664000.0
,interestExpense,5224000.0,5795000.0,5310000.0,3031000.0,694000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,4038000.0,7723000.0,5430000.0,6523000.0,7153000.0
,EBITDA,8214000.0,26493000.0,-16482000.0,40023000.0,-4913000.0
,EBITDARatio,0.0222889146975502,0.0703783103148734,-0.0384483494642845,0.082737278184795,-0.00943271248562438
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,10136000.0,15726000.0,-17347000.0,-4333000.0,-817000.0
,operatingIncomeRatio,0.0275043145086887,0.0417759146948892,-0.0404661763230762,-0.00895736517439264,-0.00156859883996644
,totalOtherIncomeExpensesNet,10572000.0,2581000.0,8926000.0,-746000.0,731000.0
,incomeBeforeTax,-436000.0,13145000.0,-26273000.0,-3587000.0,-1548000.0
,incomeBeforeTaxRatio,-0.00118309798005015,0.034919521726079,-0.0612882833075565,-0.00741520168025535,-0.00297208201256799
,incomeTaxExpense,7134000.0,-1109000.0,4239000.0,3103000.0,6068000.0
,netIncome,-8182000.0,14084000.0,-31461000.0,27366000.0,-18828000.0
,netIncomeRatio,-0.0222020818182805,0.0374139630270138,-0.0733905789646799,0.0565721798667042,-0.0361488114551874
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.145380241648898,0.25,-0.57,0.52,-0.36
,EPSDiluted,-0.145380241648898,0.25,-0.57,0.52,-0.36
,weightedAverageShsOut,56756000.0,56280000.0,54769000.0,52175000.0,51724000.0
,weightedAverageShsOutDil,56756000.0,56280000.0,54769000.0,52175000.0,51724000.0
