Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2015-11-30,2014-11-30
Cash and cash equivalents,15784902.0,9170652.0,1350580.0,3713.0,1563.0,6195.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,15784902.0,9170652.0,1350580.0,3713.0,1563.0,6195.0
Receivables,8465810.0,577107.0,0.0,0.0,0.0,0.0
Inventories,52191523.0,2834666.0,0.0,0.0,0.0,0.0
Total current assets,77539180.0,12891305.0,1352247.0,3713.0,1563.0,6195.0
Property Plant & Equipment Net,5177877.0,3360832.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,26107146.0,1850000.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,8112626.0,2149654.0,0.0,,0.0,0.0
Total non-current assets,31387201.0,5261525.0,45515.0,,2850.0,4750.0
Total assets,108926381.0,18152830.0,1397762.0,6405.0,4413.0,10945.0
Payables,10554913.0,1179216.0,224609.0,8799.0,11799.0,4679.0
Short-term debt,58555006.0,1081593.0,0.0,100000.0,100000.0,20000.0
Total current liabilities,69315956.0,2294763.0,219101.0,119936.0,111799.0,24779.0
Long-term debt,8792919.0,1459410.0,1282.0,41000.0,33000.0,80000.0
Total debt,67347925.0,2541003.0,1282.0,,133000.0,100000.0
Deferred revenue,0.0,0.0,0.0,,0.0,0.0
Tax Liabilities,1073649.0,0.0,0.0,,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,,0.0,0.0
Total non-current liabilities,8792919.0,1492075.0,85220.0,,45283.0,85026.0
Total liabilities,78108875.0,3786838.0,304321.0,162801.0,157082.0,109805.0
Other comprehensive income,65017620,23384289,0.0,,59500,64500
Retained earnings (deficit),-34201114.0,-9019297.0,-445974.0,-221396.0,-217669.0,-168860.0
Total shareholders equity,30817506.0,14365992.0,1093441.0,-156396.0,-152669.0,-98860.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,51563023.0,-6629649.0,-1349298.0,137287.0,131437.0,93805.0
Other Assets,0.0,0.0,1667.0,0.0,0.0,0.0
Other Liabilities,0.0,0.0,-5508.0,11137.0,0.0,0.0
