date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,revenue,437505000.0,404379000.0,410995000.0,335098000.0,232176000.0,125561000.0,52268000.0,16799000.0,12946899.0,13847000.0
,costOfRevenue,0.0,124819000.0,122620000.0,97035000.0,65999000.0,31026000.0,10154000.0,4650000.0,4757787.0,4953000.0
,grossProfit,437505000.0,279560000.0,288375000.0,238063000.0,166177000.0,94535000.0,42114000.0,12149000.0,8189112.0,8894000.0
,grossProfitRatio,1.0,0.691331646796693,0.701650871665105,0.710427994198712,0.715737199365998,0.752900980399965,0.805731996632739,0.723197809393416,0.632515322781154,0.642305192460461
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,33763000.0,33099000.0,28816000.0,22957000.0,18397000.0,14908000.0,11440000.0,3689000.0,1312565.0,1252000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,94435000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,128198000.0,179535000.0,187205000.0,148116000.0,104986000.0,60379000.0,28171000.0,8796000.0,0.0,0.0
,costAndExpenses,128198000.0,304354000.0,309825000.0,245151000.0,170985000.0,91405000.0,38325000.0,13446000.0,10219891.0,10793000.0
,interestExpense,-57179000.0,65022000.0,66183000.0,47008000.0,23864000.0,10636000.0,6907000.0,0.0,4537660.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,149590000.0,146436000.0,158389000.0,125159000.0,86589000.0,45471000.0,16731000.0,5107000.0,4149539.0,4588000.0
,EBITDA,218078000.0,246461000.0,259559000.0,215106000.0,147780000.0,79627000.0,30674000.0,8460000.0,6876547.0,7642000.0
,EBITDARatio,0.498458303333676,0.609480215342538,0.631538096570518,0.641919677228751,0.636499896630143,0.634169845732353,0.586860029080891,0.503601404845527,0.531134675569802,0.55188849570304
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,68488000.0,100025000.0,101170000.0,89947000.0,61191000.0,34156000.0,13943000.0,3353000.0,2727008.0,3054000.0
,operatingIncomeRatio,0.156542210946161,0.247354585673341,0.246158712393095,0.26841998460152,0.263554372544966,0.27202714218587,0.266759776536313,0.199595214000833,0.210630205734979,0.220553188416263
,totalOtherIncomeExpensesNet,19315000.0,31281000.0,11778000.0,-11652000.0,-14663000.0,-14659000.0,-12520000.0,-1694000.0,-1042339.0,-1762000.0
,incomeBeforeTax,68488000.0,77186000.0,58321000.0,39773000.0,31522000.0,12741000.0,-4418000.0,-2636000.0,-2852991.0,-3325000.0
,incomeBeforeTaxRatio,0.156542210946161,0.190875391649913,0.141901969610336,0.118690651689953,0.135767693473916,0.10147259101154,-0.0845259049514043,-0.156914102029883,-0.220360952842839,-0.240124214631328
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netIncome,68488000.0,74483000.0,56230000.0,38146000.0,29981000.0,11788000.0,-4037000.0,-2237000.0,-1655607.0,-3060000.0
,netIncomeRatio,0.156542210946161,0.184191068280005,0.13681431647587,0.113835355627309,0.129130487216594,0.093882654645949,-0.077236550088008,-0.133162688255253,-0.127876721676751,-0.220986495269734
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.32897326712258,0.400941483359464,0.308847329695991,0.233847921571921,0.237674487725109,0.162032751729041,-0.12,-0.13,-0.21,-0.286389
,EPSDiluted,0.318356390031165,0.388688777199291,0.299850535466506,0.226747342657088,0.229797761796933,0.153505427571932,-0.1221,-0.13,-0.21,-0.286389
,weightedAverageShsOut,208187129.0,185770251.0,182064064.0,163123109.0,126143114.0,72750724.0,33063093.0,12883917.0,10684782.0,10684782.0
,weightedAverageShsOutDil,215129968.0,191626320.0,187526762.0,168231299.0,130466893.0,76792073.0,33063093.0,12883917.0,10684782.0,10684782.0
