date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,188822000.0,170104000.0,154785000.0,143795000.0,151904000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0
,grossProfit,160485000.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.849927444895192,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,62247000.0,55520000.0,51587000.0,52237000.0,54030000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,94949000.0,127000000.0,107000000.0,100000000.0,98000000.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0
,interestExpense,14139000.0,17469000.0,9645000.0,6338000.0,4407000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,6092000.0,4826000.0,4164000.0,4426000.0,4968000.0
,EBITDA,85767000.0,83294000.0,71537000.0,60517000.0,67671000.0
,EBITDARatio,0.454221436061476,0.489665146028312,0.462170106922505,0.420856079835877,0.445485306509374
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,65536000.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.347078200633401,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,65536000.0,60999000.0,57728000.0,49753000.0,58296000.0
,incomeBeforeTaxRatio,0.347078200633401,0.358598269294079,0.372956035791582,0.345999513195869,0.383768696018538
,incomeTaxExpense,11692000.0,12127000.0,11145000.0,20622000.0,19883000.0
,netIncome,53844000.0,48872000.0,46583000.0,29131000.0,38413000.0
,netIncomeRatio,0.285157449873426,0.287306588910314,0.300952934715896,0.202587016238395,0.252876816937013
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,4.18530897784687,3.8,3.8,2.38,3.12
,EPSDiluted,4.18530897784687,3.8,3.8,2.38,3.12
,weightedAverageShsOut,13716000.0,12865000.0,12256000.0,12225000.0,12317000.0
,weightedAverageShsOutDil,13716000.0,12865000.0,12256000.0,12225000.0,12317000.0
