date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,9326000.0,28636000.0,27155000.0,-1119000.0,33865000.0,92512000.0,47097000.0,34213000.0,-5466000.0
,depreciationAndAmortization,8101000.0,10436000.0,27070000.0,7742000.0,8976000.0,1350000.0,777000.0,150000.0,0.0
,deferredIncomeTax,6238000.0,-898000.0,-21563000.0,19619000.0,3103000.0,1016000.0,-3764000.0,-893000.0,-3046000.0
,stockBasedCompensation,4683000.0,5379000.0,5273000.0,4815000.0,4815000.0,2647000.0,3301000.0,5733000.0,5520000.0
,changeInWorkingCapital,767727000.0,-56518000.0,57919000.0,-552907000.0,-521457000.0,504052000.0,134573000.0,0.0,51671000.0
,accountsReceivables,59875000.0,-117658000.0,50184000.0,-285194000.0,-10754000.0,-10287000.0,-9931000.0,-10227000.0,-120000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,5567000.0,-10624000.0,149398000.0,-79106000.0,36457000.0,43097000.0,-12478000.0,20604000.0,8987000.0
,otherWorkingCapital,333389000.0,-434338000.0,-377820000.0,-435739000.0,117168000.0,638625000.0,134573000.0,0.0,0.0
,otherNonCashItems,161000.0,338000.0,9790000.0,1203000.0,0.0,-1758000.0,250000.0,6624000.0,0.0
,netCashProvidedByOperatingActivites,170211000.0,119657000.0,95428000.0,7566000.0,75130000.0,153860000.0,194196000.0,105051000.0,49475000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-755000.0,-4984000.0,-2281000.0,-385000.0,-1621000.0,-1174000.0,-6929000.0,-10884000.0,-201000.0
,acquisitionsNet,-12054000.0,0.0,0.0,-141000000.0,-110000000.0,-6000000.0,0.0,0.0,0.0
,purchasesOfInvestments,-470503000.0,-256880000.0,-218667000.0,-215844000.0,-317666000.0,-237946000.0,-231070000.0,-126971000.0,-13084000.0
,salesMaturitiesOfInvestments,493320000.0,207921000.0,245313000.0,349906000.0,180190000.0,151307000.0,38738000.0,7424000.0,0.0
,otherInvestingActivites,0.0,358000.0,0.0,0.0,0.0,0.0,0.0,-6063000.0,-603000.0
,netCashUsedForInvestingActivites,22062000.0,-53585000.0,24365000.0,-7242000.0,-249416000.0,-86964000.0,-200047000.0,-136494000.0,-13888000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-9665000.0,-18771000.0,-132503000.0,-25189000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,78758000.0,33630000.0,23385000.0
,commonStockRepurchased,-9997000.0,-16183000.0,-2000000.0,-63222000.0,-26539000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-6852000.0,-6959000.0,-6380000.0,-8249000.0,-6806000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-2384000.0,-3521000.0,-5270000.0,-5609000.0,-739000.0,0.0,0.0,0.0,3900000.0
,netCashUsedProvidedByFinancingActivities,-28898000.0,-45434000.0,-31953000.0,47556000.0,43826000.0,8900000.0,101273000.0,32630000.0,28285000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,163375000.0,20638000.0,87840000.0,47880000.0,-130460000.0,75796000.0,95422000.0,1187000.0,0.0
,cashAtEndOfPeriod,446383000.0,283008000.0,262370000.0,153697000.0,105817000.0,236277000.0,160481000.0,65059000.0,63872000.0
,cashAtBeginningOfPeriod,283008000.0,262370000.0,174530000.0,105817000.0,236277000.0,160481000.0,65059000.0,63872000.0,0.0
,operatingCashFlow,170211000.0,119657000.0,95428000.0,7566000.0,75130000.0,153860000.0,194196000.0,105051000.0,49475000.0
,capitalExpenditure,-755000.0,-4984000.0,-2281000.0,-385000.0,-1621000.0,-1174000.0,-6929000.0,-10884000.0,-201000.0
,freeCashFlow,169456000.0,114673000.0,93147000.0,7181000.0,73509000.0,152686000.0,187267000.0,94167000.0,49274000.0
