date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,86425000.0,84342000.0,63871000.0,69367000.0,59743000.0,60484000.0,61058000.0,62686000.0,54148000.0,45859000.0,33197000.0,29531000.0,22005000.0,28030000.0,23081000.0,26766000.0,18541000.0,11892000.0,20339000.0,20447000.0,18086000.0,16100000.0,14600000.0,14100000.0,13500000.0,12200000.0,11300000.0
,depreciationAndAmortization,37204000.0,35713000.0,40663000.0,39273000.0,39109000.0,42674000.0,41751000.0,40967000.0,43234000.0,38349000.0,38167000.0,33557000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,2243000.0,6623000.0,-5773000.0,12153000.0,27640000.0,10423000.0,32316000.0,16112000.0,15087000.0,13861000.0,6689000.0,7583000.0,4696000.0,1462000.0,4715000.0,14181000.0,5451000.0,3196000.0,3222000.0,7106000.0,5848000.0,2400000.0,5200000.0,800000.0,600000.0,2000000.0,100000.0
,stockBasedCompensation,2463000.0,2517000.0,3851000.0,2885000.0,2538000.0,2754000.0,2222000.0,2009000.0,1931000.0,1520000.0,1482000.0,1333000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,32085000.0,21575000.0,-13918000.0,9870000.0,-20259000.0,-100971000.0,19450000.0,375000.0,29105000.0,35089000.0,29833000.0,1835000.0,25710000.0,-9769000.0,-12748000.0,24593000.0,4227000.0,-32535000.0,-29157000.0,51890000.0,-17037000.0,13800000.0,-12800000.0,-10800000.0,2600000.0,3000000.0,-1600000.0
,accountsReceivables,-13272000.0,1882000.0,1882000.0,-7671000.0,-1750000.0,-923000.0,3979000.0,-5306000.0,-1773000.0,-5893000.0,115000.0,-2941000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-2190000.0,-654000.0,-980000.0,-501000.0,1121000.0,-1827000.0,970000.0,790000.0,-2278000.0,-909000.0,-267000.0,209000.0,19000.0,-11000.0,-144000.0,75000.0,-150000.0,6180000.0,-3406000.0,-14681000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,5348000.0,-249000.0,1282000.0,4358000.0,-3442000.0,679000.0,-1622000.0,1815000.0,4300000.0,-2953000.0,3154000.0,-529000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,38543000.0,6458000.0,-15117000.0,-1199000.0,-11069000.0,9190000.0,110161000.0,90711000.0,90336000.0,61231000.0,26142000.0,-3691000.0,-5526000.0,-31236000.0,-21467000.0,-8719000.0,-33312000.0,-37539000.0,-5004000.0,24153000.0,-27737000.0,-10700000.0,-24500000.0,-11700000.0,-900000.0,-3500000.0,-6500000.0
,otherNonCashItems,-908000.0,526000.0,655000.0,-1525000.0,-397000.0,838000.0,55000.0,-438000.0,-35000.0,87000.0,6000.0,2249000.0,2220000.0,1720000.0,8771000.0,123000.0,0.0,0.0,0.0,0.0,0.0,14400000.0,15100000.0,10000000.0,8700000.0,9300000.0,8300000.0
,netCashProvidedByOperatingActivites,122170000.0,116864000.0,136774000.0,144552000.0,96949000.0,95145000.0,163270000.0,135711000.0,101494000.0,80167000.0,53764000.0,72594000.0,63105000.0,51022000.0,51559000.0,54605000.0,50337000.0,46758000.0,25781000.0,39605000.0,30787000.0,39000000.0,31400000.0,28700000.0,31300000.0,18900000.0,17600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-73092000.0,-49867000.0,-66599000.0,-71184000.0,-84216000.0,-57211000.0,-40655000.0,-48149000.0,-45758000.0,-57800000.0,-41800000.0,-34700000.0,-32000000.0,-25800000.0,-28600000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,-2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1275000.0,-1424000.0,-1553000.0,-1229000.0,-1354000.0,-2869000.0,-1568000.0,-1408000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,88000.0,169000.0,72000.0,34324000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-131610000.0,-153195000.0,-128042000.0,-80031000.0,-131221000.0,-90138000.0,-74059000.0,-98775000.0,-68036000.0,-50534000.0,-78230000.0,-77443000.0,-73092000.0,-49258000.0,-66208000.0,-71184000.0,-84216000.0,-57211000.0,-40655000.0,-48149000.0,-65895000.0,-57800000.0,-41800000.0,-34700000.0,-32000000.0,-25800000.0,-27400000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
