Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,9126380.0,901112.0,325987.0,39195.0,40207.0
Short-term investments,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,9126380.0,901112.0,325987.0,39195.0,40207.0
Receivables,403298.0,274405.0,140130.0,316299.0,118706.0
Inventories,499848.0,332101.0,706017.0,274304.0,192333.0
Total current assets,7575428.0,1587304.0,1193999.0,696934.0,443063.0
Property Plant & Equipment Net,34901922.0,1514653.0,1077760.0,906182.0,896928.0
Goodwill and Intangible Assets,58000.0,174133.0,267042.0,365038.0,578941.0
Long-term investments,1687383.0,1016263.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0
Total non-current assets,47740669.0,8952315.0,1358302.0,1322820.0,1499886.0
Total assets,55316097.0,10539619.0,2552301.0,2019754.0,1942949.0
Payables,1310998.0,1287740.0,1197277.0,1222167.0,269080.0
Short-term debt,1478495.0,1008874.0,2847261.0,2897013.0,2458899.0
Total current liabilities,7209823.0,3342365.0,6290219.0,5743350.0,3183545.0
Long-term debt,35976224.0,15185327.0,7467182.0,1729573.0,1907169.0
Total debt,37454719.0,16194201.0,10314443.0,4626586.0,4366068.0
Deferred revenue,98596.0,84686.0,61879.0,48103.0,81968.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,7683.0,39498.0,36131.0,29657.0,34446.0
Total non-current liabilities,37281475.0,17590695.0,7720182.0,1729573.0,1907169.0
Total liabilities,44491298.0,20933060.0,14010401.0,7472923.0,5090714.0
Other comprehensive income,5021.0,-38590.0,8919.0,-7801.0,0.0
Retained earnings (deficit),-44594385.0,-29431416.0,-21072166.0,-14326780.0,-9325328.0
Total shareholders equity,3405551.0,-11016724.0,-11458100.0,-5453169.0,-3147765.0
Investments,1687383.0,1016263.0,0.0,0.0,0.0
Net Debt,28328339.0,15293089.0,9988456.0,4587391.0,4325861.0
Other Assets,-2454098.0,79686.0,21865.0,67136.0,91817.0
Other Liabilities,4420330.0,1045751.0,2245681.0,1624170.0,455566.0
