date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,323895000.0,178608000.0,155286000.0,113306000.0,75031000.0,52830000.0,28211000.0,22327073.0,9705129.0,3350419.0
,depreciationAndAmortization,710000.0,643000.0,711000.0,791000.0,1089000.0,883000.0,825000.0,291611.0,185120.0,79747.0
,deferredIncomeTax,-2365000.0,-1831000.0,-724000.0,-2092000.0,-2562000.0,42000.0,1000.0,-287781.0,0.0,0.0
,stockBasedCompensation,13517000.0,7539000.0,5937000.0,4188000.0,3396000.0,2279000.0,862000.0,42814.0,0.0,0.0
,changeInWorkingCapital,107884000.0,-47458000.0,310128000.0,200084000.0,204817000.0,166611000.0,202427722.0,149738783.0,16164127.0,5069882.0
,accountsReceivables,-59549000.0,-13554000.0,1870000.0,-27651000.0,270000.0,-9960000.0,-1963000.0,-3870924.0,-204905.0,-429827.0
,inventory,-70228000.0,-266651000.0,-234664000.0,-200609000.0,-183884000.0,-151707000.0,-198357000.0,-74595550.0,-15963517.0,7751795.0
,accountsPayables,1181000.0,3254000.0,-2779000.0,-257000.0,-11747000.0,9630000.0,1480000.0,5827258.0,1669644.0,-6403.0
,otherWorkingCapital,1326890000.0,1219006000.0,1266464000.0,956336000.0,756252000.0,551435000.0,384824000.0,182396278.0,32657495.0,16493368.0
,otherNonCashItems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026465.0,0.0,0.0
,netCashProvidedByOperatingActivites,202158000.0,-41934000.0,-116723000.0,-68467000.0,-108183000.0,-89156000.0,-173214000.0,-54488480.0,-4653369.0,9554776.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-2692000.0,-734000.0,-475000.0,-518000.0,-722000.0,-1117000.0,-1195000.0,-684448.0,-434886.0,-451214.0
,acquisitionsNet,0.0,0.0,-74000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34647.0,177.0,14713.0
,netCashUsedForInvestingActivites,-5648000.0,-1793000.0,-74938000.0,-518000.0,-722000.0,-1117000.0,-16364000.0,-31258894.0,-2645443.0,-1735690.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-530000000.0,-273762000.0,-436238000.0,-25000000.0,-45000000.0,-154786000.0,-43531000.0,-52041782.0,-37810361.0,-32483236.0
,commonStockIssued,4259000.0,2886000.0,2690000.0,17130000.0,29448000.0,9593000.0,0.0,102635396.0,0.0,0.0
,commonStockRepurchased,-48081000.0,0.0,-1506000.0,0.0,0.0,0.0,-16550000.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9111206.0,-4134884.0,-5770000.0
,otherFinancingActivites,-2155000.0,-2984000.0,-6949000.0,-5092000.0,-3593000.0,-3718000.0,79560000.0,18332250.0,4842738.0,4126675.0
,netCashUsedProvidedByFinancingActivities,-198913000.0,35448000.0,170714000.0,87038000.0,120855000.0,96471000.0,166879000.0,132746636.0,9262100.0,-7970182.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-2403000.0,-8279000.0,-20947000.0,18053000.0,11950000.0,6198000.0,-22699000.0,46999262.0,1963288.0,-151096.0
,cashAtEndOfPeriod,35942000.0,38345000.0,46624000.0,67571000.0,49518000.0,37568000.0,31370000.0,54068733.0,7069471.0,5106183.0
,cashAtBeginningOfPeriod,38345000.0,46624000.0,67571000.0,49518000.0,37568000.0,31370000.0,54069000.0,7069471.0,5106183.0,5257279.0
,operatingCashFlow,202158000.0,-41934000.0,-116723000.0,-68467000.0,-108183000.0,-89156000.0,-173214000.0,-54488480.0,-4653369.0,9554776.0
,capitalExpenditure,-2692000.0,-734000.0,-475000.0,-518000.0,-722000.0,-1117000.0,-1195000.0,-684448.0,-434886.0,-451214.0
,freeCashFlow,199466000.0,-42668000.0,-117198000.0,-68985000.0,-108905000.0,-90273000.0,-174409000.0,-55172928.0,-5088255.0,9103562.0
