date,,2020-03-28_FY,2019-03-30_FY,2018-03-31_FY,2017-04-01_FY,2016-04-02_FY,2015-03-28_FY,2014-03-29_FY,2013-03-30_FY,2012-03-31_FY,2011-04-02_FY,2010-04-03_FY,2009-03-28_FY,2008-03-29_FY,2007-03-31_FY,2006-04-01_FY,2005-04-02_FY,2004-04-03_FY,2003-03-29_FY,2002-03-30_FY,2001-03-31_FY,2000-04-01_FY,1999-04-03_FY,1998-03-28_FY,1997-03-29_FY,1996-03-31_FY,1995-03-31_FY,1994-03-31_FY,1993-03-31_FY,1992-03-31_FY,1991-03-31_FY
,revenue,988479000.0,967579000.0,903923000.0,886116000.0,908832000.0,910373000.0,938500000.0,892000000.0,727844000.0,676700000.0,645400000.0,597900000.0,516400000.0,449607000.0,419700000.0,383600000.0,364200000.0,337000000.0,320000000.0,293860000.0,277900000.0,282100000.0,285800000.0,309800000.0,278200000.0,262400000.0,248400000.0,216300000.0,176400000.0,157300000.0
,costOfRevenue,500657000.0,528843000.0,492015000.0,507622000.0,502918000.0,475955000.0,470100000.0,463900000.0,358604000.0,321500000.0,307900000.0,289700000.0,258700000.0,222307000.0,199200000.0,185700000.0,192100000.0,182300000.0,165100000.0,126948000.0,146600000.0,148600000.0,150000000.0,150100000.0,110500000.0,103900000.0,94200000.0,88800000.0,78500000.0,0.0
,grossProfit,487822000.0,438736000.0,411908000.0,378494000.0,405914000.0,434418000.0,468400000.0,428100000.0,369240000.0,355200000.0,337500000.0,308200000.0,257700000.0,227300000.0,220500000.0,197900000.0,172100000.0,154700000.0,154800000.0,166912000.0,131300000.0,133500000.0,135800000.0,159800000.0,167700000.0,158500000.0,154200000.0,127500000.0,97900000.0,0.0
,grossProfitRatio,0.493507702237478,0.453436876988856,0.455689256717663,0.427138207638729,0.446632600964755,0.477186823422927,0.499094299413958,0.479932735426009,0.507306510735817,0.524900251219152,0.522931515339324,0.515470814517478,0.499031758326878,0.505552627072087,0.525375268048606,0.515901981230448,0.472542559033498,0.459050445103858,0.48375,0.567998366569115,0.472472112270601,0.473236440978376,0.475157452764171,0.515816655907037,0.602803738317757,0.604039634146341,0.620772946859903,0.589459084604716,0.554988662131519,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,29997000.0,35714000.0,39228000.0,37556000.0,44965000.0,42499000.0,54200000.0,44400000.0,36801000.0,32700000.0,26400000.0,23900000.0,24300000.0,23884000.0,26500000.0,20000000.0,17800000.0,19500000.0,19500000.0,19039000.0,14900000.0,15100000.0,17900000.0,19000000.0,18500000.0,16700000.0,15800000.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,283997000.0,284654000.0,316523000.0,301726000.0,317223000.0,258712000.0,365100000.0,323100000.0,245261000.0,205600000.0,214500000.0,198700000.0,163100000.0,137073000.0,121400000.0,118000000.0,108500000.0,97700000.0,88900000.0,86734000.0,82800000.0,86700000.0,86900000.0,92300000.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,50599000.0,-9912000.0,0.0,58593000.0,87668000.0,5441000.0,1711000.0,4247000.0,0.0,-845000.0,13341000.0,-2469000.0,0.0,0.0,2818000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,384471000.0,355191000.0,355751000.0,397875000.0,449856000.0,393878000.0,421100000.0,371700000.0,280482000.0,244600000.0,254200000.0,222600000.0,187500000.0,155482000.0,121500000.0,138100000.0,126300000.0,117200000.0,118400000.0,110387000.0,107200000.0,101900000.0,129400000.0,111300000.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,885128000.0,884034000.0,847766000.0,905497000.0,952774000.0,869833000.0,891200000.0,835600000.0,639086000.0,566100000.0,562100000.0,512300000.0,446200000.0,377789000.0,320700000.0,323800000.0,318400000.0,299500000.0,283500000.0,237335000.0,253800000.0,250500000.0,279400000.0,261400000.0,223900000.0,210000000.0,196600000.0,174500000.0,146500000.0,0.0
,interestExpense,-16199000.0,-9912000.0,4525000.0,-8095000.0,-9474000.0,-9375000.0,-10900000.0,-6500000.0,0.0,-500000.0,742000.0,64000.0,377000.0,0.0,1917000.0,0.0,-100000.0,1100000.0,2100000.0,0.0,3200000.0,1000000.0,-1900000.0,2300000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,110289000.0,109418000.0,89247000.0,89733000.0,89911000.0,86053000.0,81700000.0,65500000.0,49966000.0,48100000.0,43200000.0,36500000.0,31200000.0,27504000.0,25200000.0,27600000.0,30100000.0,28400000.0,25600000.0,24499000.0,24900000.0,24600000.0,22900000.0,12300000.0,13100000.0,13700000.0,10700000.0,8500000.0,7000000.0,0.0
,EBITDA,213640000.0,192963000.0,145404000.0,70352000.0,45969000.0,126593000.0,129000000.0,121900000.0,138724000.0,158600000.0,126500000.0,122100000.0,101500000.0,99322000.0,124200000.0,87400000.0,76000000.0,65900000.0,62000000.0,81024000.0,49000000.0,56200000.0,29300000.0,60800000.0,67400000.0,66100000.0,62500000.0,50300000.0,36900000.0,157300000.0
,EBITDARatio,0.216130034123133,0.199428677141608,0.160858834214861,0.0793936685490387,0.0505803052709412,0.139056189056574,0.137453383058071,0.136659192825112,0.190595787009304,0.234372691000443,0.196002479082739,0.204214751630707,0.196553059643687,0.220908482296761,0.295925661186562,0.227841501564129,0.208676551345415,0.195548961424332,0.19375,0.275723133464915,0.17632241813602,0.199220134704006,0.102519244226732,0.196255648805681,0.242271746944644,0.251905487804878,0.251610305958132,0.232547387887194,0.209183673469388,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,103351000.0,83545000.0,56157000.0,-19381000.0,-43942000.0,40540000.0,47300000.0,56400000.0,88758000.0,110500000.0,83300000.0,85600000.0,70300000.0,71818000.0,99000000.0,59800000.0,45900000.0,37500000.0,36400000.0,56525000.0,24100000.0,31600000.0,6400000.0,48500000.0,54300000.0,52400000.0,51800000.0,41800000.0,29900000.0,157300000.0
