date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2005-01-01_FY,2004-01-03_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,2000-01-01_FY,1998-12-26_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,7179000000.0,6634000000.0,-594000000.0,6622000000.0,5317000000.0,5237000000.0,4644000000.0,4592000000.0,3877000000.0,3461000000.0,3427000000.0,3696000000.0,3212100000.0,2637000000.0,1369000000.0,1224700000.0,919000000.0,847000000.0,717000000.0,413000000.0,746000000.0,635000000.0,396000000.0,37700000.0,75400000.0,-657200000.0,307500000.0,331800000.0,133400000.0,346700000.0,385300000.0,398100000.0
,depreciationAndAmortization,4441000000.0,4371000000.0,2718000000.0,2479000000.0,2475000000.0,2092000000.0,1931000000.0,1870000000.0,1753000000.0,1568000000.0,1469000000.0,1389000000.0,1274200000.0,0.0,0.0,589100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226200000.0,133700000.0,228400000.0,206300000.0,191600000.0,201000000.0,138500000.0,114400000.0,97800000.0
,deferredIncomeTax,-570000000.0,-654000000.0,87000000.0,-1334000000.0,153000000.0,-266000000.0,-58000000.0,-86000000.0,-106000000.0,144000000.0,30000000.0,48000000.0,-3400000.0,0.0,0.0,13500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-195100000.0,84100000.0,-204800000.0,2000000.0,15600000.0,-93400000.0,18100000.0,10100000.0,5900000.0
,stockBasedCompensation,400000000.0,453000000.0,280000000.0,234000000.0,222000000.0,230000000.0,165000000.0,141000000.0,132000000.0,135000000.0,150000000.0,165000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,3159000000.0,-4235000000.0,653000000.0,-4211000000.0,-2417000000.0,253000000.0,-2944000000.0,3838000000.0,-576000000.0,2000000.0,1399000000.0,2200700000.0,-346700000.0,-8000000.0,-417800000.0,747800000.0,53000000.0,132000000.0,488000000.0,415000000.0,255000000.0,552000000.0,336000000.0,39200000.0,28600000.0,-245600000.0,-62500000.0,9500000.0,21000000.0,128900000.0,-108200000.0,-61600000.0
,accountsReceivables,-1510000000.0,-2158000000.0,-1139000000.0,-941000000.0,-243000000.0,-1594000000.0,-737000000.0,-2210000000.0,-387000000.0,-748000000.0,532000000.0,-86000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126000000.0,-49000000.0,-198000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-973000000.0,-1075000000.0,-1153000000.0,-514000000.0,-742000000.0,-1141000000.0,-770000000.0,12000000.0,-858000000.0,607000000.0,-352000000.0,-1199000000.0,-488100000.0,0.0,0.0,-265200000.0,0.0,0.0,0.0,0.0,-112000000.0,-256000000.0,-480000000.0,-531000000.0,-247600000.0,-214300000.0,-266100000.0,-86300000.0,26500000.0,-180100000.0,-140100000.0,-82100000.0
,accountsPayables,2769000000.0,3550000000.0,2489000000.0,1710000000.0,2189000000.0,2834000000.0,1742000000.0,1024000000.0,1147000000.0,1128000000.0,-40000000.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102000000.0,321000000.0,-43000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,2740000000.0,-3001000000.0,1234000000.0,581000000.0,4792000000.0,7209000000.0,6956000000.0,9900000000.0,6062000000.0,6638000000.0,6636000000.0,5237000000.0,3036300000.0,3383000000.0,3391000000.0,3808800000.0,3061000000.0,3008000000.0,2876000000.0,2388000000.0,1973000000.0,1718000000.0,1166000000.0,830000000.0,790800000.0,762200000.0,1007800000.0,1070300000.0,1060800000.0,1039800000.0,910900000.0,1019100000.0
,otherNonCashItems,72000000.0,264000000.0,339000000.0,53000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42000000.0,0.0,0.0,15100000.0,13700000.0,9600000.0,8400000.0
,netCashProvidedByOperatingActivites,15865000000.0,12848000000.0,8865000000.0,8007000000.0,10069000000.0,8412000000.0,8137000000.0,5783000000.0,6671000000.0,5856000000.0,4779000000.0,4035000000.0,3947100000.0,3230000000.0,1742000000.0,1612100000.0,914000000.0,969000000.0,1205000000.0,681000000.0,780000000.0,659000000.0,221000000.0,-275200000.0,133700000.0,345500000.0,498400000.0,419700000.0,619300000.0,397000000.0,565300000.0,491200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-2437000000.0,-2457000000.0,-2037000000.0,-1918000000.0,-2224000000.0,-2367000000.0,-2136000000.0,-1984000000.0,-2030000000.0,-1872000000.0,-2005000000.0,-2548000000.0,-2179900000.0,-1805000000.0,-1769000000.0,-1495400000.0,-1348000000.0,-1122000000.0,-1109000000.0,-714000000.0,-695000000.0,-494000000.0,-502000000.0,-312100000.0,-224400000.0,-395000000.0,-421400000.0,-386700000.0,-304300000.0,-253100000.0,-231100000.0,-202600000.0
,acquisitionsNet,-26000000.0,-444000000.0,-41394000000.0,-1181000000.0,-524000000.0,-11475000000.0,-2439000000.0,-415000000.0,-371000000.0,-1191000000.0,-177000000.0,-101000000.0,-2651000000.0,-1984000000.0,-4224000000.0,12000000.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-9639000000.0,-7534000000.0,-692000000.0,-86000000.0,-65000000.0,-267000000.0,-157000000.0,-226000000.0,0.0,-3000000.0,0.0,-5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
