date,,2021-06-30_FY,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,54385000.0,33552000.0,54713000.0,64883000.0,64615000.0,82728000.0,60280000.0,-3127000.0,24891000.0,6976000.0,-12922000.0,-6700000.0,-13100000.0,-22100000.0,12900000.0,-17600000.0,-51800000.0,-14900000.0,10100000.0
,depreciationAndAmortization,31885000.0,32341000.0,27564000.0,26943000.0,26001000.0,23452000.0,21604000.0,21453000.0,19023000.0,17527000.0,16696000.0,10720000.0,13990000.0,18110000.0,10660000.0,10990000.0,12360000.0,10410000.0,11870000.0
,deferredIncomeTax,-2183000.0,8125000.0,-105000.0,6389000.0,-28000.0,-22244000.0,4761000.0,1289000.0,-12035000.0,-2392000.0,653000.0,1200000.0,-520000.0,-1020000.0,330000.0,6460000.0,11240000.0,-5730000.0,1440000.0
,stockBasedCompensation,1129000.0,2259000.0,2259000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-29869000.0,-13656000.0,39695000.0,24371000.0,13711000.0,31763000.0,15544000.0,5869000.0,4960000.0,82322000.0,18100000.0,-3200000.0,24400000.0,45300000.0,-41400000.0,-23500000.0,-5900000.0,79900000.0,-15980000.0
,accountsReceivables,-18209000.0,28713000.0,-23679000.0,-11900000.0,-2765000.0,-13086000.0,-1877000.0,-14683000.0,-729000.0,-3775000.0,-4586000.0,-17600000.0,-1600000.0,4400000.0,-4500000.0,5300000.0,19900000.0,1500000.0,0.0
,inventory,-12498000.0,-12930000.0,-20982000.0,-24292000.0,5432000.0,-16439000.0,-19354000.0,-3186000.0,-25106000.0,-745000.0,-8677000.0,7400000.0,-200000.0,-18000000.0,9200000.0,-2400000.0,-1600000.0,-33400000.0,0.0
,accountsPayables,3176000.0,-7672000.0,12092000.0,2446000.0,-3119000.0,-3245000.0,4796000.0,1682000.0,-6601000.0,6410000.0,1147000.0,-4400000.0,-5300000.0,10500000.0,8600000.0,-17200000.0,13100000.0,-18700000.0,0.0
,otherWorkingCapital,0.0,-2121000.0,311935000.0,272240000.0,247869000.0,234158000.0,202395000.0,186851000.0,180982000.0,176022000.0,93700000.0,75600000.0,78800000.0,54400000.0,9100000.0,50500000.0,74000000.0,79900000.0,0.0
,otherNonCashItems,-7041000.0,-3273000.0,-76957000.0,-52578000.0,-5914000.0,-78481000.0,-33485000.0,-26196000.0,-36424000.0,-72445000.0,-27207000.0,-6750000.0,-23960000.0,-46450000.0,20370000.0,58310000.0,29350000.0,-56540000.0,-15340000.0
,netCashProvidedByOperatingActivites,48306000.0,59348000.0,47169000.0,70008000.0,98385000.0,37218000.0,68704000.0,-712000.0,415000.0,31988000.0,-4680000.0,-4730000.0,810000.0,-6160000.0,2860000.0,34660000.0,-4750000.0,13140000.0,-7910000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,-29891000.0,-18548000.0,-20880000.0,-36352000.0,-20058000.0,-19846000.0,-19947000.0,-14824000.0,-21635000.0,-10620000.0,-15090000.0,-7490000.0,-6130000.0,-8510000.0,-8520000.0,-6610000.0,-22600000.0
,acquisitionsNet,0.0,-54549000.0,-10000000.0,-15000000.0,0.0,-47000000.0,-10000000.0,0.0,-19000000.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-74000000.0,-80000000.0,-34000000.0,-82000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,86000000.0,49000000.0,60000000.0,32000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-30580000.0,-34841000.0,-242000.0,-1064000.0,-1062000.0,561000.0,-4406000.0,434000.0,1611000.0,81000.0,2172000.0,-1310000.0,9790000.0,7510000.0,15200000.0,4540000.0,-8840000.0,-33540000.0,18540000.0
,netCashUsedForInvestingActivites,-18580000.0,-120390000.0,-14133000.0,-84612000.0,-21942000.0,-82791000.0,-34464000.0,-19412000.0,-37336000.0,-17743000.0,-19463000.0,-11930000.0,-5300000.0,20000.0,9070000.0,-3970000.0,-17360000.0,-40150000.0,-4060000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-612125000.0,-182646000.0,-203424000.0,-226401000.0,-520027000.0,-193429000.0,-39090000.0,-544874000.0,-60201000.0,-9218000.0,-292833000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,1134000.0,5699000.0,5541000.0,4017000.0,1334000.0,114429000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-580000.0,0.0,-26400000.0,0.0,0.0,0.0,45000000.0,0.0
,dividendsPaid,-19430000.0,-19418000.0,-18592000.0,-16073000.0,-15827000.0,-15708000.0,-15595000.0,-25000000.0,-3000000.0,0.0,-50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,614560000.0,243000000.0,216775000.0,225000000.0,476575000.0,255500000.0,38000000.0,460224000.0,74076000.0,1000000.0,352996000.0,20440000.0,-540000.0,40650000.0,-17780000.0,-26380000.0,13680000.0,-5100000.0,11350000.0
,netCashUsedProvidedByFinancingActivities,-16995000.0,40936000.0,-4107000.0,-11775000.0,-53738000.0,50380000.0,-15351000.0,4779000.0,10875000.0,-8218000.0,10163000.0,19860000.0,-540000.0,14250000.0,-17780000.0,-26380000.0,13680000.0,39900000.0,11350000.0
