date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,3961000.0,11725000.0,9356000.0,3725000.0,26880000.0
,depreciationAndAmortization,46742000.0,44518000.0,39116000.0,31975000.0,23509000.0
,deferredIncomeTax,3323000.0,-2293000.0,-903000.0,-718000.0,0.0
,stockBasedCompensation,10116000.0,13044000.0,9140000.0,5574000.0,2369000.0
,changeInWorkingCapital,19027000.0,-21155000.0,28694000.0,39207000.0,-10191000.0
,accountsReceivables,20077000.0,-3969000.0,-36139000.0,-28473000.0,-33624000.0
,inventory,2845000.0,25372000.0,-9389000.0,-16703000.0,6013000.0
,accountsPayables,-13303000.0,4629000.0,-16375000.0,18998000.0,14652000.0
,otherWorkingCapital,120655000.0,101628000.0,122783000.0,94089000.0,54882000.0
,otherNonCashItems,3304000.0,1845000.0,6411000.0,4451000.0,6901000.0
,netCashProvidedByOperatingActivites,107239000.0,90765000.0,49991000.0,23837000.0,49468000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-18482000.0,-42264000.0,-26866000.0,-33562000.0,-21202000.0
,acquisitionsNet,0.0,-6000000.0,-1000000.0,-32000000.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-18482000.0,-48633000.0,-27501000.0,-65215000.0,-22105000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-81541000.0,-48133000.0,-538529000.0,-228311000.0,-58612000.0
,commonStockIssued,0.0,0.0,0.0,117339000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-3575000.0,-23923000.0,-20441000.0,-72777000.0,-70428000.0
,otherFinancingActivites,-5208000.0,-584000.0,-2500000.0,-12958000.0,-21942000.0
,netCashUsedProvidedByFinancingActivities,-61838000.0,-28340000.0,-15046000.0,43012000.0,-45613000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,107000.0,-2049000.0,-1686000.0,-67000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,27026000.0,11743000.0,5758000.0,1567000.0,-18250000.0
,cashAtEndOfPeriod,52255000.0,25229000.0,13486000.0,7728000.0,6161000.0
,cashAtBeginningOfPeriod,25229000.0,13486000.0,7728000.0,6161000.0,24411000.0
,operatingCashFlow,107239000.0,90765000.0,49991000.0,23837000.0,49468000.0
,capitalExpenditure,-18482000.0,-42264000.0,-26866000.0,-33562000.0,-21202000.0
,freeCashFlow,88757000.0,48501000.0,23125000.0,-9725000.0,28266000.0
