Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,200990000.0,234854000.0,36797000.0,15198000.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,200990000.0,234854000.0,36797000.0,15198000.0
Receivables,2552000.0,46000.0,384000.0,448000.0
Inventories,7132000.0,2013000.0,0.0,0.0
Total current assets,212857000.0,238167000.0,40675000.0,15817000.0
Property, Plant & Equipment Net,3884000.0,2564000.0,323000.0,191000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0
Total non-current assets,4132000.0,2969000.0,876000.0,192000.0
Total assets,216989000.0,241136000.0,41551000.0,16009000.0
Payables,7116000.0,5893000.0,3369000.0,3506000.0
Short-term debt,0.0,0.0,0.0,0.0
Total current liabilities,25697000.0,14777000.0,5910000.0,7193000.0
Long-term debt,72500000.0,71863000.0,15256000.0,14480000.0
Total debt,72500000.0,71863000.0,15256000.0,14480000.0
Deferred revenue,160000.0,186000.0,0.0,41000.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,72681000.0,71863000.0,18665000.0,15149000.0
Total liabilities,98378000.0,86640000.0,24575000.0,22342000.0
Other comprehensive income,-57000.0,-111000.0,-99000.0,-141000.0
Retained earnings (deficit),-317927000.0,-211269000.0,-151102000.0,-161255000.0
Total shareholders equity,118611000.0,154496000.0,-151197000.0,-161392000.0
Investments,0.0,0.0,0.0,0.0
Net Debt,-128490000.0,-162991000.0,-21541000.0,-718000.0
Other Assets,2183000.0,1254000.0,3494000.0,171000.0
Other Liabilities,18581000.0,8884000.0,2541000.0,3687000.0
