Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,85000000.0,50000000.0,35000000.0,47000000.0,41000000.0
Short-term investments,70000000.0,000000.0,000000.0,000000.0,000000.0
Cash and short-term investments,70000000.0,000000.0,000000.0,000000.0,000000.0
Receivables,124000000.0,87000000.0,77000000.0,94000000.0,124000000.0
Inventories,97000000.0,88000000.0,113000000.0,138000000.0,141000000.0
Total current assets,221000000.0,209000000.0,199000000.0,172000000.0,157000000.0
Property, Plant & Equipment Net,172000000.0,165000000.0,155000000.0,125000000.0,107000000.0
Goodwill and Intangible Assets,38000000,38000000,42000000,44000000,48000000
Long-term investments,,,,,
Tax assets,6000000.0,4000000.0,1000000.0,3000000.0,1000000.0
Total non-current assets,7000000.0,8000000.0,28000000.0,38000000.0,6000000.0
Total assets,617000000.0,466000000.0,453000000.0,487000000.0,485000000.0
Payables,61000000.0,42000000.0,51000000.0,67000000.0,91000000.0
Short-term debt,000000.0,000000.0,12000000.0,9000000.0,15000000.0
Total current liabilities,109000000.0,75000000.0,90000000.0,119000000.0,147000000.0
Long-term debt,000000.0,000000.0,25000000.0,35000000.0,000000.0
Total debt,000000.0,000000.0,25000000.0,35000000.0,000000.0
Deferred revenue,6000000.0,000000.0,000000.0,000000.0,000000.0
Tax Liabilities,4000000.0,5000000.0,1000000.0,1000000.0,3000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,7000000.0,8000000.0,28000000.0,38000000.0,6000000.0
Total liabilities,116000000.0,82000000.0,119000000.0,157000000.0,153000000.0
Other comprehensive income,-11000000.0,-34000000.0,-30000000.0,-15000000.0,3000000.0
Retained earnings (deficit),274000000.0,200000000.0,155000000.0,143000000.0,131000000.0
Total shareholders equity,501000000.0,384000000.0,334000000.0,331000000.0,332000000.0
Investments,,,,,
Net Debt,-85000000,-50000000,2000000,-3000000,-26000000
Other Assets,20000000,30000000,26000000,23000000,7000000
Other Liabilities,22000000,21000000,17000000,25000000,25000000
