Date,2018-12-31,2017-12-31,2016-12-31
Revenue,24522871.0,19158019.0,7878953.0
Revenue Growth,0.280031667157236,1.43154375968482,
Cost of Revenue,11058907.0,9416215.0,4391045.0
Gross Profit,13463964.0,9741804.0,3487908.0
R&D Expenses,0.0,0.0,0.0
SG&A Expense,2346502.0,917160.0,798828.0
Operating Expenses,9469997.0,7113148.0,12457776.0
Operating Income,3993967.0,2628656.0,-8969868.0
Interest Expense,2913141.0,1817574.0,1161169.0
Earnings before Tax,1119735.0,849701.0,-10141353.0
Income Tax Expense,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0
Net Income,1119735.0,849701.0,-10141353.0
Preferred Dividends,565229.0,0.0,0.0
Net Income Com,554506.0,849701.0,-10141353.0
EPS,0.25,0.38,-6.21
EPS Diluted,0.25,0.38,-6.21
Weighted Average Shs Out,2254825.0,2254825.0,2255000.0
Weighted Average Shs Out (Dil),2232821.0,2213505.0,1633141.0
Dividend per Share,0.0,0.0,0.0
Gross Margin,0.549,0.5085,0.4427
EBITDA Margin,0.386,0.389,-0.654
EBIT Margin,0.1645,0.1392,-1.1398
Profit Margin,0.023,0.044,-1.287
Free Cash Flow margin,-1.0225,-0.351,-2.5368
EBITDA,9455031.0,7453547.0,-5151550.0
EBIT,4032876.0,2667275.0,-8980184.0
Consolidated Income,1119735.0,849701.0,-10141353.0
Earnings Before Tax Margin,0.0457,0.0444,-1.2871
Net Profit Margin,0.0457,0.0444,-1.2871
