date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY
,revenue,2594400000.0,2156200000.0,1801200000.0,1494930000.0,1275443000.0,1009268000.0,770364000.0,615297000.0,533639000.0,433576000.0,324696000.0
,costOfRevenue,570000000.0,505900000.0,450400000.0,385284000.0,337837000.0,286777000.0,231009000.0,180643000.0,147420000.0,113598000.0,85206000.0
,grossProfit,2024400000.0,1650300000.0,1350800000.0,1109646000.0,937606000.0,722491000.0,539355000.0,434654000.0,386219000.0,319978000.0,239490000.0
,grossProfitRatio,0.780296022201665,0.765374269548279,0.749944481456807,0.742272882342317,0.7351218360993,0.715856442490993,0.700130068383258,0.706413325597232,0.723745828172229,0.737997490636013,0.737582230763545
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,341400000.0,277100000.0,244500000.0,210614000.0,183084000.0,158129000.0,122880000.0,102660000.0,81078000.0,63577000.0,49801000.0
,GeneralAndAdministrativeExpenses,119500000.0,102100000.0,93000000.0,87862000.0,81080000.0,71514000.0,41347000.0,34913000.0,25511000.0,21965000.0,22380000.0
,SellingAndMarketingExpenses,1071900000.0,926900000.0,782300000.0,701026000.0,626501000.0,470371000.0,315804000.0,224991000.0,179155000.0,145532000.0,111968000.0
,otherExpenses,-7800000.0,-7500000.0,-6600000.0,708000.0,-7099000.0,-3167000.0,-3168000.0,-1455000.0,-485000.0,0.0,0.0
,operatingExpenses,1532800000.0,1306100000.0,1119800000.0,999502000.0,890665000.0,700014000.0,480031000.0,362564000.0,285744000.0,231074000.0,184149000.0
,costAndExpenses,2102800000.0,1812000000.0,1570200000.0,1384786000.0,1228502000.0,986791000.0,711040000.0,543207000.0,433164000.0,344672000.0,269355000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,68800000.0,61600000.0,55700000.0,55476000.0,48520000.0,31589000.0,22028000.0,15623000.0,11564000.0,6989000.0,5696000.0
,EBITDA,560400000.0,405800000.0,286700000.0,165620000.0,95461000.0,54066000.0,81352000.0,87713000.0,112039000.0,95893000.0,61037000.0
