Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Revenue,8468000.0,10272000.0,17888000.0,22049000.0,22119000.0,27912000.0,23369000.0,27903000.0,23585000.0,24520000.0
Revenue Growth,-0.1756,-0.4258,-0.1887,-0.0032,-0.2075,0.1944,-0.1625,0.1831,-0.0381,-0.3455
Cost of Revenue,1547000.0,1932000.0,3220000.0,4003000.0,4602000.0,5989000.0,4580000.0,5422000.0,5548000.0,6438000.0
Gross Profit,6921000.0,8340000.0,14668000.0,18046000.0,17517000.0,21923000.0,18789000.0,22481000.0,18037000.0,18082000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,3154000.0,3364000.0,4339000.0,4525000.0,6051000.0,5373000.0,4241000.0,4411000.0,4541000.0,4511000.0
Operating Expenses,3229000.0,3364000.0,4339000.0,4525000.0,12091000.0,6017000.0,4962000.0,5139000.0,5282000.0,5302000.0
Operating Income,3692000.0,4976000.0,10329000.0,13521000.0,5426000.0,15906000.0,13827000.0,17342000.0,12755000.0,12780000.0
Interest Expense,2984000.0,3926000.0,3819000.0,3480000.0,2119000.0,3239000.0,2018000.0,1473000.0,1261000.0,2861000.0
Earnings before Tax,-10211000.0,-31781000.0,-25377000.0,-31150000.0,-22122000.0,3961000.0,17397000.0,-19828000.0,10528000.0,-8628000.0
Income Tax Expense,37000.0,-673000.0,69000.0,72000.0,109000.0,91000.0,46000.0,60000.0,54000.0,191000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-10248000.0,-31108000.0,-25446000.0,-31222000.0,-22231000.0,3870000.0,17351000.0,-19888000.0,10474000.0,-8819000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income Com,-10248000.0,-31108000.0,-25446000.0,-31222000.0,-22231000.0,3870000.0,17351000.0,-19888000.0,10474000.0,-8819000.0
EPS,-0.51,-1.54,-1.26,-1.54,-1.08,0.19,0.81,-0.92,0.49,-0.41
EPS Diluted,-0.51,-1.54,-1.26,-1.54,-1.08,0.19,0.81,-0.92,0.49,-0.41
Weighted Average Shs Out,20172392.0,20172392.0,20172392.0,20172392.0,20616422.0,20499188.0,21378173.0,21628202.0,21628202.0,21628202.0
Weighted Average Shs Out (Dil),20172000.0,20172000.0,20172000.0,20322000.0,20529000.0,20698000.0,21429000.0,21628000.0,21628000.0,21628000.0
Dividend per Share,0.08,0.08,0.24,0.48,0.64,0.64,0.57,0.72,0.69,0.64
Gross Margin,0.8173,0.8119,0.82,0.8184,0.7919,0.7854,0.804,0.8057,0.7648,0.7374
EBITDA Margin,-0.853,-2.712,-1.205,-1.255,-0.904,0.258,0.831,-0.658,0.5,-0.235
EBIT Margin,-0.8534,-2.7117,-1.2052,-1.2549,-0.9043,0.258,0.8308,-0.6578,0.4999,-0.2352
Profit Margin,-1.21,-3.028,-1.423,-1.416,-1.005,0.139,0.742,-0.713,0.444,-0.36
Free Cash Flow margin,-0.3689,2.9142,1.9779,-1.2318,1.3696,0.1723,-4.1309,1.924,-0.3233,1.8767
EBITDA,-7227000.0,-27855000.0,-21558000.0,-27670000.0,-20003000.0,7200000.0,19415000.0,-18355000.0,11789000.0,-5767000.0
EBIT,-7227000.0,-27855000.0,-21558000.0,-27670000.0,-20003000.0,7200000.0,19415000.0,-18355000.0,11789000.0,-5767000.0
Consolidated Income,-10248000.0,-31108000.0,-25446000.0,-31222000.0,-22231000.0,3870000.0,17351000.0,-19888000.0,10474000.0,-8819000.0
Earnings Before Tax Margin,-1.2058,-3.0939,-1.4187,-1.4128,-1.0001,0.1419,0.7444,-0.7106,0.4464,-0.3519
Net Profit Margin,-1.2102,-3.0284,-1.4225,-1.416,-1.0051,0.1387,0.7425,-0.7128,0.4441,-0.3597
