date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,revenue,2083138000.0,2014645000.0,1865695000.0,1727674000.0,1633125000.0,1638474000.0,1526996000.0,1304866000.0,954084000.0,698170000.0,626619000.0,555513000.0,474954000.0,408201000.0,351102000.0,259991000.0,231482000.0,212060000.0,264674000.0,242894000.0,167905669.0,87000000.0,59100000.0
,costOfRevenue,476528000.0,493031000.0,468795000.0,446312000.0,420897000.0,444399000.0,428485000.0,408253000.0,279507000.0,202921000.0,199442000.0,180543000.0,168165000.0,163353000.0,156586000.0,139952000.0,128681000.0,119831000.0,152114000.0,144654000.0,134400605.0,58400000.0,42500000.0
,grossProfit,1606610000.0,1521614000.0,1396900000.0,1281362000.0,1212228000.0,1194075000.0,1098511000.0,896613000.0,674577000.0,495249000.0,427177000.0,374970000.0,306789000.0,244848000.0,194516000.0,120039000.0,102801000.0,92229000.0,112560000.0,98240000.0,33505064.0,28600000.0,16600000.0
,grossProfitRatio,0.771245111941696,0.755276487917226,0.748729025912596,0.741668856508809,0.742275086107922,0.728772626236364,0.719393502013103,0.687130326025814,0.707041518356874,0.709353022902731,0.68171727955903,0.67499770482419,0.645934132568628,0.599822146442561,0.554015642178057,0.461704443615356,0.444099325217511,0.434919362444591,0.425277889025745,0.404456264872743,0.199546949186093,0.328735632183908,0.28087986463621
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,194267000.0,192717000.0,142526000.0,130697000.0,143349000.0,114951000.0,103317000.0,85476000.0,72148000.0,62828000.0,58209000.0,52785000.0,48841000.0,45569000.0,42277000.0,28178000.0,35979000.0,31244000.0,35605000.0,41342000.0,27798589.0,19300000.0,18300000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-222159000.0,14053000.0,-85624000.0,-2418000.0,94278000.0,-139137000.0,10628000.0,31138000.0,5654000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,917326000.0,889795000.0,814639000.0,773797000.0,781538000.0,774972000.0,730389000.0,618810000.0,480615000.0,371974000.0,336936000.0,311322000.0,260286000.0,214801000.0,175008000.0,115794000.0,126432000.0,132589000.0,137933000.0,121807000.0,62629983.0,57900000.0,39900000.0
,costAndExpenses,1393854000.0,1382826000.0,1283434000.0,1220109000.0,1202435000.0,1219371000.0,1158874000.0,1027063000.0,760122000.0,574895000.0,536378000.0,491865000.0,428451000.0,378154000.0,331594000.0,255746000.0,255113000.0,252420000.0,290047000.0,266461000.0,197030588.0,116300000.0,82400000.0
,interestExpense,392744000.0,393229000.0,378857000.0,326628000.0,331374000.0,323871000.0,319712000.0,298136000.0,266351000.0,224525000.0,209991000.0,180750000.0,104665000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,721970000.0,697078000.0,672113000.0,643100000.0,638189000.0,660021000.0,627072000.0,533334000.0,408467000.0,309146000.0,278727000.0,258537000.0,211445000.0,177766000.0,144672000.0,90068000.0,93898000.0,89495000.0,135846000.0,80465000.0,34831394.0,38600000.0,21600000.0
,EBITDA,1411254000.0,1328897000.0,1254374000.0,1150665000.0,1068879000.0,1079124000.0,995194000.0,811137000.0,602429000.0,432421000.0,368968000.0,322185000.0,257948000.0,207813000.0,164180000.0,94313000.0,70267000.0,49135000.0,110473000.0,56898000.0,5706475.0,9300000.0,-1700000.0
,EBITDARatio,0.677465439159576,0.659618443944218,0.6723360463527,0.666019746780932,0.654499196326062,0.658615272503561,0.651733206897726,0.621624749207965,0.6314213423556,0.619363478808886,0.588823511575615,0.579977426270852,0.543101016098401,0.509094784187202,0.467613400094559,0.362754864591467,0.303552760041818,0.231703291521268,0.417392717078368,0.23425033142029,0.0339861961420731,0.106896551724138,-0.0287648054145516
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
