Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,0.0,0.0,0.0,0.0
Revenue Growth,0.0,0.0,0.0,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,0.0,0.0,0.0,0.0
R&D Expenses,0.0,0.0,0.0,0.0
SG&A Expense,-5742719.2593,-4317568.7353,3151807.2917,1252456.9776
Operating Expenses,-19224765.9259,-14073942.6551,11980441.9643,3567239.3348
Operating Income,19224765.9259,14073942.6551,-11980441.9643,-3567239.3348
Interest Expense,8854922.963,6829416.3394,2594494.7917,0.0
Earnings before Tax,-1452141.4815,44046850.7463,12625925.5952,3360315.9798
Income Tax Expense,229109.6296,26168.1068,56380.9524,0.0
Net Income - Non-Controlling int,-576357.7778,-622373.1343,474848.9583,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-1681251.1111,44020682.6394,12569544.6429,3360315.9798
Preferred Dividends,0.0,0.0,0.0,0.0
Net Income Com,-1681251.1111,44020682.6394,12569544.6429,3360315.9798
EPS,-0.0074,0.1335,-0.0446,-0.0145
EPS Diluted,0.0444,0.1335,-0.0446,-0.0145
Weighted Average Shs Out,251362485.9259,266566658.2875,252484639.881,
Weighted Average Shs Out (Dil),256199055.5556,252884476.0408,223436735.8631,168124767.1728
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,0.0,0.0,0.0,0.0
EBITDA Margin,,,,
EBIT Margin,0.0,0.0,0.0,0.0
Profit Margin,,,,
Free Cash Flow margin,0.0,0.0,0.0,0.0
EBITDA,8538806.6667,51471760.4085,15686911.4583,3538284.1649
EBIT,7402781.4815,50876267.0856,15220420.3869,3360315.9798
Consolidated Income,-1104893.3333,44643055.7738,-13044393.6012,-3360315.9798
Earnings Before Tax Margin,0.0,0.0,0.0,0.0
Net Profit Margin,0.0,0.0,0.0,0.0
