date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY
,revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800000.0,0.0,-140603000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1800000.0,0.0,140603000.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,23325000.0,15751000.0,15805000.0,41600000.0,19166000.0,26176000.0,21261000.0,6886000.0,12005000.0,20315000.0,12691000.0,12623000.0,19590000.0,20113219.0,11488779.0,8024437.0,5702148.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,392000.0,13000.0,638000.0,0.0,11000.0,214000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,68765000.0,66214000.0,64194000.0,27101000.0,34894000.0,34138000.0,8877000.0,16466000.0,21134000.0,12829000.0,13074000.0,151207000.0,106682888.0,62225104.0,51184033.0,41454344.0,0.0,0.0
,costAndExpenses,62544000.0,68765000.0,66214000.0,64194000.0,27101000.0,34894000.0,34138000.0,8877000.0,16466000.0,21134000.0,14629000.0,13074000.0,10604000.0,106682888.0,62225104.0,51184033.0,41454344.0,8429778.0,5101816.0
,interestExpense,117000.0,134000.0,0.0,0.0,0.0,144000.0,0.0,0.0,0.0,0.0,544000.0,335000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,533000.0,647000.0,234000.0,176000.0,205000.0,279000.0,282000.0,0.0,0.0,0.0,0.0,0.0,182000.0,145993.0,123908.0,93179.0,45994.0,3832.0,721.0
,EBITDA,-61473000.0,-68118000.0,-65980000.0,-64018000.0,-26896000.0,-34615000.0,-33856000.0,-14279000.0,-16383000.0,-21134000.0,-13541000.0,-12404000.0,-10422000.0,-106536895.0,-62101196.0,-51090854.0,-41408350.0,-8491556.0,-5063440.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-62544000.0,-68765000.0,-66214000.0,-64194000.0,-27101000.0,-34894000.0,-34138000.0,-8877000.0,-16466000.0,-21134000.0,-14629000.0,-13074000.0,-10604000.0,-106682888.0,-62225104.0,-51184033.0,-41454344.0,-8429778.0,-5101816.0
,operatingIncomeRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,totalOtherIncomeExpensesNet,-1357000.0,-531000.0,49573000.0,-1133000.0,86000.0,-404000.0,221000.0,5402000.0,-83000.0,0.0,0.0,-26000.0,0.0,-3888172.0,967084.0,281639.0,-602229.0,65610.0,-37655.0
,incomeBeforeTax,-63872000.0,-69193000.0,-15957000.0,-64865000.0,-26982000.0,-35343000.0,-33636000.0,-2339000.0,-15662000.0,-20190000.0,-14085000.0,-12765000.0,-149939000.0,107822028.0,59020352.0,0.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeTaxExpense,0.0,0.0,0.0,0.0,0.0,-1514000.0,-2289000.0,184000.0,0.0,-51000.0,30000.0,-25000.0,-33000.0,-3814679.0,-637497.0,0.0,0.0,0.0,0.0
,netIncome,-63872000.0,-69193000.0,-15957000.0,-64865000.0,-26982000.0,-33829000.0,-31347000.0,-2523000.0,-15662000.0,-20139000.0,-14115000.0,-12740000.0,-149906000.0,-104007349.0,-58382856.0,-50317831.0,-41698647.0,-8299462.0,-5112493.0
,netIncomeRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.13,-0.19,-0.05,-0.22,-0.11,-0.23,-0.33,-0.03,-0.16,-0.21,-0.15,-0.14,-1.62,-1.13,-0.75,-0.9,-1.04,-0.35,-0.41
,EPSDiluted,-0.13,-0.19,-0.05,-0.22,-0.11,-0.23,-0.33,-0.03,-0.16,-0.21,-0.15,-0.14,-1.62,-1.13,-0.75,-0.9,-1.04,-0.35,-0.41
,weightedAverageShsOut,473668000.0,358343000.0,312265000.0,300511000.0,246161000.0,146313000.0,95010000.0,95007000.0,94995127.0,94851589.0,93778967.0,92828293.0,92543639.0,91978571.0,77708870.0,55845791.0,39926335.0,23386208.0,12562113.0
,weightedAverageShsOutDil,473668000.0,358343000.0,312265000.0,300511000.0,246161000.0,146313000.0,95010000.0,95007000.0,94995127.0,94851589.0,93778967.0,92828293.0,92543639.0,91978571.0,77708870.0,55845791.0,39926335.0,23386208.0,13609391.0
