date,,2019-12-29_FY,2018-12-30_FY,2017-12-31_FY,2017-01-01_FY,2016-01-03_FY,2014-12-28_FY,2013-12-29_FY,2012-12-30_FY,2012-01-01_FY,2011-01-02_FY,2010-01-03_FY,2008-12-28_FY,2007-12-30_FY,2006-12-31_FY,2006-01-01_FY,2005-01-02_FY,2003-12-28_FY,2002-12-29_FY,2001-12-30_FY,2000-12-31_FY,2000-01-02_FY,1999-01-03_FY,1997-12-29_FY,1996-12-30_FY,1996-01-01_FY,1995-01-02_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,40428000.0,354592000.0,-80915000.0,-683234000.0,-365292000.0,17900000.0,-46400000.0,-22400000.0,167800000.0,75700000.0,-150400000.0,-430300000.0,394300000.0,39500000.0,-92200000.0,24700000.0,-5300000.0,-249100000.0,-407400000.0,277300000.0,91100000.0,-110900000.0,18400000.0,53000000.0,102500000.0,50500000.0
,depreciationAndAmortization,284656000.0,282985000.0,264905000.0,265922000.0,241584000.0,46734000.0,48400000.0,50800000.0,53500000.0,52500000.0,55800000.0,73900000.0,149300000.0,128500000.0,145800000.0,173000000.0,169100000.0,210800000.0,249000000.0,145400000.0,107400000.0,112700000.0,111400000.0,97600000.0,64700000.0,45000000.0
,deferredIncomeTax,0.0,-343274000.0,-7864000.0,0.0,0.0,0.0,-14500000.0,800000.0,-15800000.0,15000000.0,2100000.0,-26400000.0,-3600000.0,-800000.0,-7300000.0,-32100000.0,-300000.0,3400000.0,-31100000.0,5400000.0,-10000000.0,-800000.0,14800000.0,6200000.0,-8500000.0,1300000.0
,stockBasedCompensation,105982000.0,95965000.0,91581000.0,105268000.0,93527000.0,50170000.0,73020000.0,74332000.0,100781000.0,91459000.0,141812000.0,122345000.0,112604000.0,47452000.0,5581000.0,2294000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-17291000.0,-103931000.0,21088000.0,23977000.0,92639000.0,-7853000.0,-5800000.0,20700000.0,-4700000.0,22800000.0,21200000.0,46100000.0,-179000000.0,-77400000.0,5400000.0,-15100000.0,-51000000.0,-33300000.0,70000000.0,2000000.0,5800000.0,30700000.0,-66500000.0,-34500000.0,11100000.0,23700000.0
,accountsReceivables,23396000.0,-23836000.0,37046000.0,-41022000.0,-117371000.0,5099000.0,1837000.0,23878000.0,14202000.0,-30767000.0,4983000.0,7532000.0,-28758000.0,7129000.0,-43017000.0,24775000.0,-30500000.0,14763000.0,102262000.0,-89166000.0,-41400000.0,9200000.0,3500000.0,37200000.0,-40800000.0,-21600000.0
,inventory,-2955000.0,-20757000.0,14327000.0,-33677000.0,288264000.0,9140000.0,29419000.0,1351000.0,4280000.0,-10049000.0,18276000.0,-2580000.0,-100299000.0,47452000.0,27534000.0,-23192000.0,20600000.0,-19453000.0,40718000.0,-7162000.0,-30600000.0,18100000.0,-23800000.0,-24100000.0,-600000.0,900000.0
,accountsPayables,-100977000.0,-36720000.0,-58981000.0,76699000.0,-54294000.0,-5079000.0,-37173000.0,19403000.0,-27049000.0,18797000.0,-14273000.0,-70661000.0,77494000.0,50735000.0,18964000.0,-16968000.0,-1200000.0,-37224000.0,-43454000.0,71876000.0,-49300000.0,10700000.0,11400000.0,10000000.0,-26500000.0,-29800000.0
,otherWorkingCapital,487515000.0,396208000.0,147854000.0,191486000.0,322376000.0,37479000.0,13871000.0,20060000.0,79190000.0,383369000.0,279643000.0,247421000.0,572992000.0,676789000.0,435110000.0,330270000.0,0.0,314187000.0,372333000.0,983359000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,171137000.0,281089000.0,198277000.0,611397000.0,42141000.0,55801000.0,87700000.0,86600000.0,83800000.0,97500000.0,161600000.0,555300000.0,-232500000.0,37500000.0,29300000.0,5300000.0,-13300000.0,90700000.0,214600000.0,99500000.0,-28600000.0,68100000.0,4000000.0,-10200000.0,20400000.0,1600000.0
,netCashProvidedByOperatingActivites,478915000.0,471700000.0,403487000.0,217419000.0,8801000.0,103336000.0,67600000.0,135000000.0,283800000.0,262700000.0,89300000.0,218600000.0,128500000.0,127300000.0,81000000.0,155800000.0,99200000.0,22500000.0,95100000.0,529700000.0,165700000.0,99900000.0,82000000.0,112200000.0,190300000.0,122100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-41168000.0,-68899000.0,-54284000.0,-57398000.0,-47206000.0,-20947000.0,-36627000.0,-33013000.0,-80556000.0,-50786000.0,-25823000.0,-42132000.0,-230263000.0,-221160000.0,-146460000.0,-132280000.0,-78500000.0,-158532000.0,-176793000.0,-338740000.0,-131000000.0,-82200000.0,-142300000.0,-195300000.0,-194900000.0,-112400000.0
,acquisitionsNet,0.0,-2655000.0,0.0,-550000000.0,-105130000.0,0.0,0.0,-100889000.0,0.0,0.0,0.0,-41551000.0,-98645000.0,0.0,-48060000.0,-89931000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-31682000.0,0.0,-175694000.0,-55018000.0,-23425000.0,-23137000.0,-209187000.0,-428051000.0,-27912000.0,-46768000.0,-176458000.0,-521431000.0,-141257000.0,-87654000.0,-117668000.0,0.0,-48014000.0,-183168000.0,-492855000.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,40000000.0,800000.0,16556000.0,64414000.0,139825000.0,218555000.0,4680000.0,24445000.0,362247000.0,294078000.0,93864000.0,157238000.0,104465000.0,0.0,197777000.0,502658000.0,181018000.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,53546000.0,39855000.0,129653000.0,127467000.0,-21209000.0,36888000.0,230053000.0,577707000.0,-76716000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-27311000.0,-49690000.0,-14429000.0,-613439000.0,-79087000.0,-42156000.0,300000.0,-113000000.0,69100000.0,-150700000.0,-43100000.0,170300000.0,-71200000.0,-207200000.0,-126700000.0,-207800000.0,-94600000.0,-18900000.0,-322500000.0,-642800000.0,-255800000.0,-60300000.0,-90300000.0,-116800000.0,-187000000.0,-222500000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
