date,,2020-07-31_FY,2019-07-31_FY,2018-07-31_FY,2017-07-31_FY,2016-07-31_FY,2015-07-31_FY,2014-07-31_FY,2013-07-31_FY,2012-07-31_FY
,revenue,742307000.0,719514000.0,661067000.0,514284000.0,424446000.0,380537000.0,350246000.0,300649000.0,232061000.0
,costOfRevenue,338015000.0,324350000.0,296707000.0,191559000.0,151834000.0,147184000.0,148947000.0,131743000.0,91410000.0
,grossProfit,404292000.0,395164000.0,364360000.0,322725000.0,272612000.0,233353000.0,201299000.0,168906000.0,140651000.0
,grossProfitRatio,0.544642580495671,0.549209605372515,0.551169548623665,0.627522925076417,0.642277227256235,0.6132202650465,0.574736042667154,0.561804629318574,0.606094949172847
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,200575000.0,188541000.0,171657000.0,130323000.0,112496000.0,93440000.0,76178000.0,66346000.0,50462000.0
,GeneralAndAdministrativeExpenses,85183000.0,74401000.0,75916000.0,56551000.0,50914000.0,41397000.0,35404000.0,32414000.0,28336000.0
,SellingAndMarketingExpenses,142420000.0,130751000.0,124117000.0,109239000.0,92765000.0,82023000.0,71295000.0,53301000.0,38254000.0
,otherExpenses,-7205000.0,-1867000.0,509000.0,811000.0,-505000.0,-1998000.0,174000.0,-131000.0,-728000.0
,operatingExpenses,428178000.0,393693000.0,371690000.0,296113000.0,256175000.0,216860000.0,182877000.0,152061000.0,117052000.0
,costAndExpenses,766193000.0,718043000.0,668397000.0,487672000.0,408009000.0,364044000.0,331824000.0,283804000.0,208462000.0
,interestExpense,17945000.0,17334000.0,6442000.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,42641000.0,39953000.0,35611000.0,18725000.0,8842000.0,7480000.0,6751000.0,4821000.0,2917000.0
,EBITDA,18755000.0,41424000.0,28281000.0,45337000.0,25279000.0,23973000.0,25173000.0,21666000.0,26516000.0
,EBITDARatio,0.0252658266727917,0.0575721945646645,0.0427808376458059,0.0881555716296832,0.0595576351290859,0.0629978162438869,0.0718723411545028,0.0720641013274616,0.114263060143669
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-23886000.0,1471000.0,-7330000.0,26612000.0,16437000.0,16493000.0,18422000.0,16845000.0,23599000.0
,operatingIncomeRatio,-0.0321780610987098,0.0020444355495515,-0.0110881347881531,0.0517457280413157,0.038725774303445,0.0433413833608821,0.0525973173141164,0.056028791048698,0.101693089317033
,totalOtherIncomeExpensesNet,-7205000.0,-1867000.0,509000.0,811000.0,-505000.0,-1998000.0,174000.0,-131000.0,-728000.0
,incomeBeforeTax,-24331000.0,12452000.0,18000.0,33277000.0,20782000.0,16740000.0,19946000.0,17212000.0,23179000.0
,incomeBeforeTaxRatio,-0.0327775435230976,0.0173061260795481,2.72287075288889e-05,0.064705493462756,0.048962647780872,0.0439904661044787,0.0569485447371276,0.0572494836171083,0.0998832203601639
,incomeTaxExpense,2867000.0,-8280000.0,19683000.0,12053000.0,5806000.0,6855000.0,5225000.0,1829000.0,7979000.0
,netIncome,-27198000.0,20732000.0,-19665000.0,21224000.0,14976000.0,9885000.0,14721000.0,15383000.0,15200000.0
,netIncomeRatio,-0.0366398269179733,0.0288138938227748,-0.0297473629753111,0.0412690264523104,0.035283640321737,0.0259764490706554,0.0420304585919611,0.0511659776017881,0.0655000193914531
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.33,0.254542782009203,-0.25,0.29,0.21,0.141061318820157,0.22,0.27,0.29
,EPSDiluted,-0.33,0.250746197316358,-0.25,0.28,0.2,0.136694703808298,0.21,0.25,0.25
,weightedAverageShsOut,82855392.0,81447998.0,77709592.0,73994577.0,72026694.0,70075908.0,65748896.0,56331018.0,34774983.0
,weightedAverageShsOutDil,82855392.0,82681214.0,77709592.0,75328343.0,73765960.0,72314433.0,69112733.0,61943087.0,41509185.0
