date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY
,revenue,640222000.0,657910000.0,420317000.0,292604000.0,307200000.0,282134000.0,250080000.0,231257000.0,198092000.0,219493000.0,265376000.0,288980000.0,272890000.0,245304000.0,237612000.0,216371000.0,258120000.0,231189000.0,207864000.0,182576000.0,200750000.0,205200000.0,141000000.0,89200000.0
,costOfRevenue,550601000.0,547014000.0,355591000.0,260242000.0,270779000.0,257830000.0,219608000.0,206932000.0,175095000.0,196508000.0,237672000.0,239879000.0,238496000.0,206087000.0,201424000.0,167223000.0,195863000.0,171401000.0,157005000.0,137622000.0,148147000.0,162200000.0,112200000.0,70200000.0
,grossProfit,89621000.0,110896000.0,64726000.0,32362000.0,36421000.0,24304000.0,30472000.0,24325000.0,22997000.0,22985000.0,27704000.0,49101000.0,34394000.0,39217000.0,36188000.0,49148000.0,62257000.0,59788000.0,50859000.0,44954000.0,52603000.0,43000000.0,28800000.0,19000000.0
,grossProfitRatio,0.139984255461387,0.168558009454181,0.153993295536464,0.110599991797788,0.118557942708333,0.0861434637441783,0.121849008317338,0.105186005180384,0.116092522666236,0.104718601504376,0.10439527312191,0.169911412554502,0.126036131774708,0.159871017186838,0.152298705452587,0.227146891219248,0.241194018286068,0.258610920069727,0.244674402493938,0.246220751906056,0.262032378580324,0.209551656920078,0.204255319148936,0.213004484304933
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,62116000.0,91363000.0,60020000.0,32584000.0,33196000.0,34427000.0,31397000.0,28828000.0,29645000.0,44110000.0,43281000.0,43196000.0,40814000.0,38991000.0,30247000.0,28435000.0,27878000.0,28489000.0,22562000.0,25938000.0,20950000.0,20300000.0,14700000.0,11800000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
