date,,2020-02-29_FY,2019-02-28_FY,2018-02-28_FY,2017-02-28_FY,2016-02-29_FY,2015-02-28_FY,2014-02-28_FY,2013-02-28_FY,2012-02-29_FY,2011-02-28_FY,2010-02-28_FY,2009-04-09_FY,2009-02-28_FY,2008-02-29_FY,2007-02-28_FY,2006-02-28_FY,2005-02-28_FY,2004-02-29_FY,2003-02-28_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,888433000.0,842413000.0,664112000.0,626970000.0,623428000.0,597358000.0,492586000.0,434284000.0,413795000.0,380878000.0,281668000.0,59213000.0,59213000.0,182025000.0,198597000.0,148055000.0,112928000.0,116450000.0,94802000.0
,depreciationAndAmortization,215811000.0,182247000.0,179942000.0,168875000.0,137360000.0,115173000.0,101911000.0,95283000.0,82812000.0,59421000.0,58328000.0,54741000.0,54741000.0,46615000.0,34551000.0,26746000.0,20253000.0,16303000.0,14950000.0
,deferredIncomeTax,-1102000.0,2300000.0,81007000.0,2324000.0,17237000.0,-4299000.0,-17185000.0,3858000.0,-872000.0,19393000.0,29761000.0,-41502000.0,-41502000.0,-24405000.0,-14169000.0,-11991000.0,-1184000.0,-1298000.0,8880000.0
,stockBasedCompensation,108861000.0,75011000.0,61879000.0,91595000.0,51077000.0,81880000.0,66480000.0,62112000.0,48089000.0,43606000.0,37858000.0,35436000.0,35436000.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,226476000.0,15118000.0,119543000.0,301255000.0,-135277000.0,-165862000.0,141769000.0,418823000.0,305254000.0,-177180000.0,282079000.0,0.0,-69919000.0,228407000.0,60071000.0,42798000.0,4542000.0,70441000.0,-46695000.0
,accountsReceivables,-51240000.0,-6529000.0,19067000.0,-20217000.0,5519000.0,-57767000.0,12038000.0,-5527000.0,33163000.0,-40538000.0,-23558000.0,-2648000.0,-2648000.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-326961000.0,-128761000.0,-130131000.0,-328534000.0,154845000.0,-445450000.0,-123611000.0,-425221000.0,-43115000.0,-206344000.0,-139976000.0,272620000.0,272620000.0,-139661000.0,-166416000.0,-93133000.0,-110506000.0,389000.0,-67366000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40276000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,2128980000.0,1902504000.0,1887386000.0,1767843000.0,1466588000.0,1601865000.0,1767727000.0,1625958000.0,1207135000.0,901881000.0,1079061000.0,796982000.0,796982000.0,866901000.0,638494000.0,578423000.0,535625000.0,531083000.0,460642000.0
,otherNonCashItems,3507000.0,2825000.0,1298000.0,4169000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33467000.0,36717000.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,-236606000.0,162971000.0,-80550000.0,-468138000.0,-148893000.0,-968130000.0,-613163000.0,-778441000.0,-62164000.0,-17198000.0,50290000.0,264591000.0,264591000.0,79520000.0,136800000.0,122295000.0,44736000.0,148464000.0,71967000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-253106000.0,-191760000.0,-194433000.0,-230080000.0,-181338000.0,-122032000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-59050000.0,-6147000.0,-8649000.0,-6724000.0,-11463000.0,-12418000.0,-5712000.0,-33895000.0,-3316000.0,0.0,-2196000.0,-3987000.0,-3987000.0,-26665000.0,-16765000.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,1579000.0,1578000.0,1692000.0,730000.0,324000.0,655000.0,466000.0,30318000.0,52000.0,4001000.0,2200000.0,0.0,0.0,21665000.0,16765000.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,-23111000.0,-41435000.0,-52072000.0,-39164000.0,-21118000.0,-15990000.0,-43522000.0,367000.0,662000.0,0.0,34341000.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-389364000.0,-308513000.0,-326787000.0,-465573000.0,-378795000.0,-360744000.0,-336681000.0,-255274000.0,-219402000.0,-72212000.0,-21321000.0,-155346000.0,-155346000.0,-257017000.0,-187191000.0,-116093000.0,-141081000.0,-73845000.0,-80411000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-16912508000.0,-14158324000.0,-13466420000.0,-11140777000.0,-10165201000.0,-7254058000.0,-5533242000.0,-4694082000.0,-4472132000.0,-3526354000.0,-792981000.0,-761827000.0,-781966000.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,124397000.0,58130000.0,73520000.0,59869000.0,47038000.0,82463000.0,39000000.0,63396000.0,15577000.0,38277000.0,31307000.0,0.0,10162000.0,14730000.0,35411000.0,6035000.0,3559000.0,4014000.0,570000.0
,commonStockRepurchased,-567747000.0,-904726000.0,-579570000.0,-564337000.0,-983941000.0,-916981000.0,-307248000.0,-203405000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-804000.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28400000.0
,otherFinancingActivites,-20102000.0,-17063000.0,-16261000.0,-4291000.0,29032000.0,48952000.0,22644000.0,24100000.0,9717000.0,8911000.0,3881000.0,0.0,391000.0,7369000.0,22211000.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,686983000.0,186021000.0,413446000.0,934733000.0,537476000.0,728579000.0,1128381000.0,1040421000.0,683103000.0,112253000.0,-151288000.0,18387000.0,18387000.0,171007000.0,48087000.0,-1567000.0,63801000.0,-47591000.0,39773000.0
