date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,72803000.0,84969000.0,117095000.0,69038000.0,99061000.0,115991000.0,62839000.0,104644000.0,56636000.0,56629000.0,16210000.0,-12840000.0,-13055000.0,-1686000.0,22597000.0,9662000.0,-1339000.0,-944488.0,-2139000.0,-2939000.0
,depreciationAndAmortization,267703000.0,275046000.0,263203000.0,234955000.0,211387000.0,208788000.0,197542000.0,187475000.0,116490000.0,89271000.0,77568000.0,77348000.0,57555000.0,30444000.0,25499000.0,16471000.0,10344000.0,9213996.0,0.0,0.0
,deferredIncomeTax,1349000.0,1507000.0,2429000.0,989000.0,1150000.0,1242000.0,1308000.0,1020000.0,725000.0,433000.0,570000.0,540000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,15424000.0,13617000.0,12176000.0,13854000.0,10043000.0,8161000.0,7164000.0,6625000.0,5350000.0,4367000.0,3745000.0,2811000.0,2099000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,40882000.0,8660000.0,29818000.0,-13455000.0,-7121000.0,-18081000.0,-3455000.0,7586000.0,21962000.0,-7730000.0,12148000.0,-3538000.0,-17465000.0,-5454000.0,2987000.0,-154000.0,5420000.0,-1064115.0,0.0,0.0
,accountsReceivables,2340000.0,-5407000.0,148000.0,-414000.0,8709000.0,-9397000.0,-959000.0,4621000.0,-8750000.0,0.0,0.0,0.0,0.0,-7810000.0,-2814000.0,-4220000.0,-2679000.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2356000.0,5801000.0,4066000.0,684000.0,0.0,0.0,0.0
,otherWorkingCapital,43850000.0,15599000.0,-1629000.0,1277000.0,2032000.0,1656000.0,1507000.0,3263000.0,-1041000.0,865000.0,0.0,2561000.0,-4433000.0,700000.0,-3695000.0,-1808000.0,3606000.0,0.0,0.0,0.0
,otherNonCashItems,-391000.0,1671000.0,52000.0,-2459000.0,-4532000.0,-6256000.0,-6733000.0,-8288000.0,1316000.0,0.0,16210000.0,-12840000.0,2345000.0,5743000.0,-15846000.0,-5550000.0,1514000.0,-1534082.0,0.0,0.0
,netCashProvidedByOperatingActivites,351117000.0,370379000.0,376621000.0,319954000.0,308089000.0,260986000.0,259898000.0,246678000.0,203038000.0,131033000.0,118084000.0,79562000.0,32887000.0,29047000.0,35237000.0,20429000.0,17293000.0,6257826.0,7647000.0,5338000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260162000.0,-250688000.0,-8730000.0,-17410000.0,-43726000.0,-152763000.0,-140429000.0,-63621000.0,-197277.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,-7254000.0,-1065000.0,0.0,0.0,0.0,-3275000.0,-499000.0,0.0,-279968000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-209675000.0,0.0,-115130000.0,-139570000.0,-1600000.0,0.0,0.0,0.0,-25564397.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,-207432000.0,-416140000.0,-335812000.0,-977799000.0,-24302000.0,-238390000.0,-429235000.0,-509999000.0,-1479815000.0,32814000.0,5024000.0,1735000.0,4538000.0,-142265000.0,50045000.0,28674000.0,0.0,-7975713.0,-21678000.0,-68540000.0
,netCashUsedForInvestingActivites,-207432000.0,-416140000.0,-335812000.0,-977799000.0,-31556000.0,-239455000.0,-429235000.0,-509999000.0,-1479815000.0,-440298000.0,-246163000.0,-122125000.0,-432410000.0,-187591000.0,-102718000.0,-111755000.0,-63621000.0,-33737387.0,-21678000.0,-68540000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2493611000.0,-976356000.0,-1483851000.0,-1297202000.0,-1335691000.0,-1173381000.0,-805867000.0,-830326000.0,-815695000.0,-499441000.0,-177562000.0,-136612000.0,-34605000.0,-7792000.0,-6527000.0,-5461000.0,-108552000.0,-6355402.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,190912000.0,816065000.0,216666000.0,89317000.0,0.0,1391750000.0,208980000.0,388871000.0,207719000.0,264500000.0,99015000.0,140036000.0,102938000.0,220763000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,-3871000.0,0.0,0.0,-132000.0,0.0,0.0,0.0,-131000.0,-243000.0,-6854000.0,-6598000.0,0.0,0.0,0.0,0.0
,dividendsPaid,-259566000.0,-258620000.0,-250521000.0,-236545000.0,-218697000.0,-178506000.0,-158487000.0,-149461000.0,-117592000.0,-93813000.0,0.0,0.0,0.0,-35775000.0,-27415000.0,-20343000.0,0.0,-10310574.0,0.0,0.0
,otherFinancingActivites,2602116000.0,1255568000.0,1735308000.0,2019722000.0,467271000.0,1109158000.0,1030685000.0,1260405000.0,817501000.0,602431000.0,-35816000.0,11949000.0,183286000.0,36305000.0,22707000.0,40796000.0,-67060000.0,38806612.0,11646000.0,72832000.0
