date,,2020-12-25_FY,2019-12-27_FY,2018-12-28_FY,2017-12-29_FY,2016-12-30_FY,2015-12-25_FY,2014-12-26_FY,2013-12-27_FY,2012-12-28_FY,2011-12-30_FY,2010-12-31_FY,2009-12-31_FY
,revenue,1591834000.0,1591834000.0,1444609000.0,1301520000.0,1192866000.0,1046878000.0,832709000.0,673545000.0,480292000.0,400632000.0,330118000.0,271072000.0
,costOfRevenue,1185481000.0,1185481000.0,1077562000.0,972142000.0,891649000.0,778167000.0,627551000.0,501181000.0,355288000.0,294698000.0,244340000.0,199764000.0
,grossProfit,406353000.0,406353000.0,367047000.0,329378000.0,301217000.0,268711000.0,205158000.0,172364000.0,125004000.0,105934000.0,85778000.0,71308000.0
,grossProfitRatio,0.255273477008281,0.255273477008281,0.254080515904304,0.253071792980515,0.252515370544554,0.25667842862301,0.246374183538307,0.255905693012345,0.260266671108409,0.26441722079115,0.259840420698053,0.263059261008145
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,27415000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,355585000.0,327935000.0,318289000.0,288251000.0,253978000.0,228311000.0,172148000.0,135783000.0,96237000.0,78138000.0,0.0,0.0
,operatingExpenses,355585000.0,355585000.0,318289000.0,288251000.0,253978000.0,228311000.0,172148000.0,135783000.0,96237000.0,78138000.0,64206000.0,57977000.0
,costAndExpenses,1541066000.0,1541066000.0,1395851000.0,1260393000.0,1145627000.0,1006478000.0,799699000.0,636964000.0,451525000.0,372836000.0,308546000.0,257741000.0
,interestExpense,-18264000.0,18264000.0,20745000.0,22709000.0,41632000.0,12984000.0,8167000.0,7775000.0,3674000.0,0.0,4041000.0,2815000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,19774000.0,25991000.0,22206000.0,20549000.0,18515000.0,15413000.0,8243000.0,7964000.0,4378000.0,1722000.0,1388000.0,1520000.0
,EBITDA,70542000.0,76759000.0,70964000.0,61676000.0,65754000.0,55813000.0,41253000.0,44545000.0,33145000.0,15023000.0,22960000.0,14851000.0
,EBITDARatio,0.0443149222846101,0.0482204802762097,0.0491233267963857,0.0473876698014629,0.0551227044781224,0.0533137576680377,0.0495407159043555,0.0661351505838511,0.0690101021878357,0.0374982527606382,0.0695508878643394,0.0547861822689175
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,50768000.0,50768000.0,48758000.0,41127000.0,47239000.0,40400000.0,33010000.0,36581000.0,28767000.0,13301000.0,21572000.0,13331000.0
,operatingIncomeRatio,0.031892772738866,0.031892772738866,0.033751693364779,0.0315992070809515,0.0396012628409226,0.0385909341871737,0.0396416995613113,0.0543111447638985,0.0598948139881572,0.0332000439305897,0.06534633070599,0.0491788159603353
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910000.0,658000.0
,incomeBeforeTax,32403000.0,32403000.0,27844000.0,18408000.0,5676000.0,27711000.0,24848000.0,28798000.0,25075000.0,13301000.0,18441000.0,11174000.0
,incomeBeforeTaxRatio,0.0203557657393924,0.0203557657393924,0.0192744195834305,0.0141434630278444,0.00475828802229253,0.0264701331005141,0.0298399560951065,0.0427558663489448,0.0522078235739925,0.0332000439305897,0.055861843340866,0.0412215204816433
,incomeTaxExpense,8210000.0,8210000.0,7442000.0,4042000.0,2653000.0,11502000.0,10633000.0,11808000.0,10564000.0,5603000.0,2567000.0,2213000.0
,netIncome,24193000.0,24193000.0,20402000.0,14366000.0,3023000.0,16209000.0,14215000.0,16990000.0,14511000.0,7698000.0,15874000.0,8961000.0
,netIncomeRatio,0.0151981927763825,0.0151981927763825,0.0141228526196362,0.0110378634212306,0.00253423267994896,0.0154831795108886,0.017070789435445,0.025224743706805,0.0302128705037769,0.0192146408674295,0.0480858359738033,0.0330576378231614
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,0.0740461292724889,0.819203570106292,0.710790218464694,0.550031965869992,0.116630426227687,0.634846107099701,0.576951136926557,0.816073271563776,0.705381451389297,0.465218116770714,1.02595171822353,0.12
,EPSDiluted,0.0740461292724889,0.804466733955506,0.687423959073442,0.523837677267421,0.116136973090914,0.611452852567698,0.572157330989695,0.807027743894329,0.693929804679634,0.452181936441829,0.992125,0.11
,weightedAverageShsOut,326728760.0,29532342.0,28703265.0,26118482.0,25919480.0,25532172.0,24638135.0,20819209.0,20571848.0,16547077.0,15472463.0,22900709.0
,weightedAverageShsOutDil,326728760.0,30073338.0,29678919.0,27424526.0,26029609.0,26508994.0,24844565.0,21052560.0,20911337.0,17024121.0,16000000.0,24084979.0
