date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,171335000.0,219772000.0,203664000.0,167187000.0,250146000.0,161767000.0,170210000.0,163406000.0,140548000.0,140120000.0,115425000.0,83011000.0,90278000.0,84779000.0,108001000.0,126689000.0,109652000.0,114178000.0,118217000.0,89380000.0,45744000.0,96900000.0,84800000.0,86400000.0,78700000.0,77500000.0,73000000.0
,depreciationAndAmortization,290778000.0,278113000.0,255629000.0,221998000.0,204746000.0,195585000.0,181238000.0,164728000.0,158347000.0,167470000.0,159128000.0,156671000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,-1706000.0,-15085000.0,-9368000.0,37835000.0,47118000.0,41433000.0,59184000.0,80399000.0,90848000.0,79444000.0,97791000.0,12787000.0,5134000.0,-34624000.0,-12946000.0,43000.0,12349000.0,2838000.0,35197000.0,8557000.0,-33829000.0,-4900000.0,-3800000.0,-1700000.0,6100000.0,12700000.0,9200000.0
,stockBasedCompensation,5810000.0,9986000.0,7792000.0,5404000.0,4789000.0,6542000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-78716000.0,51027000.0,141928000.0,62116000.0,488381000.0,560320000.0,239642000.0,171963000.0,4318949000.0,-27616000.0,573258000.0,-571182000.0,-1801350000.0,1937010000.0,18120000.0,-2954783000.0,2867421000.0,48488000.0,294025000.0,-233589000.0,110900000.0,17800000.0,3400000.0,-49800000.0,-27400000.0,-22600000.0,9200000.0
,accountsReceivables,2533000.0,26083000.0,-64321000.0,-12875000.0,-898000.0,62304000.0,33089000.0,16038000.0,-18501000.0,-77326000.0,-25880000.0,59550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,34202000.0,-11493000.0,7054000.0,-20794000.0,4786000.0,34830000.0,28041000.0,27332000.0,10129000.0,-18843000.0,-74044000.0,0.0,14157000.0,-27559000.0,21138000.0,-26880000.0,0.0,0.0,0.0,9769000.0,0.0,0.0,0.0,0.0,-13500000.0,7900000.0,-3700000.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34497000.0,-25880000.0,3410000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,-59773000.0,6410128000.0,6359101000.0,6217173000.0,6155057000.0,5666676000.0,5106356000.0,4866714000.0,4694751000.0,375802000.0,403418000.0,-169840000.0,401342000.0,2202692000.0,265682000.0,247562000.0,3202345000.0,334924000.0,286436000.0,-7589000.0,226000000.0,115100000.0,97300000.0,93900000.0,143700000.0,171100000.0,193700000.0
,otherNonCashItems,-28009000.0,-9088000.0,-12451000.0,-2960000.0,-21454000.0,1761000.0,-7496000.0,19192000.0,-13629000.0,-121179000.0,-366684000.0,35222000.0,-11335000.0,18053000.0,4778000.0,0.0,0.0,0.0,-24265000.0,-19725000.0,0.0,123000000.0,112800000.0,105500000.0,94800000.0,84700000.0,71500000.0
,netCashProvidedByOperatingActivites,429407000.0,512470000.0,499312000.0,420441000.0,495254000.0,355880000.0,301479000.0,327146000.0,234542000.0,250366000.0,340717000.0,284468000.0,257924000.0,217341000.0,293582000.0,215581000.0,246581000.0,234890000.0,243684000.0,198749000.0,276007000.0,213700000.0,230600000.0,173400000.0,158400000.0,212600000.0,130300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-2678000.0,14086000.0,-13910000.0,-16486000.0,2593000.0,8612000.0,3213000.0,9212000.0,11336000.0,-235116000.0,-182125000.0,-602625000.0,-282051000.0,-218297000.0,-210529000.0,-223675000.0,-214654000.0,-162891000.0,-128082000.0,-115540000.0,-134576000.0,-134400000.0,-166700000.0,-147300000.0,-205600000.0,-194600000.0,-200500000.0
,acquisitionsNet,0.0,0.0,0.0,-76000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-1535682000.0,-216781000.0,-355811000.0,-575762000.0,-541729000.0,-430862000.0,-183778000.0,-112654000.0,-243633000.0,-542956000.0,-714552000.0,0.0,-489264000.0,-402071000.0,-343927000.0,-790644000.0,-2337291000.0,-2155980000.0,-1605672000.0,0.0,-433169000.0,-847700000.0,-722100000.0,-864200000.0,-208900000.0,-240400000.0,-421600000.0
,salesMaturitiesOfInvestments,734506000.0,405424000.0,252690000.0,224611000.0,243501000.0,213494000.0,193821000.0,229925000.0,194801000.0,430725000.0,590296000.0,1027327000.0,1922134000.0,689112000.0,603833000.0,789749000.0,1966891000.0,2103789000.0,1260060000.0,0.0,324169000.0,565200000.0,792100000.0,272700000.0,309400000.0,223300000.0,188000000.0
,otherInvestingActivites,-225899000.0,-286918000.0,-137659000.0,123848000.0,-110787000.0,-133164000.0,-242043000.0,-336364000.0,-64071000.0,-2974000.0,5092000.0,1199000.0,-73806000.0,-290873000.0,-190054000.0,21992000.0,43062000.0,-114785000.0,-139591000.0,10958000.0,-6942000.0,-10700000.0,-136500000.0,530900000.0,-302800000.0,-269800000.0,-278600000.0
,netCashUsedForInvestingActivites,-1413648000.0,-541709000.0,-792059000.0,-815299000.0,-736465000.0,-705724000.0,-568508000.0,-563760000.0,-427047000.0,-326787000.0,-278734000.0,441626000.0,1077013000.0,-222129000.0,-140677000.0,-201954000.0,-540375000.0,-322139000.0,-601272000.0,-104582000.0,-338018000.0,-427600000.0,-233200000.0,-207900000.0,-407900000.0,-481500000.0,-712700000.0
