date,,2020-12-26_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2015-12-26_FY,2014-12-27_FY,2013-12-28_FY,2012-12-29_FY,2011-12-31_FY,2010-12-25_FY,2009-12-26_FY,2008-12-27_FY,2007-12-29_FY,2006-12-30_FY,2005-12-31_FY,2004-12-25_FY,2003-12-27_FY,2002-12-28_FY,2001-12-29_FY,2000-12-30_FY,1999-12-25_FY,1998-12-26_FY,1997-12-27_FY,1996-12-28_FY,1995-12-30_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,7175000000.0,7314000000.0,12515000000.0,4857000000.0,6329000000.0,5452000000.0,6513000000.0,6740000000.0,6178000000.0,6443000000.0,6320000000.0,5946000000.0,5142000000.0,5658000000.0,5642000000.0,4078000000.0,4212000000.0,3568000000.0,3313000000.0,2662000000.0,2183000000.0,2050000000.0,1993000000.0,2142000000.0,1149000000.0,1606000000.0
,depreciationAndAmortization,2548000000.0,2432000000.0,2399000000.0,2369000000.0,2368000000.0,2416000000.0,2625000000.0,2663000000.0,2689000000.0,2737000000.0,2327000000.0,1635000000.0,1543000000.0,1426000000.0,1406000000.0,1308000000.0,1264000000.0,1221000000.0,1112000000.0,1082000000.0,960000000.0,1032000000.0,1234000000.0,1106000000.0,1719000000.0,1740000000.0
,deferredIncomeTax,361000000.0,453000000.0,-531000000.0,619000000.0,452000000.0,78000000.0,-19000000.0,-1058000000.0,321000000.0,495000000.0,500000000.0,284000000.0,573000000.0,118000000.0,-510000000.0,440000000.0,17000000.0,-323000000.0,288000000.0,162000000.0,63000000.0,529000000.0,150000000.0,51000000.0,11000000.0,-111000000.0
,stockBasedCompensation,264000000.0,237000000.0,256000000.0,292000000.0,284000000.0,295000000.0,297000000.0,303000000.0,278000000.0,326000000.0,299000000.0,227000000.0,238000000.0,260000000.0,270000000.0,0.0,368000000.0,407000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,2445000000.0,-2571000000.0,-10770000000.0,4571000000.0,501000000.0,2882000000.0,-1793000000.0,2733000000.0,2344000000.0,-2390000000.0,-2138000000.0,1796000000.0,-379000000.0,128000000.0,1222000000.0,-839000000.0,1372000000.0,154000000.0,-494000000.0,186000000.0,284000000.0,3937000000.0,-5546000000.0,1994000000.0,-316000000.0,514000000.0
,accountsReceivables,-420000000.0,-650000000.0,-253000000.0,-202000000.0,0.0,-461000000.0,-343000000.0,-88000000.0,-250000000.0,-666000000.0,-268000000.0,188000000.0,-549000000.0,-405000000.0,-330000000.0,0.0,-130000000.0,-220000000.0,-389000000.0,-343000000.0,-95000000.0,749000000.0,-303000000.0,366000000.0,-109000000.0,-356000000.0
,inventory,255000000.0,-190000000.0,-174000000.0,-168000000.0,-75000000.0,-244000000.0,-111000000.0,4000000.0,144000000.0,-331000000.0,276000000.0,17000000.0,-345000000.0,-204000000.0,-186000000.0,-132000000.0,-100000000.0,-49000000.0,-32000000.0,-405000000.0,-6000000.0,117000000.0,-284000000.0,306000000.0,13000000.0,-81000000.0
,accountsPayables,766000000.0,735000000.0,882000000.0,201000000.0,997000000.0,1692000000.0,1162000000.0,1007000000.0,548000000.0,520000000.0,488000000.0,-133000000.0,718000000.0,500000000.0,223000000.0,0.0,216000000.0,-11000000.0,-315000000.0,-186000000.0,-89000000.0,59000000.0,-133000000.0,3579000000.0,-3070000000.0,-104000000.0
,otherWorkingCapital,-371000000.0,-2816000000.0,-245000000.0,10525000000.0,5954000000.0,5453000000.0,2571000000.0,4364000000.0,1631000000.0,-713000000.0,1677000000.0,3815000000.0,2019000000.0,2398000000.0,2270000000.0,1048000000.0,1887000000.0,515000000.0,361000000.0,855000000.0,669000000.0,385000000.0,-3552000000.0,1994000000.0,0.0,316000000.0
,otherNonCashItems,0.0,-373000000.0,-5553000000.0,2926000000.0,-353000000.0,2011000000.0,452000000.0,687000000.0,-979000000.0,-733000000.0,-1348000000.0,-1085000000.0,532000000.0,-164000000.0,102000000.0,79000000.0,66000000.0,217000000.0,-555000000.0,484000000.0,187000000.0,-682000000.0,232000000.0,6811000000.0,1136000000.0,520000000.0
,netCashProvidedByOperatingActivites,10613000000.0,9649000000.0,9415000000.0,10030000000.0,10404000000.0,10864000000.0,10506000000.0,9688000000.0,8479000000.0,8944000000.0,8448000000.0,6796000000.0,6999000000.0,6934000000.0,6084000000.0,5852000000.0,5054000000.0,4328000000.0,4627000000.0,4201000000.0,3911000000.0,3027000000.0,3211000000.0,9655000000.0,4194000000.0,3742000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,55000000.0,-4232000000.0,-3282000000.0,-2969000000.0,-3040000000.0,-2758000000.0,-2859000000.0,-2795000000.0,-2714000000.0,-3339000000.0,-3253000000.0,58000000.0,98000000.0,47000000.0,49000000.0,-1736000000.0,38000000.0,49000000.0,-1437000000.0,-1324000000.0,-1067000000.0,-1118000000.0,-1405000000.0,-1506000000.0,-2287000000.0,-2104000000.0
,acquisitionsNet,-6372000000.0,-1939000000.0,-1197000000.0,206000000.0,-127000000.0,-10000000.0,115000000.0,21000000.0,-459000000.0,-2249000000.0,-2833000000.0,-386000000.0,-1601000000.0,-1005000000.0,-167000000.0,-878000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-3000000000.0,-2000000000.0,-2000000000.0,-12504000000.0,-5000000000.0,-5012000000.0,-3001000000.0,-3219000000.0,0.0,-4978000000.0,0.0,0.0,0.0,0.0,-1075000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,8415000000.0,0.0,0.0,0.0,0.0,66000000.0,0.0,0.0,0.0,0.0,0.0,298000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,795000000.0,9846000000.0,566000000.0,9000000.0,4189000000.0,2934000000.0,2975000000.0,2928000000.0,-16000000.0,3396000000.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
