date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,761088000.0,603704000.0,425636000.0,290103000.0,203518000.0,141841000.0
,costOfRevenue,196907000.0,126947000.0,69391000.0,45287000.0,34970000.0,26108000.0
,grossProfit,564181000.0,476757000.0,356245000.0,244816000.0,168548000.0,115733000.0
,grossProfitRatio,0.741282217036663,0.789719796456542,0.836971026886823,0.843893375801009,0.828172446663194,0.815934743832883
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,250791000.0,198912000.0,153635000.0,105368000.0,77647000.0,57832000.0
,GeneralAndAdministrativeExpenses,393640000.0,59297000.0,48186000.0,26968000.0,139536000.0,15803000.0
,SellingAndMarketingExpenses,0.0,249178000.0,204435000.0,156512000.0,0.0,97742000.0
,otherExpenses,120010000.0,-489000.0,76000.0,4000.0,120010000.0,14000.0
,operatingExpenses,644431000.0,507387000.0,406256000.0,288848000.0,217183000.0,171377000.0
,costAndExpenses,841338000.0,634334000.0,475647000.0,334135000.0,252153000.0,197485000.0
,interestExpense,-3621000.0,-2794000.0,-5015000.0,247000.0,77000.0,2144000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,16714000.0,11508000.0,8407000.0,5285000.0,5635000.0,2815000.0
,EBITDA,-63536000.0,-19122000.0,-41604000.0,-38747000.0,-43000000.0,-52829000.0
,EBITDARatio,-0.0834804910864447,-0.0316744629818587,-0.0977454914527906,-0.133562906967525,-0.211283522833361,-0.372452252874698
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-80250000.0,-30630000.0,-50011000.0,-44032000.0,-48635000.0,-55644000.0
,operatingIncomeRatio,-0.105441157921292,-0.0507367849144614,-0.117497110206843,-0.151780574485614,-0.238971491465128,-0.392298418651871
,totalOtherIncomeExpensesNet,55000.0,-489000.0,76000.0,-4000.0,-11000.0,-14000.0
,incomeBeforeTax,-83816000.0,-33913000.0,-54950000.0,-43789000.0,-48569000.0,-53514000.0
,incomeBeforeTaxRatio,-0.110126555667676,-0.0561748804049667,-0.1291009219145,-0.150942940955454,-0.238647195825431,-0.377281604049605
,incomeTaxExpense,2598000.0,3381000.0,-1776000.0,3107000.0,2765000.0,3052000.0
,netIncome,-86414000.0,-37120000.0,-56273000.0,-46896000.0,-51334000.0,-56566000.0
,netIncomeRatio,-0.113540089976455,-0.0614870863867061,-0.132209211626836,-0.161652930166182,-0.252233217700646,-0.398798654831819
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.71101,-0.77306,-1.23535,-1.1157,-1.3026,-1.49459
,EPSDiluted,-1.71101,-0.77306,-1.23535,-1.1157,-1.3026,-1.49459
,weightedAverageShsOut,50504700.0,48017190.0,45552200.0,42032820.0,39408930.0,37847090.0
,weightedAverageShsOutDil,50504700.0,48017190.0,45552200.0,42032820.0,39408930.0,37847090.0
