date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2013-03-31_FY,2012-12-31_FY
,revenue,22530753.0,60613.0,0.0,245837.0,330702.0,91364.0,577301.0,2737002.0,0.0,3117991.0
,costOfRevenue,1895029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,20635724.0,0.0,0.0,0.0,0.0,91364.0,577301.0,2737002.0,0.0,3117991.0
,grossProfitRatio,0.915891448457138,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,65782137.0,89124838.0,132166913.0,79419009.0,93831530.0,87718074.0,21226345.0,23027578.0,0.0,15486476.0
,GeneralAndAdministrativeExpenses,0.0,64947625.0,30099855.0,23666957.0,24758063.0,18187286.0,10337679.0,5976276.0,0.0,4034925.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,251863355.0,154072463.0,162266768.0,103085966.0,118589593.0,105905360.0,31564024.0,29003854.0,0.0,19521401.0
,costAndExpenses,253758384.0,154072463.0,162266768.0,103085966.0,118589593.0,105905360.0,31564024.0,29003854.0,0.0,19521401.0
,interestExpense,0.0,0.0,0.0,0.0,36781.0,0.0,7073.0,612963.0,0.0,193498.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,528118.0,477121.0,368673.0,213872.0,196872.0,139626.0,25481.0,23249.0,0.0,47747.0
,EBITDA,-230699513.0,-153534729.0,-161898095.0,-102626257.0,-118062019.0,-105674370.0,-30961242.0,-26243603.0,0.0,-16355663.0
,EBITDARatio,-10.2393165909723,-2533.03299622193,0.0,-417.456513868946,-357.004248537959,-1156.63029201874,-53.6310209059052,-9.5884486017913,0.0,-5.24557736055043
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-231227631.0,-154011850.0,-162266768.0,-102840129.0,-118258891.0,-105813996.0,-30986723.0,-26266852.0,0.0,-16403410.0
,operatingIncomeRatio,-10.2627564644644,-2540.90459142428,0.0,-418.32648868966,-357.599563957884,-1158.15853071232,-53.675159059139,-9.59694293244945,0.0,-5.26089074663782
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-226992150.0,-147720578.0,-155125811.0,-98834265.0,-115360595.0,-104791541.0,-30689860.0,-26850198.0,-32100.0,-16557906.0
,incomeBeforeTaxRatio,-10.074769804631,-2437.11048784914,0.0,-402.0316917307,-348.835492376823,-1146.96752550239,-53.1609333779086,-9.81007613439815,0.0,-5.3104406010152
,incomeTaxExpense,13513.0,1600.0,1600.0,-1060851.0,1065673.0,1600.0,1600.0,18000.0,0.0,32921.0
,netIncome,-227005663.0,-147722178.0,-155127411.0,-97773414.0,-116426268.0,-104793141.0,-30691460.0,-26868198.0,-32100.0,-16590827.0
,netIncomeRatio,-10.0753695626595,-2437.13688482669,0.0,-397.716429992231,-352.057949452982,-1146.9850378705,-53.163704895713,-9.81665267325344,0.0,-5.32099900224215
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-3.23,-2.68,-2.84,-2.12,-2.69,-2.91,-1.07,-1.56,-0.000493041335925144,-0.748702
,EPSDiluted,-3.23,-2.68,-2.84,-2.12,-2.69,-2.91,-1.07,-1.56,-0.00642,-0.748702
,weightedAverageShsOut,70364800.0,55186206.0,54707865.0,46181926.0,43240188.0,36069237.0,28650067.0,17260768.0,65106103.0,22159446.0
,weightedAverageShsOutDil,70364800.0,55186206.0,54707865.0,46181926.0,43240188.0,36069237.0,28650067.0,17260768.0,5000000.0,22159446.0
