date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,revenue,902721000.0,652112000.0,422991000.0,322176000.0,190351000.0
,costOfRevenue,115362000.0,98543000.0,75419000.0,67950000.0,55612000.0
,grossProfit,787359000.0,553569000.0,347572000.0,254226000.0,134739000.0
,grossProfitRatio,0.872206362763246,0.848886387614397,0.821700698123601,0.789090435041716,0.707844981113837
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,428537000.0,385219000.0,293682000.0,213008000.0,82127000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,557956000.0,385219000.0,293682000.0,213008000.0,82127000.0
,costAndExpenses,543899000.0,483762000.0,369101000.0,280958000.0,137739000.0
,interestExpense,65249000.0,50205000.0,33393000.0,8382000.0,1996000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,19369000.0,19048000.0,13809000.0,11140000.0,4306000.0
,EBITDA,365206000.0,185508000.0,67614000.0,39588000.0,42149000.0
,EBITDARatio,0.40456132071814,0.284472605932723,0.159847372639134,0.122876936829559,0.221427783410647
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,358822000.0,168350000.0,53890000.0,41218000.0,52612000.0
,operatingIncomeRatio,0.397489368254422,0.258161174767525,0.127402237872673,0.127936283273739,0.276394660390542
,totalOtherIncomeExpensesNet,79365000.0,51758000.0,32587000.0,20773000.0,5565000.0
,incomeBeforeTax,279457000.0,116592000.0,21303000.0,20445000.0,47047000.0
,incomeBeforeTaxRatio,0.309571838918115,0.178791373261035,0.0503627736760357,0.0634591030989273,0.247159195381164
,incomeTaxExpense,75440000.0,34644000.0,4903000.0,8510000.0,14321000.0
,netIncome,205148000.0,81611000.0,15509000.0,11556000.0,21526000.0
,netIncomeRatio,0.22725515413954,0.125148747454425,0.0366650827086155,0.0358685935637664,0.113085825658914
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,7.77045264435835,3.08,0.6,0.5,1.19
,EPSDiluted,7.77045264435835,2.95,0.58,0.48,1.17
,weightedAverageShsOut,25331918.0,26401036.0,25937305.0,23181388.0,18106621.0
,weightedAverageShsOutDil,25966501.0,27529157.0,26764856.0,24290904.0,18391852.0
