Date,2018-03,2017-03,2016-03,2015-03,2014-03
Cash and cash equivalents,24000000.0,15000000.0,10000000.0,13000000.0,11000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,28000000.0,28000000.0,24000000.0,23000000.0,21000000.0
Inventories,22000000.0,19000000.0,16000000.0,16000000.0,16000000.0
Total current assets,23000000.0,24000000.0,19000000.0,19000000.0,20000000.0
Property Plant & Equipment Net,11000000.0,13000000.0,13000000.0,13000000.0,13000000.0
Goodwill and Intangible Assets,9000000,8000000,4000000,5000000,5000000
Long-term investments,,,,,
Tax assets,2000000.0,000000.0,1000000.0,1000000.0,2000000.0
Total non-current assets,17000000.0,20000000.0,10000000.0,11000000.0,14000000.0
Total assets,99000000.0,91000000.0,71000000.0,74000000.0,70000000.0
Payables,22000000.0,20000000.0,13000000.0,14000000.0,13000000.0
Short-term debt,12000000.0,6000000.0,8000000.0,10000000.0,8000000.0
Total current liabilities,42000000.0,32000000.0,25000000.0,27000000.0,24000000.0
Long-term debt,11000000.0,14000000.0,7000000.0,7000000.0,10000000.0
Total debt,11000000.0,14000000.0,7000000.0,7000000.0,10000000.0
Deferred revenue,,,,,
Tax Liabilities,000000.0,000000.0,000000.0,000000.0,0000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,17000000.0,20000000.0,10000000.0,11000000.0,14000000.0
Total liabilities,59000000.0,52000000.0,34000000.0,38000000.0,38000000.0
Other comprehensive income,0000000.0,2000000.0,2000000.0,1000000.0,1000000.0
Retained earnings (deficit),38000000.0,35000000.0,34000000.0,32000000.0,29000000.0
Total shareholders equity,41000000.0,38000000.0,37000000.0,35000000.0,32000000.0
Investments,,,,,
Net Debt,-1000000,5000000,5000000,4000000,7000000
Other Assets,3000000,7000000,3000000,3000000,3000000
Other Liabilities,8000000,10000000,4000000,4000000,4000000
