Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Revenue,24521000000.0,23565000000.0,22743000000.0,23459000000.0,23925000000.0,24598000000.0,19624000000.0,14529000000.0,14272000000.0
Revenue Growth,0.0405686399321027,0.0361429890515763,-0.0305213350952726,-0.0194775339602926,-0.027359947963249,0.25346514472075,0.350677954435956,0.0180072869955157,0.0
Cost of Revenue,19050000000.0,17180000000.0,17164000000.0,17932000000.0,18435000000.0,19600000000.0,11508000000.0,7990000000.0,8139000000.0
Gross Profit,5471000000.0,6385000000.0,5579000000.0,5527000000.0,5490000000.0,4998000000.0,8116000000.0,6539000000.0,6133000000.0
R&D Expenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SG&A Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Operating Expenses,697000000.0,632000000.0,265000000.0,195000000.0,248000000.0,0.0,5006000000.0,3770000000.0,3825000000.0
Operating Income,4685000000.0,5781000000.0,5341000000.0,5367000000.0,5258000000.0,4982000000.0,3126000000.0,2777000000.0,2461000000.0
Interest Expense,2094000000.0,1986000000.0,1916000000.0,1613000000.0,1622000000.0,1546000000.0,1242000000.0,859000000.0,840000000.0
Earnings before Tax,3073000000.0,4266000000.0,3734000000.0,4137000000.0,4134000000.0,3920000000.0,2451000000.0,2465000000.0,2210000000.0
Income Tax Expense,448000000.0,1196000000.0,1156000000.0,1326000000.0,1669000000.0,1261000000.0,705000000.0,752000000.0,890000000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,2666000000.0,3059000000.0,2152000000.0,2816000000.0,1883000000.0,2665000000.0,1768000000.0,1706000000.0,1320000000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0
Net Income Com,2666000000.0,3059000000.0,2152000000.0,2816000000.0,1883000000.0,2665000000.0,1768000000.0,1706000000.0,1320000000.0
EPS,3.76,4.36,3.11,4.05,2.66,3.77,3.07,1.28,1.0
EPS Diluted,3.76,4.36,3.11,4.05,2.66,3.76,3.07,1.28,1.0
Weighted Average Shs Out,708000000.0,700000000.0,691000000.0,694000000.0,707000000.0,706000000.0,574000000.0,1332000000.0,1318000000.0
Weighted Average Shs Out (Dil),708000000.0,700000000.0,691000000.0,694000000.0,707000000.0,706000000.0,575000000.0,1333000000.0,1319000000.0
Dividend per Share,3.49011299435,3.5,3.37481910275,3.24783861671,3.15983026874,3.09915014164,3.04695652174,0.996999249812,0.97346474602
Gross Margin,0.223114881122,0.270952684065,0.245306248076,0.235602540603,0.229467084639,0.203187250996,0.413575214024,0.450065386468,0.429722533632
EBITDA Margin,0.382570042005,0.417016762147,0.405443433144,0.38279551558,0.366353187043,0.333807626636,0.294435385243,0.330580218873,0.312149663677
EBIT Margin,0.191060723462,0.245321451305,0.234841489689,0.228782130526,0.219770114943,0.202536791609,0.159294741133,0.191134971436,0.172435538117
Profit Margin,0.108723135272,0.12981116062,0.0946225212153,0.120039217358,0.0787042842215,0.108342141638,0.0900937627395,0.11742033175,0.0924887892377
Free Cash Flow margin,-0.0898413604665,-0.0601739868449,-0.0484984390802,-0.0038364806684,0.0502403343783,0.0347995772014,-0.013096208724,-0.0475600523092,-0.0204596412556
EBITDA,9381000000.0,9827000000.0,9221000000.0,8980000000.0,8765000000.0,8211000000.0,5778000000.0,4803000000.0,4455000000.0
EBIT,4685000000.0,5781000000.0,5341000000.0,5367000000.0,5258000000.0,4982000000.0,3126000000.0,2777000000.0,2461000000.0
Consolidated Income,2666000000.0,3059000000.0,2152000000.0,2816000000.0,1883000000.0,2665000000.0,1768000000.0,1706000000.0,1320000000.0
Earnings Before Tax Margin,0.125321153297,0.181031190325,0.164182385789,0.176350228057,0.172789968652,0.159362549801,0.124898083979,0.169660678643,0.154848654709
Net Profit Margin,0.108723135272,0.12981116062,0.0946225212153,0.120039217358,0.0787042842215,0.108342141638,0.0900937627395,0.11742033175,0.0924887892377
