date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,56001000.0,-121841000.0,-206070000.0,-109878000.0,12522000.0,2446000.0,8854000.0,88509000.0,14669000.0,-19438000.0,13889000.0,7747000.0,-12658000.0,-45015000.0,-101706000.0,-24918000.0,-5002000.0,-11887000.0,-4560000.0,-13806000.0
,depreciationAndAmortization,30816000.0,31031000.0,31697000.0,32847000.0,31251000.0,25097000.0,18064000.0,14522000.0,16009000.0,16350000.0,14580000.0,12883000.0,22667000.0,29839000.0,32744000.0,16306000.0,4444000.0,3171000.0,5391000.0,5809000.0
,deferredIncomeTax,0.0,-69000.0,-2386000.0,65199000.0,7719000.0,1483000.0,3741000.0,-72651000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,12930000.0,18229000.0,14356000.0,4077000.0,4891000.0,3526000.0,4035000.0,3251000.0,3527000.0,3051000.0,5056000.0,4785000.0,3281000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,293795000.0,-12417000.0,-76753000.0,39109000.0,21733000.0,-25568000.0,-10449000.0,18212000.0,21626000.0,-28875000.0,-36490000.0,11557000.0,-31560000.0,6167000.0,-15090000.0,-186506000.0,221384000.0,9605000.0,32608000.0,-2701000.0
,accountsReceivables,-11482000.0,13385000.0,-5558000.0,-1938000.0,-10006000.0,3463000.0,-2916000.0,3226000.0,-5772000.0,59000.0,-1920000.0,-4540000.0,4769000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,-403000.0,8268000.0,628000.0,5234000.0,1105000.0,6166000.0,835000.0,-579000.0,-3471000.0,9121000.0,-8739000.0,1344000.0,7920000.0,-5659000.0,67009000.0,-46711000.0,-15353000.0,-15972000.0,-6368000.0,1081000.0
,accountsPayables,34327000.0,-27158000.0,16499000.0,-20995000.0,-18823000.0,10482000.0,21652000.0,28180000.0,-7902000.0,2944000.0,-9315000.0,18642000.0,-8238000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,255159000.0,-38636000.0,-26219000.0,50534000.0,11425000.0,-10308000.0,15260000.0,25709000.0,7497000.0,-14129000.0,14746000.0,51236000.0,39679000.0,71239000.0,65072000.0,80162000.0,266668000.0,45284000.0,35679000.0,3071000.0
,otherNonCashItems,6074000.0,4639000.0,711000.0,876000.0,356000.0,880000.0,-368000.0,-453000.0,149000.0,-19438000.0,-569000.0,0.0,-2852000.0,16666000.0,4930000.0,0.0,0.0,0.0,0.0,0.0
,netCashProvidedByOperatingActivites,196474000.0,-81612000.0,-138934000.0,-35321000.0,39564000.0,54516000.0,80834000.0,83645000.0,28145000.0,25663000.0,16322000.0,46117000.0,1960000.0,9773000.0,-25728000.0,-6108000.0,25038000.0,-10412000.0,2489000.0,-10459000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-19132000.0,-21774000.0,-28680000.0,-23586000.0,-72281000.0,-59513000.0,-41346000.0,-18067000.0,-12489000.0,0.0,0.0,0.0,0.0,-2643000.0,-23441000.0,-44740000.0,-8734000.0,-6707000.0,-1746000.0,-1669000.0
,acquisitionsNet,0.0,5000000.0,-21000000.0,0.0,1000000.0,-11000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,-25000000.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-5388000.0,-12641000.0,-48731000.0,-2188000.0,-6383000.0,-7014000.0,-2819000.0,-8212000.0,-1479000.0,-160000.0,-1793000.0,0.0,-35548000.0,-75217000.0,-100000.0,-185543000.0,-92877000.0,-41535000.0,-34824000.0,0.0
,salesMaturitiesOfInvestments,6306000.0,7339000.0,0.0,11917000.0,1610000.0,35000.0,77000.0,292000.0,154000.0,0.0,0.0,10143000.0,72282000.0,29258000.0,56756000.0,216265000.0,15373000.0,51388000.0,13243000.0,0.0
,otherInvestingActivites,-1296000.0,-4662000.0,-3003000.0,-1103000.0,-3641000.0,-5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1506000.0,5196000.0,151000.0,0.0,-1602000.0,0.0,0.0,-35000.0
,netCashUsedForInvestingActivites,-23555000.0,-26852000.0,-110923000.0,-17960000.0,-79447000.0,-82431000.0,-44430000.0,-26000000.0,-13764000.0,-8905000.0,-22700000.0,2868000.0,19550000.0,-33514000.0,33367000.0,-38637000.0,-87820000.0,3146000.0,-23327000.0,-1704000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-2635000.0,-3141000.0,-40496000.0,-61165000.0,-1906000.0,-1216000.0,-325000.0,-2563000.0,-17112000.0,-35345000.0,-25552000.0,-6741000.0,-23309000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,195540000.0,82954000.0,94554000.0,0.0,7591000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3230000.0,66940000.0,7315000.0,117352000.0,23968000.0,32929000.0,6392000.0
,commonStockRepurchased,0.0,0.0,0.0,-11229000.0,-840000.0,-2367000.0,-2301000.0,-1391000.0,-471000.0,-1604000.0,-825000.0,-340000.0,-13452000.0,0.0,0.0,-71640000.0,0.0,0.0,0.0,-100000.0
,dividendsPaid,0.0,-77000.0,-77000.0,-109000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-9041000.0,812000.0,84432000.0,-1225000.0,-617000.0,-837000.0,-1313000.0,-133000.0,-236000.0,-23845000.0,15516000.0,-245000.0,-6550000.0,0.0,0.0,7937000.0,-301000.0,1227000.0,0.0,0.0
