date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,97258000.0,91589000.0,84613000.0,97029000.0,94555000.0,53443000.0,38435000.0,32797000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,98996000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.01786999527031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,38198000.0,38090000.0,35170000.0,50830000.0,47624000.0,26606000.0,20595000.0,19136000.0
,SellingAndMarketingExpenses,517000.0,845000.0,710000.0,946000.0,1100000.0,410000.0,323000.0,384000.0
,otherExpenses,4679000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,517000.0,81000000.0,70000000.0,69000000.0,62000000.0,50000000.0,31000000.0,29000000.0
,costAndExpenses,517000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,12023000.0,24983000.0,18513000.0,15129000.0,11509000.0,4923000.0,3449000.0,3615000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,7154000.0,5365000.0,4671000.0,1653000.0,2445000.0,2390000.0,2009000.0,2487000.0
,EBITDA,29694000.0,0.0,0.0,0.0,0.0,0.0,0.0,10145000.0
,EBITDARatio,0.299951513192452,0.0,0.0,0.0,0.0,0.0,0.0,0.309327072598103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,22540000.0,0.0,0.0,0.0,0.0,0.0,0.0,7658000.0
,operatingIncomeRatio,0.23175471426515,0.0,0.0,0.0,0.0,0.0,0.0,0.233496966185932
,totalOtherIncomeExpensesNet,762000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,27153000.0,35769000.0,34357000.0,20648000.0,21344000.0,-525000.0,11373000.0,7658000.0
,incomeBeforeTaxRatio,0.279185259824385,0.39053816506349,0.406048715918358,0.2128023580579,0.225731055999154,-0.00982355032464495,0.295902172499024,0.233496966185932
,incomeTaxExpense,4613000.0,7611000.0,6307000.0,24374000.0,7949000.0,794000.0,3857000.0,2515000.0
,netIncome,22540000.0,49855000.0,28532000.0,-3726000.0,13395000.0,-1319000.0,7516000.0,5143000.0
,netIncomeRatio,0.23175471426515,0.544333926563234,0.337205866710789,-0.0384008904554309,0.141663582042198,-0.0246805007203937,0.195550930141798,0.156813123151508
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,1.06,2.14,1.1,-0.145588214090946,0.56,-0.0540008399402822,0.308805,0.211307
,EPSDiluted,1.05,2.12,1.09,-0.144295086938177,0.55,-0.0526340509268561,0.308805,0.211307
,weightedAverageShsOut,21264150.0,23315562.0,25947038.0,25592731.0,24763522.0,24425546.0,24338945.0,24338945.0
,weightedAverageShsOutDil,21264150.0,23478001.0,26111755.0,25822085.0,25186680.0,25059823.0,24338945.0,24338945.0
