date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,10000000.0,-47000000.0,235000000.0,-84000000.0,-81000000.0,-257000000.0,-277000000.0,-639000000.0,-2000000.0,41000000.0,2614000000.0,-1553000000.0,-2234000000.0,-490000000.0
,depreciationAndAmortization,169000000.0,167000000.0,212000000.0,204000000.0,206000000.0,237000000.0,243000000.0,243000000.0,233000000.0,220000000.0,493000000.0,602000000.0,726000000.0,396000000.0
,deferredIncomeTax,51000000.0,58000000.0,164000000.0,80000000.0,14000000.0,3000000.0,-36000000.0,523000000.0,-35000000.0,19000000.0,-1600000000.0,-118000000.0,-225000000.0,-76000000.0
,stockBasedCompensation,5000000.0,4000000.0,12000000.0,15000000.0,11000000.0,12000000.0,6000000.0,7000000.0,5000000.0,3000000.0,3000000.0,4000000.0,4000000.0,0.0
,changeInWorkingCapital,-36000000.0,-98000000.0,31000000.0,9000000.0,-60000000.0,-341000000.0,20000000.0,-41000000.0,-189000000.0,-362000000.0,1103000000.0,102000000.0,418000000.0,101000000.0
,accountsReceivables,80000000.0,88000000.0,-19000000.0,-37000000.0,26000000.0,87000000.0,106000000.0,62000000.0,91000000.0,87000000.0,-75000000.0,159000000.0,-63000000.0,0.0
,inventory,44000000.0,-27000000.0,-46000000.0,23000000.0,-37000000.0,10000000.0,-31000000.0,16000000.0,-21000000.0,-39000000.0,-13000000.0,101000000.0,159000000.0,-1000000.0
,accountsPayables,16000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,520000000.0,556000000.0,654000000.0,623000000.0,614000000.0,674000000.0,1015000000.0,995000000.0,1036000000.0,1225000000.0,1587000000.0,484000000.0,382000000.0,-36000000.0
,otherNonCashItems,42000000.0,37000000.0,116000000.0,85000000.0,59000000.0,178000000.0,272000000.0,59000000.0,163000000.0,-16000000.0,-1767000000.0,579000000.0,110000000.0,-3000000.0
,netCashProvidedByOperatingActivites,334000000.0,85000000.0,435000000.0,158000000.0,81000000.0,138000000.0,186000000.0,206000000.0,266000000.0,198000000.0,39000000.0,46000000.0,-420000000.0,-247000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-78000000.0,-113000000.0,-155000000.0,-164000000.0,-249000000.0,-185000000.0,-193000000.0,-161000000.0,-169000000.0,-97000000.0,-81000000.0,-101000000.0,-186000000.0,-128000000.0
,acquisitionsNet,-172000000.0,0.0,0.0,0.0,-6000000.0,-159000000.0,0.0,0.0,-10000000.0,296000000.0,0.0,554000000.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325000000.0,0.0,608000000.0,0.0,0.0
,otherInvestingActivites,-47000000.0,-49000000.0,301000000.0,-28000000.0,-18000000.0,-8000000.0,32000000.0,10000000.0,104000000.0,-2000000.0,177000000.0,-5000000.0,-61000000.0,27000000.0
,netCashUsedForInvestingActivites,-297000000.0,-162000000.0,146000000.0,-192000000.0,-273000000.0,-352000000.0,-161000000.0,-151000000.0,-75000000.0,245000000.0,96000000.0,502000000.0,-27000000.0,177000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-72000000.0,-271000000.0,-144000000.0,-1000000.0,-1000000.0,0.0,-2000000.0,-503000000.0,-198000000.0,-357000000.0,-1160000000.0,-189000000.0,-599000000.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-30000000.0,-24000000.0,0.0,0.0,0.0,-59000000.0,0.0,0.0,-67000000.0,0.0,0.0,0.0,-25000000.0,0.0
,dividendsPaid,0.0,0.0,-136000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7000000.0,0.0,0.0
,otherFinancingActivites,0.0,-4000000.0,-1000000.0,-15000000.0,-1000000.0,-3000000.0,-5000000.0,-87000000.0,-32000000.0,-36000000.0,-262000000.0,230000000.0,-95000000.0,-49000000.0
,netCashUsedProvidedByFinancingActivities,78000000.0,-228000000.0,-281000000.0,3000000.0,169000000.0,-62000000.0,-7000000.0,4000000.0,-297000000.0,-393000000.0,-572000000.0,34000000.0,444000000.0,166000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,2000000.0,2000000.0,-4000000.0,2000000.0,0.0,-3000000.0,-3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,117000000.0,-303000000.0,296000000.0,-29000000.0,-23000000.0,-279000000.0,15000000.0,59000000.0,-106000000.0,50000000.0,-437000000.0,582000000.0,-3000000.0,96000000.0
,cashAtEndOfPeriod,159000000.0,42000000.0,345000000.0,6000000.0,35000000.0,58000000.0,337000000.0,322000000.0,263000000.0,369000000.0,319000000.0,774000000.0,192000000.0,195000000.0
