date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,209851000.0,200044000.0,191381000.0,171901000.0,151345000.0,137406000.0,132356000.0,121176000.0,112867000.0,114285000.0,115749000.0,102750000.0,86596000.0,74136000.0,70591000.0,67974000.0,59730000.0,60626000.0,56613000.0,50912000.0,45419000.0,44255000.0,38800000.0,32100000.0,5919000.0,4756000.0,5064000.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,66077000.0,64850000.0,64805000.0,60285000.0,55411000.0,51732000.0,49828000.0,46443000.0,38917000.0,36464000.0,34464000.0,33157000.0,25482000.0,23817000.0,22378000.0,20543000.0,19673000.0,19829000.0,18501000.0,17324000.0,15927000.0,15911000.0,14100000.0,11300000.0,9570000.0,8521000.0,7278000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286000.0,1587000.0,225000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,136000000.0,153000000.0,140000000.0,112000000.0,95000000.0,85000000.0,81000000.0,80000000.0,87000000.0,99000000.0,108000000.0,111000000.0,113000000.0,111000000.0,96000000.0,71000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,interestExpense,30095000.0,60163000.0,47699000.0,29806000.0,20470000.0,16612000.0,14985000.0,17297000.0,26698000.0,29812000.0,30872000.0,36062000.0,55216000.0,63417000.0,53224000.0,30353000.0,16833000.0,18137000.0,22529000.0,39201000.0,45001000.0,37093000.0,36100000.0,28100000.0,23737000.0,21642000.0,14887000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,6814000.0,6458000.0,6157000.0,5718000.0,4827000.0,4311000.0,3938000.0,3625000.0,3570000.0,2333000.0,2248000.0,2458000.0,2545000.0,2343000.0,4056000.0,5039000.0,6445000.0,4584000.0,4672000.0,3470000.0,4557000.0,3595000.0,2700000.0,1400000.0,1277000.0,1209000.0,928000.0
,EBITDA,36258000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,EBITDARatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,29444000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingIncomeRatio,0.14030907643995,0.536806902481454,0.517000120179119,0.521428031250545,0.510205160395124,0.503617018179701,0.500090664571308,0.481927114280055,0.465822605367379,0.397077481734261,0.317756524894384,0.271026763990268,0.333826042773338,0.371978525952304,0.399980167443442,0.403639626916174,0.365762598359283,0.341322204994557,0.333598290145373,0.291817253299811,0.295867368281997,0.280284713591685,0.304123711340206,0.355140186915888,1.68068930562595,1.8311606391926,1.60939968404423
,totalOtherIncomeExpensesNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,103876000.0,107385000.0,98944000.0,89634000.0,77217000.0,69200000.0,66190000.0,58398000.0,52576000.0,45380000.0,36780000.0,27848000.0,28908000.0,27577000.0,28235000.0,27437000.0,21847000.0,20693000.0,18886000.0,14857000.0,13438000.0,12404000.0,11800000.0,11400000.0,9948000.0,8709000.0,8150000.0
,incomeBeforeTaxRatio,0.494998832504968,0.536806902481454,0.517000120179119,0.521428031250545,0.510205160395124,0.503617018179701,0.500090664571308,0.481927114280055,0.465822605367379,0.397077481734261,0.317756524894384,0.271026763990268,0.333826042773338,0.371978525952304,0.399980167443442,0.403639626916174,0.365762598359283,0.341322204994557,0.333598290145373,0.291817253299811,0.295867368281997,0.280284713591685,0.304123711340206,0.355140186915888,1.68068930562595,1.8311606391926,1.60939968404423
,incomeTaxExpense,19539000.0,20338000.0,18533000.0,32304000.0,25133000.0,22833000.0,22385000.0,19559000.0,17182000.0,14718000.0,12237000.0,8869000.0,9207000.0,8366000.0,9514000.0,9479000.0,7302000.0,6828000.0,6520000.0,4744000.0,4116000.0,4085000.0,3900000.0,3900000.0,3504000.0,3064000.0,3024000.0
,netIncome,84337000.0,87047000.0,80411000.0,57330000.0,52084000.0,46367000.0,43805000.0,38839000.0,35394000.0,30662000.0,24543000.0,18979000.0,19701000.0,19211000.0,18721000.0,17958000.0,14545000.0,13865000.0,12366000.0,10113000.0,9322000.0,8319000.0,7900000.0,7500000.0,6444000.0,5645000.0,5126000.0
,netIncomeRatio,0.401889912366393,0.435139269360741,0.420161876048302,0.333505913287299,0.344140870197231,0.337445235288124,0.330963462177763,0.320517264144715,0.313590331983662,0.268294176838605,0.212036389083275,0.184710462287105,0.227504734629775,0.259131865760224,0.265203779518635,0.264189248830435,0.243512472794241,0.22869725860192,0.218430395845477,0.198636863607794,0.205244501199938,0.187978759462208,0.20360824742268,0.233644859813084,1.0886974151039,1.18692178301093,1.01224328593997
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,3.31,3.4,3.18,2.28,2.08,1.86,1.766667,1.573333,1.446667,1.26,1.01497425096798,0.846667,1.073333,1.053333,1.033333,1.003333,0.826667,0.793333,0.71,0.58,0.533333,0.476667,0.453333,0.433333,0.37,0.326667,0.296667
,EPSDiluted,3.3,3.38,3.13,2.23,2.05,1.833333,1.74,1.553333,1.433333,1.253333,1.00914368136997,0.84,1.053333,1.033333,1.006667,0.973333,0.8,0.77,0.693333,0.576667,0.533333,0.476667,0.453333,0.433333,0.37,0.326667,0.296667
,weightedAverageShsOut,25418712.0,25588404.0,25288533.0,25181208.0,25056095.0,24926353.0,24803295.0,24654196.0,24485805.0,24307428.0,24180909.0,19277767.0,18407890.0,18282891.0,18103950.0,17891634.0,17603115.0,17459748.0,17441952.0,17441952.0,17441952.0,17441952.0,17441952.0,17415180.0,17381952.0,17261952.0,17261952.0
,weightedAverageShsOutDil,25418712.0,25758893.0,25727831.0,25663381.0,25460727.0,25245568.0,25172182.0,24951507.0,24724405.0,24486966.0,24320620.0,19428666.0,18689703.0,18636205.0,18563200.0,18434199.0,18192231.0,18004347.0,17875158.0,17523588.0,17441952.0,17441952.0,17441952.0,17415180.0,17381952.0,17261952.0,17261952.0
