date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY
,revenue,2071519000.0,1955633000.0,1662578000.0,1533680000.0,1437454000.0,1280541000.0,1204554000.0,1249344000.0,1487905000.0,1470358000.0,1634319000.0,1513459000.0,1187415000.0,697934000.0,541148000.0,381558000.0,227089000.0,142473000.0,129424000.0,110174000.0,90755000.0,97411000.0,38086000.0,54496000.0,46060226.0,37600000.0,24500000.0,14000000.0
,costOfRevenue,1185369000.0,1150337000.0,992863000.0,900726000.0,833055000.0,725915000.0,691061000.0,717996000.0,841146000.0,782348000.0,820460000.0,724465000.0,562633000.0,308734000.0,235458000.0,163032000.0,96078000.0,58554000.0,58244000.0,49046000.0,41468000.0,46890000.0,22923000.0,30641000.0,26404786.0,21800000.0,15500000.0,9200000.0
,grossProfit,886150000.0,805296000.0,669715000.0,632954000.0,604399000.0,554626000.0,513493000.0,531348000.0,646759000.0,688010000.0,813859000.0,788994000.0,624782000.0,389200000.0,305690000.0,218526000.0,131011000.0,83919000.0,71180000.0,61128000.0,49287000.0,50521000.0,15163000.0,23855000.0,19655440.0,15800000.0,9000000.0,4800000.0
,grossProfitRatio,0.427777877007162,0.411782783374999,0.402817191133288,0.412702780240989,0.42046493313873,0.43311850225803,0.426293051204014,0.425301598278777,0.434677617186581,0.467920057564212,0.497980504418048,0.521318383913935,0.526169873211977,0.557645851900036,0.564891674735932,0.57272026795402,0.57691477790646,0.589016866353625,0.549975275064903,0.55483144843611,0.543077516390282,0.51863752553613,0.398125295384131,0.437738549618321,0.426733468481027,0.420212765957447,0.36734693877551,0.342857142857143
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,668300000.0,607926000.0,501306000.0,482213000.0,503430000.0,452435000.0,441738000.0,474074000.0,535259000.0,341482000.0,566546000.0,509756000.0,423277000.0,278889000.0,229928000.0,168424000.0,97633000.0,69581000.0,63060000.0,53665000.0,49251000.0,30089000.0,44441000.0,24443000.0,18511698.0,13800000.0,8500000.0,4700000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1669000.0,2037000.0,3240000.0,3769000.0,3727000.0,9747000.0,2061000.0,4334000.0,3917000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
