date,,2020-06-30_FY,2019-06-30_FY,2018-06-30_FY,2017-06-30_FY,2016-06-30_FY,2015-06-30_FY,2014-06-30_FY,2013-06-30_FY,2012-06-30_FY,2011-06-30_FY,2010-06-30_FY,2009-06-30_FY,2008-06-30_FY,2007-06-30_FY,2006-06-30_FY,2005-06-30_FY,2004-06-30_FY,2003-06-30_FY,2002-06-30_FY,2001-06-30_FY,2000-06-30_FY,1999-06-30_FY,1998-06-30_FY,1997-06-30_FY,1996-06-30_FY,1995-06-30_FY,1994-06-30_FY
,revenue,70950000000.0,67684000000.0,66832000000.0,65058000000.0,65299000000.0,76279000000.0,83062000000.0,84167000000.0,83680000000.0,82559000000.0,78938000000.0,79029000000.0,83503000000.0,76476000000.0,68222000000.0,56741000000.0,51407000000.0,43377000000.0,40238000000.0,39244000000.0,39951000000.0,38125000000.0,37154000000.0,35764000000.0,35284000000.0,33434000000.0,30296000000.0
,costOfRevenue,35250000000.0,34768000000.0,34268000000.0,32535000000.0,32909000000.0,38876000000.0,42460000000.0,42428000000.0,42391000000.0,40768000000.0,37919000000.0,38898000000.0,40695000000.0,36686000000.0,33125000000.0,27804000000.0,25076000000.0,22141000000.0,20989000000.0,22102000000.0,21514000000.0,21206000000.0,21064000000.0,20316000000.0,20762000000.0,19623000000.0,16221000000.0
,grossProfit,35700000000.0,32916000000.0,32564000000.0,32523000000.0,32390000000.0,37403000000.0,40602000000.0,41739000000.0,41289000000.0,41791000000.0,41019000000.0,40131000000.0,42808000000.0,39790000000.0,35097000000.0,28937000000.0,26331000000.0,21236000000.0,19249000000.0,17142000000.0,18437000000.0,16919000000.0,16090000000.0,15448000000.0,14522000000.0,13811000000.0,14075000000.0
,grossProfitRatio,0.503171247357294,0.486318775486082,0.487251615992339,0.499907774601125,0.496025972832662,0.490344655803039,0.488815583540006,0.495906946903181,0.493415391969407,0.506195569229278,0.519635663432061,0.507800933834415,0.51265224003928,0.520293948428265,0.514452815807218,0.509983962214272,0.512206508841208,0.489568204347926,0.478378647050052,0.436805626337784,0.46149032564892,0.443777049180328,0.433062388975615,0.431942735711889,0.411574651400068,0.41308249087755,0.464582783205704
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,19994000000.0,19084000000.0,18853000000.0,18568000000.0,18949000000.0,23585000000.0,25314000000.0,26950000000.0,26421000000.0,25973000000.0,24998000000.0,24008000000.0,25725000000.0,24340000000.0,21848000000.0,18010000000.0,16504000000.0,13383000000.0,12571000000.0,12406000000.0,12483000000.0,10666000000.0,10035000000.0,9960000000.0,9707000000.0,9632000000.0,9361000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,438000000.0,871000000.0,-126000000.0,-404000000.0,325000000.0,531000000.0,206000000.0,942000000.0,262000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,19994000000.0,19084000000.0,18853000000.0,18568000000.0,18949000000.0,23585000000.0,25314000000.0,26950000000.0,26421000000.0,25973000000.0,24998000000.0,24008000000.0,25725000000.0,24340000000.0,21848000000.0,18010000000.0,16504000000.0,13383000000.0,12571000000.0,12406000000.0,12483000000.0,10666000000.0,10035000000.0,9960000000.0,9707000000.0,9632000000.0,10495000000.0
,costAndExpenses,55244000000.0,53852000000.0,53121000000.0,51103000000.0,51858000000.0,62461000000.0,67774000000.0,69378000000.0,68812000000.0,66741000000.0,62917000000.0,62906000000.0,66420000000.0,61026000000.0,54973000000.0,45814000000.0,41580000000.0,35524000000.0,33560000000.0,34508000000.0,33997000000.0,31872000000.0,31099000000.0,30276000000.0,30469000000.0,29255000000.0,26716000000.0
,interestExpense,465000000.0,509000000.0,506000000.0,465000000.0,579000000.0,626000000.0,709000000.0,667000000.0,769000000.0,831000000.0,946000000.0,1358000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,3013000000.0,2824000000.0,2834000000.0,2820000000.0,3078000000.0,3134000000.0,3141000000.0,2982000000.0,3204000000.0,2838000000.0,3108000000.0,3082000000.0,3166000000.0,3130000000.0,2627000000.0,1884000000.0,1733000000.0,1703000000.0,1693000000.0,2271000000.0,2191000000.0,2148000000.0,1598000000.0,1487000000.0,1358000000.0,1253000000.0,1134000000.0
,EBITDA,18719000000.0,16656000000.0,16545000000.0,16775000000.0,16519000000.0,16952000000.0,18429000000.0,17771000000.0,18072000000.0,18656000000.0,19129000000.0,19205000000.0,20249000000.0,18580000000.0,15876000000.0,12811000000.0,11560000000.0,9556000000.0,8371000000.0,7007000000.0,8145000000.0,8401000000.0,7653000000.0,6975000000.0,6173000000.0,5432000000.0,4714000000.0
,EBITDARatio,0.263833685694151,0.246084746764376,0.247561048599473,0.257846844354269,0.252974777561678,0.222236788631209,0.22187041005514,0.211139757862345,0.215965583173996,0.225971729308737,0.24232942309154,0.243012058864467,0.242494281642576,0.242952037240441,0.232710855735686,0.225780299959465,0.224872099130469,0.220301081218157,0.208037178786222,0.178549587198043,0.203874746564542,0.220354098360656,0.205980513538246,0.195028520299743,0.174951819521596,0.162469342585392,0.155598098758912
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,15706000000.0,13832000000.0,13711000000.0,13955000000.0,13441000000.0,13818000000.0,15288000000.0,14789000000.0,14868000000.0,15818000000.0,16021000000.0,16123000000.0,17083000000.0,15450000000.0,13249000000.0,10927000000.0,9827000000.0,7853000000.0,6678000000.0,4736000000.0,5954000000.0,6253000000.0,6055000000.0,5488000000.0,4815000000.0,4179000000.0,3580000000.0
,operatingIncomeRatio,0.221367159971811,0.20436144435908,0.20515621259277,0.214500906883089,0.205837761680883,0.181150775442782,0.184055284004719,0.175710195207148,0.177676864244742,0.191596312939837,0.20295675086777,0.204013716483822,0.204579476186484,0.202024164443747,0.194204215648911,0.192576796320121,0.191160736864629,0.181040643659082,0.16596252298822,0.120680868413006,0.149032564891993,0.164013114754098,0.162970339667331,0.15345039704731,0.136464119714318,0.124992522581803,0.118167414840243
,totalOtherIncomeExpensesNet,438000000.0,-7474000000.0,-126000000.0,-404000000.0,325000000.0,-1497000000.0,206000000.0,634000000.0,-1314000000.0,202000000.0,-28000000.0,560000000.0,462000000.0,564000000.0,283000000.0,346000000.0,152000000.0,238000000.0,308000000.0,674000000.0,304000000.0,235000000.0,201000000.0,218000000.0,338000000.0,309000000.0,248000000.0
