date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,28694000000.0,29805000000.0,29625000000.0,28748000000.0,26685000000.0,26794000000.0,29767000000.0,31217000000.0,31377000000.0,31097000000.0,27208000000.0,25035000000.0,25705000000.0,22798000000.0
,costOfRevenue,9569000000.0,10513000000.0,10758000000.0,10432000000.0,9391000000.0,9365000000.0,10436000000.0,10410000000.0,10373000000.0,10678000000.0,9713000000.0,9022000000.0,9328000000.0,8720000000.0
,grossProfit,19125000000.0,19292000000.0,18867000000.0,18316000000.0,17294000000.0,17429000000.0,19331000000.0,20807000000.0,21004000000.0,20419000000.0,17495000000.0,16013000000.0,16377000000.0,14078000000.0
,grossProfitRatio,0.666515647870635,0.647273947324274,0.636860759493671,0.637122582440518,0.6480794453813,0.650481451071135,0.649410420935936,0.666527853413204,0.669407527806992,0.656622825352928,0.643009408997354,0.63962452566407,0.637113402061856,0.617510307921748
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,8784000000.0,7449000000.0,6725000000.0,6405000000.0,6656000000.0,7001000000.0,6890000000.0,6978000000.0,6880000000.0,6160000000.0,5870000000.0,6001000000.0,5021000000.0
,SellingAndMarketingExpenses,7384000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,-41000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,7384000000.0,8850000000.0,7531000000.0,6813000000.0,6479000000.0,6738000000.0,7094000000.0,6983000000.0,7075000000.0,6978000000.0,6248000000.0,5944000000.0,6045000000.0,5049000000.0
,costAndExpenses,16953000000.0,19363000000.0,18289000000.0,17245000000.0,15870000000.0,16103000000.0,17530000000.0,17393000000.0,17448000000.0,17656000000.0,15961000000.0,14966000000.0,15373000000.0,13769000000.0
,interestExpense,-618000000.0,796000000.0,855000000.0,1096000000.0,1069000000.0,1132000000.0,1170000000.0,1104000000.0,1007000000.0,934000000.0,974000000.0,797000000.0,528000000.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,981000000.0,66000000.0,82000000.0,88000000.0,74000000.0,82000000.0,93000000.0,93000000.0,97000000.0,98000000.0,88000000.0,74000000.0,44000000.0,28000000.0
,EBITDA,12649000000.0,10508000000.0,11418000000.0,11591000000.0,10889000000.0,10773000000.0,12330000000.0,13917000000.0,14026000000.0,13539000000.0,11335000000.0,10143000000.0,10376000000.0,9057000000.0
,EBITDARatio,0.440823865616505,0.352558295587989,0.385417721518987,0.403193265618478,0.408056960839423,0.40206762708069,0.414217086034871,0.445814780408111,0.447015329700099,0.435379618612728,0.416605410173478,0.405152786099461,0.403656876094145,0.397271690499167
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,11668000000.0,10442000000.0,11336000000.0,11503000000.0,10815000000.0,10691000000.0,12237000000.0,13824000000.0,13929000000.0,13441000000.0,11247000000.0,10069000000.0,10332000000.0,9029000000.0
,operatingIncomeRatio,0.406635533561023,0.350343902029861,0.382649789029536,0.40013218310839,0.405283867341203,0.399007240426961,0.41109282090906,0.442835634429958,0.443923893297638,0.432228189214394,0.413371067333137,0.402196924305972,0.401945146858588,0.396043512588824
,totalOtherIncomeExpensesNet,0.0,0.0,-41000000.0,0.0,0.0,-68000000.0,-535000000.0,-309000000.0,-83000000.0,-109000000.0,-47000000.0,-29000000.0,-84000000.0,-156000000.0
,incomeBeforeTax,10953000000.0,9872000000.0,10671000000.0,10589000000.0,9924000000.0,9615000000.0,10650000000.0,12542000000.0,12987000000.0,12532000000.0,10324000000.0,9243000000.0,9937000000.0,8863000000.0
,incomeBeforeTaxRatio,0.381717432215794,0.331219594027848,0.36020253164557,0.368338667037707,0.371894322653176,0.35884899604389,0.357778748278295,0.401768267290258,0.413901902667559,0.402997073672702,0.379447221405469,0.369203115638107,0.386578486675744,0.388762172120361
,incomeTaxExpense,2377000000.0,2293000000.0,2445000000.0,4307000000.0,2768000000.0,2688000000.0,3097000000.0,3670000000.0,3833000000.0,3653000000.0,2826000000.0,2691000000.0,2787000000.0,2564000000.0
,netIncome,8576000000.0,7185000000.0,7911000000.0,6035000000.0,6967000000.0,6873000000.0,7493000000.0,8576000000.0,8800000000.0,8591000000.0,7259000000.0,6342000000.0,6890000000.0,6026000000.0
,netIncomeRatio,0.29887781417718,0.241066935078007,0.267037974683544,0.209927647140671,0.261083005433764,0.256512652086288,0.251721705244062,0.274722106544511,0.280460209707748,0.276264591439689,0.266796530432226,0.253325344517675,0.268041237113402,0.264321431704535
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,5.50449293966624,4.62057877813505,5.08,3.88853092783505,4.48,4.42,4.76,5.26,5.17,4.87847813742192,3.93,3.25,3.33,2.87
,EPSDiluted,5.50449293966624,4.61760925449871,5.08,3.88602704443014,4.48,4.42,4.76,5.26,5.17,4.87570942111237,3.92,3.24,3.32,2.85
,weightedAverageShsOut,1558000000.0,1555000000.0,1555000000.0,1552000000.0,1551000000.0,1549000000.0,1566000000.0,1622000000.0,1692000000.0,1761000000.0,1839000000.0,1943000000.0,2068000000.0,2101000000.0
,weightedAverageShsOutDil,1558000000.0,1556000000.0,1555000000.0,1553000000.0,1551000000.0,1549000000.0,1566000000.0,1622000000.0,1692000000.0,1762000000.0,1842000000.0,1950000000.0,2078000000.0,2116000000.0
