date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,revenue,922191000.0,858578000.0,759981000.0,529699000.0,453898000.0,304606000.0,198557000.0,54740000.0
,costOfRevenue,743526000.0,645829000.0,534923000.0,448085000.0,399239000.0,280535000.0,173700000.0,43088000.0
,grossProfit,178665000.0,212749000.0,225058000.0,81614000.0,54659000.0,24071000.0,24857000.0,11652000.0
,grossProfitRatio,0.193739691669079,0.247792279792867,0.29613635077719,0.154076182888773,0.120421328139802,0.0790233941550725,0.12518823310183,0.21286079649251
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,19548000.0,23563000.0,18844000.0,15079000.0,10199000.0,9657000.0,8386000.0,9984000.0
,GeneralAndAdministrativeExpenses,266746000.0,125023000.0,116659000.0,107420000.0,92377000.0,84442000.0,68098000.0,33242000.0
,SellingAndMarketingExpenses,352299000.0,275148000.0,207232000.0,137115000.0,162781000.0,145477000.0,78723000.0,22395000.0
,otherExpenses,8188000.0,-9254000.0,2788000.0,-1874000.0,840000.0,-1338000.0,-3043000.0,-365000.0
,operatingExpenses,643773000.0,428489000.0,346939000.0,263818000.0,269563000.0,243271000.0,157476000.0,65621000.0
,costAndExpenses,1387299000.0,1074318000.0,881862000.0,711903000.0,668802000.0,523806000.0,331176000.0,108709000.0
,interestExpense,230601000.0,174246000.0,131771000.0,70518000.0,53244000.0,33236000.0,27521000.0,11752000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,5180000.0,4755000.0,4204000.0,4204000.0,4206000.0,3695000.0,2269000.0,30192000.0
,EBITDA,-459928000.0,-210985000.0,-117677000.0,-178000000.0,-210698000.0,-215505000.0,-130350000.0,-23777000.0
,EBITDARatio,-0.498733993283387,-0.24573771981113,-0.15484202894546,-0.336039901906554,-0.464196801924662,-0.707487705429309,-0.65648655046158,-0.434362440628425
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-465108000.0,-215740000.0,-121881000.0,-182204000.0,-214904000.0,-219200000.0,-132619000.0,-53969000.0
,operatingIncomeRatio,-0.504351050921122,-0.251275946972785,-0.16037374618576,-0.343976484758325,-0.473463200983481,-0.719618129649449,-0.667913999506439,-0.985915235659481
,totalOtherIncomeExpensesNet,8188000.0,-9254000.0,2788000.0,-1874000.0,840000.0,-1769000.0,-7393000.0,-365000.0
,incomeBeforeTax,-687521000.0,-399240000.0,-250864000.0,-254596000.0,-267308000.0,-254205000.0,-167533000.0,-66086000.0
,incomeBeforeTaxRatio,-0.745529939025647,-0.465001432601348,-0.330092462837887,-0.48064278014495,-0.588916452595076,-0.834537074121981,-0.843752675554123,-1.20727073438071
,incomeTaxExpense,-60573000.0,-8218000.0,9322000.0,32138000.0,35993000.0,-5299000.0,-10043000.0,-591000.0
,netIncome,-173394000.0,26335000.0,26657000.0,124525000.0,91687000.0,-28246000.0,-70852000.0,-1201000.0
,netIncomeRatio,-0.188023955991763,0.0306728101581918,0.0350758768969224,0.235086341488279,0.201999127557293,-0.0927296244985325,-0.356834561360214,-0.0219400803799781
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-1.48967756900951,0.23,0.24,1.18,0.9,-0.96,-0.91,-0.015151
,EPSDiluted,-1.48967756900951,0.21,0.23,1.15,0.87,-0.96,-0.91,-0.015151
,weightedAverageShsOut,116397000.0,116397000.0,110089000.0,105432000.0,102367000.0,55091000.0,77636000.0,79268000.0
,weightedAverageShsOutDil,116397000.0,123876000.0,117112000.0,108206000.0,104964000.0,55091000.0,77636000.0,79268000.0
