date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-09-30_FY,1989-09-30_FY
,revenue,1466624000.0,2066277000.0,2188148000.0,1764219000.0,1155677000.0,1357150000.0,2173011000.0,1746278000.0,1204546000.0,979864000.0,844035000.0,879276000.0,945791000.0,732170000.0,761988000.0,682797000.0,530408000.0,509391000.0,353756000.0,447042000.0,368651000.0,165700000.0,159600000.0,185100000.0,163100000.0,213900000.0,237100000.0,164300000.0,147600000.0,140500000.0,128000000.0,149400000.0
,costOfRevenue,1035408000.0,1057368000.0,1168054000.0,1167818000.0,1138151000.0,1203205000.0,1157640000.0,1051333000.0,741459000.0,224565000.0,156108000.0,161015000.0,223488000.0,198761000.0,207562000.0,210773000.0,176928000.0,194680000.0,143221000.0,200167000.0,191285000.0,44800000.0,54200000.0,46200000.0,43600000.0,129200000.0,138100000.0,81200000.0,68200000.0,67300000.0,63500000.0,66100000.0
,grossProfit,431216000.0,1008909000.0,1020094000.0,596401000.0,17526000.0,153945000.0,1015371000.0,694945000.0,463087000.0,755299000.0,687927000.0,718261000.0,722303000.0,533409000.0,554426000.0,472024000.0,353480000.0,314711000.0,210535000.0,246875000.0,177366000.0,120900000.0,105400000.0,138900000.0,119500000.0,84700000.0,99000000.0,83100000.0,79400000.0,73200000.0,64500000.0,83300000.0
,grossProfitRatio,0.29401946238436,0.488273837438059,0.466190586742761,0.338053835719942,0.0151651369716625,0.113432560881259,0.467264546751029,0.39795782802051,0.384449410815361,0.770820236277687,0.815045584602534,0.816877749421115,0.763702551620813,0.728531625169018,0.727604634193714,0.69130942285921,0.666430370582646,0.617818139700152,0.595141849184183,0.552241176444272,0.481121711320463,0.729631864815932,0.660401002506266,0.750405186385737,0.732679337829552,0.395979429640019,0.41754533951919,0.505782105903834,0.537940379403794,0.520996441281139,0.50390625,0.55756358768407
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,105391000.0,94870000.0,96641000.0,97786000.0,87242000.0,69444000.0,82590000.0,104606000.0,121239000.0,104667000.0,79177000.0,68374000.0,74185000.0,50775000.0,58168000.0,37650000.0,34735000.0,25112000.0,28377000.0,25650000.0,20421000.0,24000000.0,22000000.0,19700000.0,16800000.0,16800000.0,17300000.0,20400000.0,23400000.0,25400000.0,20600000.0,21300000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-229000.0,-574000.0,-463000.0,4955000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
