date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY
,revenue,6329800000.0,6694800000.0,6666000000.0,6311300000.0,5879500000.0,6307900000.0,6623500000.0,6351900000.0,6259400000.0,6000400000.0,4857000000.0,4332500000.0,5697800000.0,5003900000.0,5561400000.0,5003200000.0,4411100000.0,4104000000.0,3909000000.0,4323000000.0,7151000000.0,7043000000.0,6752000000.0,7762000000.0
,costOfRevenue,3734600000.0,3794700000.0,3793800000.0,3687100000.0,3404000000.0,3604800000.0,3869600000.0,3778100000.0,3736700000.0,3610000000.0,2920600000.0,2763000000.0,3357100000.0,2906600000.0,3367000000.0,3109100000.0,2848300000.0,2752000000.0,2674000000.0,3031000000.0,4547000000.0,4570000000.0,4445000000.0,4988000000.0
,grossProfit,2595200000.0,2900100000.0,2872200000.0,2624200000.0,2475500000.0,2703100000.0,2753900000.0,2573800000.0,2522700000.0,2390400000.0,1936400000.0,1569500000.0,2340700000.0,2097300000.0,2194400000.0,1894100000.0,1562800000.0,1352000000.0,1235000000.0,1292000000.0,2604000000.0,2473000000.0,2307000000.0,2774000000.0
,grossProfitRatio,0.409997156308256,0.433186951066499,0.430873087308731,0.415793893492624,0.421039204013947,0.428526133895591,0.415777157092172,0.405201593224075,0.403025849122919,0.398373441770549,0.398682314185711,0.362261973456434,0.410807680157254,0.419133076200564,0.394576905095839,0.37857771026543,0.354288046065607,0.32943469785575,0.31593757994372,0.298866527874161,0.364144874842679,0.351128780349283,0.34167654028436,0.357382118010822
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103000000.0,53000000.0
,GeneralAndAdministrativeExpenses,1479800000.0,1538500000.0,1599000000.0,1591500000.0,1467400000.0,1506400000.0,1570100000.0,1537700000.0,1491700000.0,1461200000.0,1323300000.0,1228000000.0,1482100000.0,1278600000.0,1275300000.0,1120800000.0,1058600000.0,1007000000.0,953000000.0,1041000000.0,1288000000.0,1270000000.0,1306000000.0,1407000000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-35200000.0,-5000000.0,16200000.0,500000.0,-6400000.0,-16300000.0,800000.0,-3600000.0,-11800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
