Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,0.0,311000.0,1803000.0,15577000.0,28370000.0,27356000.0,14308000.0,6918000.0
Revenue Growth,-1.0,-0.8275,-0.8843,-0.4509,0.0371,0.9119,1.0682,
Cost of Revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Profit,0.0,311000.0,1803000.0,15577000.0,28370000.0,27356000.0,14308000.0,6918000.0
R&D Expenses,23634000.0,25573000.0,19828000.0,15152000.0,11768000.0,12303000.0,10455000.0,12302000.0
SG&A Expense,8382000.0,7313000.0,6792000.0,9786000.0,5496000.0,5341000.0,7006000.0,6730000.0
Operating Expenses,38016000.0,32886000.0,26620000.0,24938000.0,17264000.0,17644000.0,17461000.0,19032000.0
Operating Income,-38016000.0,-32575000.0,-24817000.0,-9361000.0,11106000.0,9712000.0,-3153000.0,-12114000.0
Interest Expense,1394000.0,0.0,0.0,0.0,0.0,64000.0,93000.0,91000.0
Earnings before Tax,-34497000.0,-30704000.0,-22997000.0,-15752000.0,13018000.0,12032000.0,-4301000.0,-11992000.0
Income Tax Expense,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income,-34497000.0,-30704000.0,-22997000.0,-15752000.0,13018000.0,12032000.0,-4301000.0,-11992000.0
Preferred Dividends,-2881000.0,0.0,0.0,0.0,0.0,8199000.0,0.0,0.0
Net Income Com,-31616000.0,-30704000.0,-22997000.0,-15752000.0,13018000.0,3833000.0,-4301000.0,-11992000.0
EPS,-1.63,-1.71,-1.48,-1.1,4.11,2.87,-3.24,-9.06
EPS Diluted,-1.63,-1.72,-1.48,-1.1,3.28,1.91,-3.24,-9.06
Weighted Average Shs Out,25240348.0,17998420.0,17893304.0,14376218.0,14181333.0,,,
Weighted Average Shs Out (Dil),19425711.0,17985061.0,15493474.0,14281837.0,3165572.0,1337662.0,1327460.0,1323683.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
EBITDA Margin,-96.64,-12.276,-0.945,0.485,0.468,-0.239,-1.557,
EBIT Margin,0.0,-98.7267,-12.7549,-1.0112,0.4589,0.4422,-0.2941,-1.7203
Profit Margin,-98.727,-12.755,-1.011,0.459,0.14,-0.301,-1.733,
Free Cash Flow margin,0.0,-93.3794,-11.0072,-1.1975,-0.0445,-0.1268,3.1489,-2.0207
EBITDA,-32517000.0,-30055000.0,-22133000.0,-14714000.0,13756000.0,12801000.0,-3422000.0,-10769000.0
EBIT,-33103000.0,-30704000.0,-22997000.0,-15752000.0,13018000.0,12096000.0,-4208000.0,-11901000.0
Consolidated Income,-34497000.0,-30704000.0,-22997000.0,-15752000.0,13018000.0,12032000.0,-4301000.0,-11992000.0
Earnings Before Tax Margin,0.0,-98.7267,-12.7549,-1.0112,0.4589,0.4398,-0.3006,-1.7334
Net Profit Margin,0.0,-98.7267,-12.7549,-1.0112,0.4589,0.4398,-0.3006,-1.7334
