date,,2020-07-31_FY,2019-07-31_FY,2018-07-31_FY,2017-07-31_FY,2016-07-31_FY,2015-07-31_FY,2014-07-31_FY,2013-07-31_FY,2012-07-31_FY,2011-07-31_FY,2010-07-31_FY,2009-07-31_FY,2008-07-31_FY,2007-07-31_FY,2006-07-31_FY,2005-07-31_FY,2004-07-31_FY,2003-07-31_FY,2002-07-31_FY,2001-07-31_FY,2000-07-31_FY,1999-07-31_FY,1998-07-31_FY,1997-07-31_FY,1996-07-31_FY,1995-07-31_FY,1994-07-31_FY,1993-07-31_FY,1992-07-31_FY,1991-07-31_FY,1990-07-31_FY,1989-07-31_FY,1988-07-31_FY,1987-07-31_FY,1986-07-31_FY
,revenue,1081299000.0,1160645000.0,1173851000.0,1113316000.0,1120625000.0,1171731000.0,1225034000.0,1152109000.0,1324269000.0,1339597000.0,1259096000.0,1208702000.0,1523016000.0,1362631000.0,1018436000.0,816447000.0,671219000.0,554866000.0,516962000.0,545944000.0,541077000.0,470900000.0,455200000.0,426100000.0,359500000.0,314400000.0,255800000.0,243000000.0,236000000.0,211100000.0,191200000.0,174200000.0,153000000.0,126400000.0,109900000.0
,costOfRevenue,552734000.0,581967000.0,585560000.0,555024000.0,561852000.0,613299000.0,615470000.0,546029000.0,687963000.0,683401000.0,635799000.0,631119000.0,778821000.0,705587000.0,492681000.0,383171000.0,324888000.0,274593000.0,256186000.0,257313000.0,211774000.0,187000000.0,191600000.0,179900000.0,155800000.0,134500000.0,108700000.0,105700000.0,101400000.0,89300000.0,78500000.0,68700000.0,61000000.0,50800000.0,45000000.0
,grossProfit,528565000.0,578678000.0,588291000.0,558292000.0,558773000.0,558432000.0,609564000.0,606080000.0,636306000.0,656196000.0,623297000.0,577583000.0,744195000.0,657044000.0,525755000.0,433276000.0,346331000.0,280273000.0,260776000.0,288631000.0,329303000.0,283900000.0,263600000.0,246200000.0,203700000.0,179900000.0,147100000.0,137300000.0,134600000.0,121800000.0,112700000.0,105500000.0,92000000.0,75600000.0,64900000.0
,grossProfitRatio,0.488824090284001,0.49858311542289,0.501163265184423,0.501467687520884,0.498626213050753,0.476587203035509,0.497589454660034,0.526061336210376,0.480496032150568,0.489845826767304,0.495035326932974,0.477853929256343,0.488632424084842,0.482187767634818,0.516237642817025,0.530684784192973,0.515973177159765,0.505118352899619,0.504439397866768,0.528682428967074,0.608606538440924,0.602888086642599,0.57908611599297,0.577798638817179,0.566620305980528,0.572201017811705,0.575058639562158,0.565020576131687,0.570338983050847,0.576977735670298,0.589435146443515,0.605625717566016,0.601307189542484,0.598101265822785,0.590536851683348
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,40662000.0,45168000.0,45253000.0,39624000.0,35799000.0,36734000.0,35048000.0,33552000.0,38440000.0,43001000.0,42621000.0,34181000.0,40607000.0,35954000.0,30443000.0,25078000.0,23028000.0,18873000.0,17271000.0,20329000.0,21506000.0,17700000.0,20300000.0,16300000.0,11300000.0,10400000.0,10300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,336059000.0,371082000.0,390342000.0,387653000.0,405096000.0,422704000.0,452164000.0,427661000.0,430310000.0,441815000.0,435906000.0,397180000.0,495904000.0,449103000.0,338796000.0,285746000.0,248000000.0,219662000.0,199282000.0,214220000.0,220673000.0,187800000.0,178600000.0,165300000.0,140600000.0,119700000.0,97900000.0,103000000.0,110500000.0,94100000.0,84000000.0,77500000.0,69900000.0,55500000.0,42800000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,376721000.0,416250000.0,435595000.0,427277000.0,440895000.0,459438000.0,487212000.0,461213000.0,468750000.0,484816000.0,478527000.0,431361000.0,536511000.0,485057000.0,369239000.0,310824000.0,271028000.0,238535000.0,219273000.0,244109000.0,260012000.0,220700000.0,212200000.0,195800000.0,162500000.0,139200000.0,117600000.0,113200000.0,119200000.0,101600000.0,90500000.0,84400000.0,76200000.0,61000000.0,47200000.0
,costAndExpenses,929455000.0,998217000.0,1021155000.0,982301000.0,1002747000.0,1072737000.0,1102682000.0,1007242000.0,1156713000.0,1168217000.0,1114326000.0,1062480000.0,1315332000.0,1190644000.0,861920000.0,693995000.0,595916000.0,513128000.0,475459000.0,501422000.0,471786000.0,407700000.0,403800000.0,375700000.0,318300000.0,273700000.0,226300000.0,218900000.0,220600000.0,190900000.0,169000000.0,153100000.0,137200000.0,111800000.0,92200000.0
,interestExpense,2166000.0,2830000.0,3168000.0,5504000.0,7824000.0,11156000.0,14300000.0,16641000.0,19090000.0,22124000.0,21222000.0,24901000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,23437000.0,23799000.0,25442000.0,27303000.0,32432000.0,39458000.0,44598000.0,48725000.0,43987000.0,48827000.0,53022000.0,54851000.0,60587000.0,53856000.0,35144000.0,26822000.0,20190000.0,18060000.0,16630000.0,22646000.0,17833000.0,15200000.0,13300000.0,14200000.0,10600000.0,9100000.0,9400000.0,10200000.0,8700000.0,7500000.0,6500000.0,6900000.0,6300000.0,5500000.0,4400000.0
,EBITDA,175281000.0,186227000.0,178138000.0,158318000.0,150310000.0,138452000.0,166950000.0,193592000.0,211543000.0,220207000.0,197792000.0,201073000.0,268271000.0,225843000.0,191660000.0,149274000.0,95493000.0,59798000.0,58133000.0,67168000.0,87124000.0,78400000.0,64700000.0,64600000.0,51800000.0,49800000.0,38900000.0,34300000.0,24100000.0,27700000.0,28700000.0,28000000.0,22100000.0,20100000.0,22100000.0
,EBITDARatio,0.16210224923911,0.160451300785339,0.151755205728836,0.142204010361838,0.134130507529281,0.118160226195262,0.136281931766792,0.168032712182615,0.159743224375108,0.164383019669348,0.157090483966274,0.16635448605198,0.176144571035367,0.165740394868457,0.188190519581005,0.182833668321397,0.142268022806267,0.107770164327964,0.112451205311029,0.123030933575605,0.161019596101849,0.16648970057337,0.14213532513181,0.151607603848862,0.144089012517385,0.158396946564885,0.152071931196247,0.141152263374486,0.102118644067797,0.131217432496447,0.15010460251046,0.160734787600459,0.144444444444444,0.159018987341772,0.201091901728844
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,151844000.0,162428000.0,152696000.0,131015000.0,117878000.0,98994000.0,122352000.0,144867000.0,167556000.0,171380000.0,144770000.0,146222000.0,207684000.0,171987000.0,156516000.0,122452000.0,75303000.0,41738000.0,41503000.0,44522000.0,69291000.0,63200000.0,51400000.0,50400000.0,41200000.0,40700000.0,29500000.0,24100000.0,15400000.0,20200000.0,22200000.0,21100000.0,15800000.0,14600000.0,17700000.0
,operatingIncomeRatio,0.140427393348186,0.139946322949739,0.130081245405081,0.117679975855912,0.105189514779699,0.0844852615489391,0.0998764115934741,0.125740706825483,0.126527163287821,0.127933998060611,0.114979318495174,0.12097440063804,0.136363636363636,0.126216855480317,0.153682705638842,0.149981566470328,0.112188421364711,0.0752217652550345,0.0802824965858226,0.0815504886948112,0.128061255606873,0.134211085156084,0.112917398945518,0.118282093405304,0.114603616133519,0.129452926208651,0.115324472243941,0.0991769547325103,0.0652542372881356,0.0956892468024633,0.116108786610879,0.121125143513203,0.103267973856209,0.115506329113924,0.16105550500455
,totalOtherIncomeExpensesNet,-8742000.0,5046000.0,2487000.0,1121000.0,-709000.0,-62843000.0,-161161000.0,-226972000.0,-125716000.0,-5198000.0,-14146000.0,-24049000.0,4888000.0,2875000.0,2403000.0,1369000.0,-3745000.0,-9162000.0,-1006000.0,-8874000.0,7418000.0,2100000.0,-4800000.0,1200000.0,4600000.0,4600000.0,800000.0,1800000.0,200000.0,2800000.0,4000000.0,-4100000.0,1900000.0,2100000.0,0.0
,incomeBeforeTax,140936000.0,164644000.0,152015000.0,126632000.0,109345000.0,24995000.0,-53109000.0,-98746000.0,22750000.0,144058000.0,109402000.0,97272000.0,186187000.0,151928000.0,144688000.0,115418000.0,70327000.0,32455000.0,43135000.0,44790000.0,76131000.0,64800000.0,46100000.0,51300000.0,45400000.0,44600000.0,29900000.0,25900000.0,15400000.0,22500000.0,25600000.0,16700000.0,17300000.0,16300000.0,17300000.0
,incomeBeforeTaxRatio,0.130339526809883,0.141855606150029,0.129501103632403,0.113743088215745,0.0975750139431121,0.0213316879044764,-0.0433530824450587,-0.0857089042790222,0.0171792891021386,0.107538311895294,0.0868893237687992,0.08047641188647,0.122248879854184,0.111496069001806,0.142068819248338,0.141366187884823,0.104775043614677,0.058491599773639,0.0834394017355241,0.0820413815336371,0.140702709595862,0.137608834147377,0.101274165202109,0.120394273644684,0.126286509040334,0.141857506361323,0.116888193901486,0.106584362139918,0.0652542372881356,0.106584557081952,0.133891213389121,0.0958668197474168,0.113071895424837,0.128955696202532,0.157415832575068
,incomeTaxExpense,28321000.0,33386000.0,60955000.0,30987000.0,29235000.0,20093000.0,-4963000.0,42070000.0,40661000.0,35406000.0,27446000.0,27150000.0,53999000.0,42540000.0,40513000.0,33471000.0,19456000.0,11035000.0,14882000.0,17244000.0,28930000.0,25200000.0,18100000.0,19600000.0,17400000.0,16700000.0,11400000.0,9000000.0,7000000.0,7100000.0,10600000.0,6800000.0,7000000.0,7500000.0,7900000.0
,netIncome,112369000.0,131258000.0,91060000.0,95645000.0,80110000.0,2987000.0,-45968000.0,-154535000.0,-17911000.0,108652000.0,81956000.0,70122000.0,132188000.0,109388000.0,104175000.0,81947000.0,50871000.0,21420000.0,28253000.0,27546000.0,47201000.0,39600000.0,28000000.0,31700000.0,28000000.0,27900000.0,18500000.0,16900000.0,5100000.0,15400000.0,15000000.0,9900000.0,10300000.0,8800000.0,9400000.0
,netIncomeRatio,0.103920377249956,0.113090566021479,0.0775737295448911,0.0859100201560024,0.0714868934746235,0.0025492199148098,-0.0375238564807181,-0.13413227394283,-0.0135251976750947,0.0811079750103949,0.0650911447578262,0.0580142996371314,0.0867935727530111,0.0802770522613973,0.102289196375619,0.100370262858459,0.0757889749843196,0.0386039151795208,0.0546519860260522,0.0504557243966414,0.0872352733529609,0.0840942875345084,0.0615114235500879,0.0743956817648439,0.0778859527121001,0.0887404580152672,0.0723221266614543,0.0695473251028807,0.0216101694915254,0.0729512079583136,0.0784518828451883,0.0568312284730195,0.0673202614379085,0.069620253164557,0.0855323020928117
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,2.13,2.5,1.76,1.87,1.59,0.0582431510188164,-0.89,-3.02,-0.35,2.06,1.56,1.33415780361118,2.45,2.03,2.1,1.67,1.075,0.46,0.61,0.6,1.035,0.87,0.62,0.72,0.641877259909421,1.915,1.275,0.39,0.115,0.355,0.35,0.22,0.225,0.195,0.21
,EPSDiluted,2.11,2.46,1.73,1.84,1.58,0.0581614969721752,-0.89,-3.02,-0.35,2.04,1.55,1.3264101691068,2.41,2.0,2.07,1.64,1.065,0.455,0.6,0.59,1.025,0.865,0.615,0.72,0.640201001164617,1.915,1.275,0.39,0.115,0.355,0.35,0.22,0.225,0.195,0.21
,weightedAverageShsOut,52763000.0,52596000.0,51677000.0,51056000.0,50541000.0,51285000.0,51866000.0,51330000.0,52453000.0,52639000.0,52402000.0,52559000.0,54168000.0,53907000.0,49494000.0,48967000.0,47321860.0,44647826.0,45891803.0,45410000.0,45314976.0,45172414.0,44677419.0,43611111.0,43622047.0,43404255.0,42539683.0,42564103.0,41739130.0,42535211.0,42000000.0,43636364.0,44444444.0,43589744.0,43333333.0
,weightedAverageShsOutDil,53231000.0,53323000.0,52524000.0,51956000.0,50769000.0,51357000.0,51866000.0,51330000.0,52453000.0,53133000.0,52946000.0,52866000.0,54873000.0,54741000.0,50385000.0,49859000.0,47766197.0,45138462.0,46656667.0,46179661.0,45757073.0,45433526.0,45040650.0,43611111.0,43736264.0,43404255.0,42539683.0,42564103.0,41739130.0,42535211.0,42000000.0,43636364.0,44444444.0,43589744.0,43333333.0
