Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Revenue,9734000.0,8360000.0,6355000.0,2986000.0
Revenue Growth,0.164354066985646,0.315499606608969,1.12826523777629,
Cost of Revenue,0.0,0.0,0.0,0.0
Gross Profit,9734000.0,8360000.0,6355000.0,2986000.0
R&D Expenses,38285000.0,29832000.0,21992000.0,6852000.0
SG&A Expense,7454000.0,4680000.0,3433000.0,2726000.0
Operating Expenses,45739000.0,34512000.0,25425000.0,9578000.0
Operating Income,-36005000.0,-26152000.0,-19070000.0,-6592000.0
Interest Expense,0.0,0.0,0.0,0.0
Earnings before Tax,0.0,-25492000.0,-18124000.0,-6592000.0
Income Tax Expense,0.0,0.0,0.0,0.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,0.0,0.0,0.0,0.0
Net Income,-34532000.0,-25492000.0,-18124000.0,-6592000.0
Preferred Dividends,0.0,65000.0,64000.0,43000.0
Net Income Com,-34532000.0,-25557000.0,-18188000.0,-6635000.0
EPS,-1.39,-2.51,-1.78,-0.65
EPS Diluted,-1.39,-2.51,-1.78,-0.65
Weighted Average Shs Out,24895670.0,29586000.0,29586000.0,
Weighted Average Shs Out (Dil),24895670.0,10191807.0,10190228.0,10190228.0
Dividend per Share,0.0,0.0,0.0,0.0
Gross Margin,1.0,1.0,1.0,1.0
EBITDA Margin,-3.53790836244,-2.909,-2.721,-2.148
EBIT Margin,-3.69889048695,-3.0493,-2.8519,-2.2076
Profit Margin,-3.54756523526,-3.057,-2.862,-2.222
Free Cash Flow margin,-3.39408259708,-3.1994,-3.4535,5.2652
EBITDA,-34438000.0,-24321000.0,-17294000.0,-6413000.0
EBIT,-36005000.0,-25492000.0,-18124000.0,-6592000.0
Consolidated Income,-34532000.0,-25492000.0,-18124000.0,-6592000.0
Earnings Before Tax Margin,0.0,-3.0493,-2.8519,-2.2076
Net Profit Margin,-3.54756523526,-3.0493,-2.8519,-2.2076
