date,,2021-07-31_FY,2020-07-31_FY,2019-07-31_FY,2018-07-31_FY,2017-07-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,177421869.0,-63588013.0,73671202.0,6915466.0,109480915.0
,depreciationAndAmortization,0.0,0.0,0.0,0.0,0.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,1585088.0,558029.0,3669200.0,-20730690.0,20714573.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,0.0,0.0,0.0,0.0,0.0
,otherNonCashItems,-216986039.0,233501711.0,-20893565.0,66800510.0,-156191975.0
,netCashProvidedByOperatingActivites,-37979082.0,170471727.0,56446837.0,52985286.0,-25996487.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-15000000.0,-170690000.0,-30000000.0,-103000000.0,0.0
,commonStockIssued,4567887.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-65636412.0,-72970110.0,-75639080.0,-80187290.0,-76386313.0
,otherFinancingActivites,98700000.0,80690000.0,58000000.0,125000000.0,108900000.0
,netCashUsedProvidedByFinancingActivities,22631475.0,-162970110.0,-47639080.0,-58187290.0,32513687.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-15347607.0,7501617.0,8807757.0,-5202004.0,6517200.0
,cashAtEndOfPeriod,2278742.0,17626349.0,10124732.0,1316975.0,6518979.0
,cashAtBeginningOfPeriod,17626349.0,10124732.0,1316975.0,6518979.0,1779.0
,operatingCashFlow,-37979082.0,170471727.0,56446837.0,52985286.0,-25996487.0
,capitalExpenditure,0.0,0.0,0.0,0.0,0.0
,freeCashFlow,-37979082.0,170471727.0,56446837.0,52985286.0,-25996487.0
