date,,2020-12-26_FY,2019-12-28_FY,2018-12-29_FY,2017-12-30_FY,2016-12-31_FY,2015-12-26_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,23306000.0,20476000.0,21719000.0,23940000.0,15434000.0,10106000.0,8986000.0,7530000.0,3580000.0
,depreciationAndAmortization,7518000.0,5484000.0,4313000.0,3376000.0,3008000.0,2682000.0,2904000.0,3030000.0,2930000.0
,deferredIncomeTax,-4000.0,-426000.0,-1054000.0,-2548000.0,-714000.0,-1046000.0,-1530000.0,-917000.0,-1119000.0
,stockBasedCompensation,8558000.0,6974000.0,3725000.0,1851000.0,1231000.0,1155000.0,960000.0,748000.0,464000.0
,changeInWorkingCapital,24886000.0,-6163000.0,6641000.0,2399000.0,-12666000.0,5365000.0,4993000.0,-4703000.0,2170000.0
,accountsReceivables,246000.0,496000.0,-1197000.0,-1368000.0,205000.0,-1004000.0,-616000.0,-152000.0,303000.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,1507000.0,3086000.0,6996000.0,-876000.0,3648000.0,1169000.0,2681000.0,1483000.0,-126000.0
,otherWorkingCapital,22147000.0,-2739000.0,3424000.0,-3217000.0,-5616000.0,7050000.0,1685000.0,-3308000.0,1395000.0
,otherNonCashItems,0.0,8560000.0,5708000.0,2143000.0,437000.0,692000.0,185000.0,245000.0,2670000.0
,netCashProvidedByOperatingActivites,0.0,38583000.0,38770000.0,27435000.0,22166000.0,13047000.0,14370000.0,10906000.0,10421000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-6052000.0,-22486000.0,-3982000.0,-2535000.0,-2056000.0,-1915000.0,-1510000.0,-2146000.0,-1617000.0
,acquisitionsNet,-7000000.0,-1000000.0,-7000000.0,-4000000.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,0.0,-6516000.0,-3949000.0,0.0,0.0,1147000.0,2000.0,170000.0
,netCashUsedForInvestingActivites,-7987000.0,-23731000.0,-10498000.0,-6484000.0,-2056000.0,-1915000.0,-363000.0,-2144000.0,-1447000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-333600000.0,-7400000.0,-364858000.0,-21000000.0,-109250000.0,-38218000.0,-8779000.0,-2700000.0,-2250000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,34988000.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,689000.0,517000.0,1318000.0,0.0,35466000.0,0.0,0.0,0.0
,dividendsPaid,-163792000.0,-11742000.0,-190737000.0,-4070000.0,-83268000.0,-47999000.0,0.0,-38528000.0,-19281000.0
,otherFinancingActivites,0.0,0.0,554364000.0,8881000.0,-17000.0,51754000.0,749000.0,-2324000.0,102000.0
,netCashUsedProvidedByFinancingActivities,-19448000.0,-14617000.0,-13724000.0,-20252000.0,-27050000.0,-10165000.0,-7457000.0,-9842000.0,-6902000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,38095000.0,235000.0,14548000.0,699000.0,-6940000.0,967000.0,6550000.0,-1080000.0,2072000.0
,cashAtEndOfPeriod,59270000.0,12728000.0,18611000.0,4449000.0,3750000.0,10690000.0,9723000.0,3173000.0,4253000.0
,cashAtBeginningOfPeriod,21175000.0,12493000.0,4063000.0,3750000.0,10690000.0,9723000.0,3173000.0,4253000.0,2181000.0
,operatingCashFlow,0.0,38583000.0,38770000.0,27435000.0,22166000.0,13047000.0,14370000.0,10906000.0,10421000.0
,capitalExpenditure,-6052000.0,-22486000.0,-3982000.0,-2535000.0,-2056000.0,-1915000.0,-1510000.0,-2146000.0,-1617000.0
,freeCashFlow,-6052000.0,16097000.0,34788000.0,24900000.0,20110000.0,11132000.0,12860000.0,8760000.0,8804000.0
