date,,2021-01-31_FY,2020-02-02_FY,2019-02-03_FY,2018-01-28_FY,2017-01-29_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-10426000.0,17083000.0,39873000.0,28250000.0,25287000.0
,depreciationAndAmortization,6778000.0,7100000.0,7442000.0,6647000.0,8000000.0
,deferredIncomeTax,-11262000.0,1940000.0,-1221000.0,4110000.0,-2224000.0
,stockBasedCompensation,1741000.0,1296000.0,1284000.0,1175000.0,1157000.0
,changeInWorkingCapital,-2226000.0,1322000.0,17354000.0,5305000.0,36395000.0
,accountsReceivables,-323000.0,25339000.0,-17982000.0,4224000.0,-21507000.0
,inventory,22654000.0,12391000.0,-21323000.0,-6776000.0,6016000.0
,accountsPayables,6686000.0,-15349000.0,8130000.0,-4623000.0,4662000.0
,otherWorkingCapital,169612000.0,171838000.0,170516000.0,153162000.0,147857000.0
,otherNonCashItems,83658000.0,12688000.0,-55070000.0,-17741000.0,-37375000.0
,netCashProvidedByOperatingActivites,68263000.0,41429000.0,9662000.0,27746000.0,31240000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1210000.0,-5129000.0,-5214000.0,-3166000.0,-2454000.0
,acquisitionsNet,0.0,0.0,0.0,-32773000.0,-86062000.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,734000.0,875000.0,703000.0,-544000.0,455000.0
,netCashUsedForInvestingActivites,-476000.0,-4254000.0,-4511000.0,-36483000.0,-88061000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-30139000.0,-5368000.0,-17917000.0,-6285000.0,-12290000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-7838000.0,-7211000.0,-6714000.0,-5816000.0,-4854000.0
,otherFinancingActivites,0.0,0.0,0.0,11961000.0,59835000.0
,netCashUsedProvidedByFinancingActivities,-37977000.0,-12579000.0,-24631000.0,-140000.0,42691000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,29810000.0,24596000.0,-19480000.0,-8877000.0,-14130000.0
,cashAtEndOfPeriod,65841000.0,36031000.0,11435000.0,30915000.0,39792000.0
,cashAtBeginningOfPeriod,36031000.0,11435000.0,30915000.0,39792000.0,53922000.0
,operatingCashFlow,68263000.0,41429000.0,9662000.0,27746000.0,31240000.0
,capitalExpenditure,-1210000.0,-5129000.0,-5214000.0,-3166000.0,-2454000.0
,freeCashFlow,67053000.0,36300000.0,4448000.0,24580000.0,28786000.0
