date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,revenue,8935000000.0,8783000000.0,8390000000.0,8301000000.0,6838000000.0,6727000000.0,5401000000.0,4047000000.0,3654000000.0,3747000000.0,3664000000.0,3637000000.0,3903000000.0,2718000000.0,1471736000.0,1441471000.0,1146128000.0,843080000.0,715465000.0,628254000.0,584575000.0,505218000.0,474354000.0,493826000.0,474300000.0,447035000.0
,costOfRevenue,2562000000.0,2520000000.0,2495000000.0,2361000000.0,2341000000.0,2561000000.0,2197000000.0,1617000000.0,1522000000.0,1697000000.0,1686000000.0,1799000000.0,2112000000.0,1287000000.0,540485000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243119000.0,0.0,230095000.0
,grossProfit,6373000000.0,6263000000.0,5895000000.0,5940000000.0,4497000000.0,4166000000.0,3204000000.0,2430000000.0,2132000000.0,2050000000.0,1978000000.0,1838000000.0,1791000000.0,1431000000.0,931251000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250707000.0,0.0,216940000.0
,grossProfitRatio,0.713262451035255,0.713082090401913,0.702622169249106,0.715576436573907,0.657648435214975,0.619295376839602,0.593223477133864,0.600444773906597,0.583470169677066,0.547104350146784,0.539847161572052,0.505361561726698,0.458877786318217,0.526490066225166,0.632756825952481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50768286805474,0.0,0.485286386971937
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,3865000000.0,3802000000.0,3530000000.0,3440000000.0,3014000000.0,2737000000.0,2181000000.0,1578000000.0,1338000000.0,1284000000.0,1238000000.0,1137000000.0,1091000000.0,890000000.0,576098000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145847000.0,0.0,122906000.0
,costAndExpenses,6427000000.0,6322000000.0,6025000000.0,5801000000.0,5355000000.0,5298000000.0,4378000000.0,3195000000.0,2860000000.0,2981000000.0,2924000000.0,2936000000.0,3203000000.0,2177000000.0,1116583000.0,1085010000.0,882284000.0,642264000.0,542345000.0,481073000.0,471176000.0,401891000.0,382983000.0,388966000.0,0.0,353001000.0
,interestExpense,1042000000.0,1035000000.0,974000000.0,914000000.0,707000000.0,580000000.0,574000000.0,412000000.0,384000000.0,370000000.0,350000000.0,361000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,1428000000.0,1350000000.0,1243000000.0,1179000000.0,983000000.0,873000000.0,688000000.0,541000000.0,470000000.0,419000000.0,410000000.0,364000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37998000.0
