Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,514699.0,0.0,0.0,0.0
Stock-based compensation,24770.0,0.0,0.0,0.0
Operating Cash Flow,-758317.0,-2063269.0,-3352639.0,2250239.0
Capital Expenditure,0.0,8673.0,267960.0,43761.0
Acquisitions and disposals,-0.0,-0.0,-0.0,-0.0
Investment purchases and sales,-1894.0,0.0,0.0,0.0
Investing Cash flow,-1143120.0,891740.0,347493.0,934255.0
Issuance (repayment) of debt,-580823.0,-759028.0,-2469331.0,-1874959.0
Issuance (buybacks) of shares,5204379.0,0.0,0.0,0.0
Dividend payments,-0.0,-0.0,-0.0,-0.0
Financing Cash Flow,4831796.0,-506257.0,-3724472.0,3785610.0
Effect of forex changes on cash,0.0,0.0,0.0,0.0
Net cash flow / Change in cash,0.0,0.0,0.0,0.0
Free Cash Flow,-758317.0,-2071942.0,-3620599.0,2206478.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0
