Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Revenue,55165000.0,43799000.0,29121000.0,9611000.0,159487000.0,131796000.0,105190000.0,90301000.0
Revenue Growth,0.2595,0.504,2.03,-0.9397,0.2101,0.2529,0.1649,
Cost of Revenue,6844000.0,3448000.0,2211000.0,945000.0,101673000.0,77925000.0,61317000.0,58502000.0
Gross Profit,48321000.0,40351000.0,26910000.0,8666000.0,57814000.0,53871000.0,43873000.0,31799000.0
R&D Expenses,9925000.0,8586000.0,6961000.0,4762000.0,16992000.0,11637000.0,8144000.0,5900000.0
SG&A Expense,45611000.0,48270000.0,38366000.0,30724000.0,57335000.0,49446000.0,45866000.0,39709000.0
Operating Expenses,59447000.0,61590000.0,50344000.0,37662000.0,81002000.0,67393000.0,60002000.0,51697000.0
Operating Income,-11126000.0,-21239000.0,-23434000.0,-28996000.0,-23188000.0,-13522000.0,-16129000.0,-19898000.0
Interest Expense,89000.0,78000.0,129000.0,10000.0,4000.0,127000.0,227000.0,321000.0
Earnings before Tax,-9376000.0,1880000.0,-20783000.0,-43030000.0,-23146000.0,-13310000.0,-16364000.0,-20802000.0
Income Tax Expense,-10000.0,-347000.0,164000.0,200000.0,343000.0,206000.0,280000.0,223000.0
Net Income - Non-Controlling int,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Income - Discontinued ops,136000.0,-21927000.0,-2903000.0,14054000.0,0.0,0.0,0.0,0.0
Net Income,-9366000.0,2227000.0,-20947000.0,-43230000.0,-23489000.0,-13516000.0,-16644000.0,-21025000.0
Preferred Dividends,0.0,0.0,0.0,0.0,0.0,15849000.0,0.0,0.0
Net Income Com,-9366000.0,2227000.0,-20947000.0,-43230000.0,-23489000.0,-29365000.0,-16644000.0,-21025000.0
EPS,-0.18,0.04,-0.4,-0.84,-0.46,-1.02,-2.22,-3.02
EPS Diluted,-0.18,0.04,-0.4,-0.84,-0.46,-1.02,-2.22,-3.02
Weighted Average Shs Out,49571743.0,51206969.0,51957394.0,52112784.0,51080730.0,49657777.0,,
Weighted Average Shs Out (Dil),51764506.0,50511366.0,52279738.0,51684397.0,50637541.0,28761700.0,7499986.0,6952952.0
Dividend per Share,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gross Margin,0.8759,0.9213,0.9241,0.9017,0.3625,0.4087,0.4171,0.3521
EBITDA Margin,-0.101,0.222,-0.394,-3.608,-0.103,-0.052,-0.096,-0.159
EBIT Margin,-0.1683,0.0447,-0.7092,-4.4761,-0.1451,-0.1,-0.1534,-0.2268
Profit Margin,-0.17,0.051,-0.719,-4.498,-0.147,-0.223,-0.158,-0.233
Free Cash Flow margin,-0.0178,-0.2681,-0.3377,-1.6326,-0.0941,-0.0138,-0.0595,-0.2163
EBITDA,-5582000.0,9718000.0,-11481000.0,-34676000.0,-16467000.0,-6873000.0,-10145000.0,-14393000.0
EBIT,-9287000.0,1958000.0,-20654000.0,-43020000.0,-23142000.0,-13183000.0,-16137000.0,-20481000.0
Consolidated Income,-9366000.0,2227000.0,-20947000.0,-43230000.0,-23489000.0,-13516000.0,-16644000.0,-21025000.0
Earnings Before Tax Margin,-0.17,0.0429,-0.7137,-4.4772,-0.1451,-0.101,-0.1556,-0.2304
Net Profit Margin,-0.1698,0.0508,-0.7193,-4.498,-0.1473,-0.1026,-0.1582,-0.2328
