date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,248568000.0,187478000.0,148195000.0,116555000.0,91527000.0,69965866.0,53558857.0,43517664.0,35789715.0,36320839.0,36112270.0,37260246.0,35653529.0,34467952.0,32907626.0,31578897.0,29928790.0,27472441.0,25824434.0,24678968.0,23730445.0,21930740.0,19673552.0,18234167.0,16291468.0,13800000.0,9500000.0
,costOfRevenue,31752000.0,23511000.0,17011000.0,12467000.0,8596000.0,6379234.0,4916710.0,3656375.0,3578996.0,4910661.0,3847385.0,2425602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,216816000.0,163967000.0,131184000.0,104088000.0,82931000.0,63586632.0,48642147.0,39861289.0,32210719.0,31410178.0,32264885.0,34834644.0,35653529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,0.872260307038718,0.874593285612179,0.885212051688653,0.89303762172365,0.906082358211238,0.908823625509045,0.908199870658181,0.915979520408081,0.899999315445792,0.864797699194118,0.893460449869255,0.934901073922056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,20793000.0,15566000.0,12165000.0,9949000.0,8015000.0,6988075.0,6629033.0,5952433.0,5681828.0,5661912.0,5003384.0,4559005.0,6940789.0,4462423.0,4018836.0,4191279.0,2848414.0,2275177.0,2011854.0,1806709.0,1556817.0,1424602.0,1170122.0,1106816.0,1104861.0,1000000.0,700000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,23000.0,0.0,4000.0,347000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,87551000.0,61269000.0,55863000.0,41701000.0,31422000.0,23473949.0,17731735.0,14441640.0,12152290.0,12163034.0,10690797.0,12205854.0,14192077.0,13789113.0,13088574.0,13379721.0,11809495.0,9859849.0,10201298.0,9794583.0,9021800.0,8371715.0,7292576.0,6673709.0,6210132.0,-4600000.0,-3500000.0
,costAndExpenses,119303000.0,84780000.0,72874000.0,54168000.0,40018000.0,29853183.0,22648445.0,18098015.0,15731286.0,17073695.0,14538182.0,14631456.0,14192077.0,13789113.0,13088574.0,13379721.0,11809495.0,9859849.0,10201298.0,9794583.0,9021800.0,8371715.0,7292576.0,6673709.0,6210132.0,-4600000.0,-3500000.0
,interestExpense,0.0,0.0,0.0,0.0,0.0,0.0,8587000.0,6475000.0,5134000.0,4727112.0,4711944.0,4634754.0,5179415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,66758000.0,45703000.0,43698000.0,31752000.0,23407000.0,16485874.0,11102702.0,8489207.0,6470462.0,6501122.0,5687413.0,5709326.0,5384737.0,5016718.0,4851343.0,4637325.0,4437034.0,4081942.0,3937626.0,3844520.0,3689526.0,3435711.0,3073469.0,2782083.0,2620274.0,2600000.0,2000000.0
,EBITDA,196023000.0,148401000.0,119019000.0,94139000.0,74916000.0,56598557.0,42013114.0,33908856.0,26528891.0,25748266.0,27261501.0,28338116.0,26846189.0,25695557.0,24670395.0,22836501.0,22556329.0,21694534.0,19560762.0,18728905.0,18398171.0,16994736.0,15454445.0,14342541.0,12701610.0,21000000.0,15000000.0
,EBITDARatio,0.7886091532297,0.791564876945562,0.803124261952158,0.807678778259191,0.818512570061293,0.808945279116534,0.784428876068061,0.779197523102343,0.741243427057187,0.708911652619038,0.754909647053481,0.760545595968422,0.752974242746069,0.745491260983536,0.749686258133601,0.723157018435444,0.753666586587697,0.789683523207858,0.757451721884786,0.758901466220143,0.775298187623536,0.774927613021722,0.785544216926359,0.786575059886202,0.779647972791648,1.52173913043478,1.57894736842105
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
