date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-1523420000.0,354095000.0,316263000.0,246019000.0,232940000.0,222539000.0,147520000.0,98361000.0,101891000.0,74496000.0,28326000.0,-153366000.0,51044000.0,63268000.0,84447000.0,69735000.0,47166000.0,34119000.0,21968000.0,8550000.0,8871394.0,4873941.0,4100000.0
,depreciationAndAmortization,27069000.0,43286000.0,52345000.0,57968000.0,59256000.0,51593000.0,33873000.0,18267000.0,16040000.0,13151000.0,9199000.0,11649000.0,7085000.0,12765000.0,14514000.0,12142000.0,8714000.0,9579000.0,4576000.0,4891000.0,2478304.0,941274.0,900000.0
,deferredIncomeTax,-62943000.0,-3544000.0,18812000.0,66634000.0,115650000.0,99966000.0,80126000.0,7748000.0,6421000.0,2000000.0,4393000.0,-18360000.0,9889000.0,-5080000.0,-6143000.0,7575000.0,6910000.0,4074000.0,-2304000.0,88000.0,248590.0,34339.0,300000.0
,stockBasedCompensation,9254000.0,8373000.0,7513000.0,9612000.0,9790000.0,14383000.0,15292000.0,5017000.0,4041000.0,3785000.0,3505000.0,2188000.0,3893000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,25465913000.0,-1520994000.0,-1210998000.0,-850172000.0,-1369220000.0,-836567000.0,-8007000000.0,153000000.0,-172000000.0,131000000.0,-2030000000.0,-842000000.0,82000000.0,-815000000.0,-1522000000.0,-523000000.0,-1438000000.0,-323000000.0,-907000000.0,-241000000.0,-440000000.0,-20544.0,-1200000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,2202962000.0,-23262951000.0,-21741957000.0,-20530959000.0,-19680787000.0,-18311567000.0,-17475000000.0,-9468000000.0,-9621000000.0,-9449000000.0,-9580000000.0,-7550000000.0,-6708000000.0,-6790000000.0,-5975000000.0,-4453000000.0,-3930000000.0,-2492000000.0,-2169000000.0,-1262000000.0,-1021000000.0,-581000000.0,0.0
,otherNonCashItems,0.0,-251527000.0,160389000.0,246948000.0,128630000.0,42805000.0,120642000.0,265038000.0,-110254000.0,20809000.0,20693000.0,2650000.0,9066000.0,39445000.0,-283000.0,12765000.0,23600000.0,39975000.0,-32403000.0,-8880000.0,1393287.0,2971309.0,200000.0
,netCashProvidedByOperatingActivites,93774000.0,-80479000.0,505244000.0,509710000.0,421643000.0,376740000.0,352378000.0,413097000.0,26485000.0,182352000.0,198649000.0,93226000.0,146546000.0,79638000.0,117995000.0,100191000.0,85912000.0,57895000.0,-25292000.0,8348000.0,13748782.0,8800319.0,4300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,-69341000.0,-62167000.0,-33995000.0,-22817000.0,-33974000.0,-47559000.0,-11239000.0,-10737000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,acquisitionsNet,-171000000.0,-45000000.0,-35000000.0,0.0,0.0,0.0,-11000000.0,-150000000.0,39000000.0,0.0,179000000.0,179000000.0,0.0,79000000.0,37000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-867675000.0,-918169000.0,-494960000.0,-1195990000.0,-852701000.0,-1074205000.0,-363064000.0,-53317000.0,-995505000.0,-1192259000.0,-1498224000.0,-1002490000.0,-816283000.0,-372223000.0,-60651000.0,-175546000.0,-136127000.0,-399507000.0,-158987000.0,-78764000.0,0.0,-11693947.0,-34400000.0
,salesMaturitiesOfInvestments,0.0,1215079000.0,489575000.0,805457000.0,622274000.0,878680000.0,1245032000.0,807977000.0,1484533000.0,930807000.0,464410000.0,467938000.0,640983000.0,145837000.0,102927000.0,169300000.0,180732000.0,223990000.0,123994000.0,130878000.0,13494909.0,15374274.0,17900000.0
,otherInvestingActivites,0.0,1869000.0,1481000.0,1483000.0,954000.0,12511000.0,1056000.0,5332000.0,29478000.0,54881000.0,0.0,26167000.0,15319000.0,-292565000.0,-412913000.0,-455660000.0,-342574000.0,-229828000.0,-131776000.0,-170080000.0,-82723286.0,-62900915.0,-31600000.0
,netCashUsedForInvestingActivites,-960111000.0,-550151000.0,-1499185000.0,-1991626000.0,-919040000.0,-1756911000.0,248958000.0,281072000.0,121519000.0,-382744000.0,-556431000.0,-449187000.0,-377507000.0,-426063000.0,-347037000.0,-473957000.0,-318110000.0,-419256000.0,-190610000.0,-123410000.0,-73899649.0,-64934467.0,-48600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,-785670000.0,-161250000.0,-254998000.0,-525014000.0,-264998000.0,-97003000.0,-220491000.0,-55404000.0,-4993000.0,-165789000.0,-130191000.0,-212284000.0,-70769000.0,-652634000.0,-85188000.0,-13340000.0,-19038000.0,-46970000.0,-916000.0,-31540000.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89786000.0,245697000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
