date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,revenue,4605967000.0,5100405000.0,4671088000.0,4299105000.0,4251509000.0,3841120000.0,3335671000.0,2876542000.0,1816828000.0,1421162000.0,680530000.0,568973000.0,551214000.0,486022000.0,322824000.0,281847000.0,226095000.0,201031000.0,163118000.0,135120000.0,135270000.0,128604000.0,97992000.0,73308000.0,54401815.0,6351822.0,5480232.0
,costOfRevenue,0.0,3245601000.0,2959609000.0,2568547000.0,2398328000.0,2114426000.0,1884397000.0,1665173000.0,937200000.0,379476000.0,83120000.0,45896000.0,43990000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,4605967000.0,1854804000.0,1711479000.0,1730558000.0,1853181000.0,1726694000.0,1451274000.0,1211369000.0,879628000.0,1041686000.0,597410000.0,523077000.0,507224000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfitRatio,1.0,0.363658180085699,0.366398363721685,0.402539133145155,0.435887822417876,0.449528783271546,0.435077080443485,0.42111987240235,0.48415590248499,0.732981883838718,0.877859903310655,0.919335363892487,0.92019433468671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,128394000.0,126549000.0,126383000.0,122008000.0,155241000.0,147416000.0,142943000.0,108318000.0,97341000.0,147425000.0,54626000.0,49691000.0,47193000.0,37653000.0,26004000.0,17249000.0,16585000.0,11483000.0,9665000.0,8078000.0,7405000.0,7359000.0,6114000.0,4858000.0,0.0,2385535.0,3086988.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,2469429000.0,-31711000.0,-83487000.0,-160240000.0,17653000.0,-27525000.0,-2387000.0,4066000.0,5271000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
