date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY
,revenue,13230945000.0,25576204000.0,15763557000.0,11594792000.0,8204050000.0,5897249000.0,3678368000.0,1823468000.0,820031000.0,319655000.0,128338000.0,32710000.0
,costOfRevenue,9509589000.0,17148350000.0,10017134000.0,7026402000.0,5103430000.0,3579744000.0,1849149000.0,881999000.0,416133000.0,182699000.0,110062000.0,28849000.0
,grossProfit,3721356000.0,8427854000.0,5746423000.0,4568390000.0,3100620000.0,2317505000.0,1829219000.0,941469000.0,403898000.0,136956000.0,18276000.0,3861000.0
,grossProfitRatio,0.28126154254288,0.329519345404033,0.364538473137757,0.39400361817616,0.377937725879291,0.392980693201186,0.497290918146308,0.516306839494853,0.492539916173901,0.428449422033129,0.142405211239072,0.11803729746255
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,2096796000.0,2535482000.0,1192052000.0,781886000.0,675230000.0,548799000.0,431188000.0,267005000.0,176725000.0,106804000.0,49219000.0,12597000.0
,GeneralAndAdministrativeExpenses,1016544000.0,1489495000.0,883225000.0,544641000.0,482437000.0,358474000.0,223019000.0,200554000.0,109788000.0,118241000.0,192222000.0,32878000.0
,SellingAndMarketingExpenses,3484814000.0,3739724000.0,1149316000.0,691281000.0,387268000.0,312870000.0,102527000.0,24955000.0,16954000.0,13381000.0,12363000.0,4951000.0
,otherExpenses,-17257000.0,74687000.0,27372000.0,24314000.0,954000.0,594000.0,37463000.0,1722000.0,0.0,0.0,0.0,0.0
,operatingExpenses,0.0,7517285000.0,3136105000.0,1928935000.0,1416385000.0,1140602000.0,751164000.0,467158000.0,301002000.0,0.0,0.0,0.0
,costAndExpenses,16051632000.0,24665635000.0,13153239000.0,8955337000.0,6519815000.0,4720346000.0,2600313000.0,1349157000.0,717135000.0,421125000.0,363866000.0,79275000.0
,interestExpense,522015000.0,266517000.0,8616000.0,32122000.0,81085000.0,97125000.0,56607000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,0.0,1183699000.0,220086000.0,239134000.0,274517000.0,186299000.0,80633000.0,49670000.0,32443000.0,14099000.0,5314000.0,2662000.0
,EBITDA,-2223930000.0,2094268000.0,2830404000.0,2878589000.0,1958752000.0,1363202000.0,1158688000.0,523981000.0,135339000.0,-87371000.0,-230214000.0,-43903000.0
,EBITDARatio,-0.168085499561823,0.0818834569821229,0.17955363754513,0.24826568687045,0.238754273803792,0.231158969207507,0.315000565468164,0.287354096699257,0.165041321608573,-0.273329057890538,-1.79381009521732,-1.342188933048
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-2820687000.0,910569000.0,2610318000.0,2639455000.0,1684235000.0,1176903000.0,1078055000.0,474311000.0,102896000.0,-101470000.0,-235528000.0,-46565000.0
,operatingIncomeRatio,-0.213188627116204,0.0356021949152423,0.165591940955966,0.227641427289079,0.205293117423711,0.199568137618066,0.293079702737736,0.260114792253004,0.125478183141857,-0.317435985672053,-1.83521638174196,-1.42357077346377
,totalOtherIncomeExpensesNet,2846406000.0,2830483000.0,-552783000.0,103461000.0,113468000.0,-55158000.0,28063000.0,31277000.0,-1151000.0,14143000.0,-551000.0,-15000.0
,incomeBeforeTax,117718000.0,4208111000.0,2534471000.0,2891178000.0,1783811000.0,1162512000.0,1214480000.0,565809000.0,118061000.0,-80455000.0,-236023000.0,-46534000.0
,incomeBeforeTaxRatio,0.00889717249977231,0.164532273827656,0.160780400007435,0.249351432953692,0.21743053735655,0.197127847238602,0.330168161532506,0.310292804699616,0.143971386447586,-0.251693231765497,-1.83907338434447,-1.42262305105472
,incomeTaxExpense,192337000.0,546622000.0,477707000.0,415811000.0,280514000.0,178327000.0,154283000.0,89951000.0,29041000.0,1343000.0,2322000.0,391000.0
,netIncome,9675031000.0,3445235000.0,2209007000.0,2493235000.0,1523918000.0,1033243000.0,1064472000.0,477727000.0,89177000.0,-83156000.0,-238857000.0,-47116000.0
,netIncomeRatio,0.731242628549964,0.13470470441978,0.140133790869662,0.215030593045567,0.185751915212608,0.175207626471258,0.28938703251007,0.261988145665293,0.108748327807119,-0.260142966635904,-1.86115569823435,-1.44041577499236
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,125.292026611915,43.76,25.6,42.03,27.04,18.37,18.46,8.51,29.91,-1.968,-5.29648456998651,-1.04476388382791
,EPSDiluted,125.292026611915,43.18,25.4,41.33,26.4,17.96,17.76,8.09,1.8,-1.968,-4.91120216598949,-0.968764579864776
,weightedAverageShsOut,77219846.0,77219846.0,64042390.0,59323007.0,56367166.0,56259499.0,57657035.0,56123784.0,30235191.0,42265408.0,45097271.0,45097271.0
,weightedAverageShsOutDil,77219846.0,78254045.0,64704470.0,60831887.0,60805566.0,57541558.0,59927174.0,59056065.0,49623442.0,42265408.0,48635139.0,48635139.0
