date,,2020-09-30_FY,2019-09-30_FY,2018-09-30_FY,2017-09-30_FY,2016-09-30_FY,2015-09-30_FY,2014-09-30_FY,2013-09-30_FY,2012-09-30_FY,2011-09-30_FY,2010-09-30_FY,2009-09-30_FY,2008-09-30_FY,2007-09-30_FY,2006-09-30_FY,2005-09-30_FY,2004-09-30_FY,2003-09-30_FY,2002-09-30_FY,2001-09-30_FY,2000-09-30_FY,1999-09-30_FY,1998-09-30_FY,1997-09-30_FY,1996-09-30_FY,1995-09-30_FY,1994-09-30_FY
,revenue,897273000.0,780848000.0,631560000.0,692885000.0,560323000.0,552708000.0,482848000.0,450952000.0,519451000.0,688105000.0,592972000.0,218706000.0,526366000.0,743258000.0,692870000.0,463746000.0,539769000.0,343610000.0,304254000.0,381716000.0,321099000.0,103900000.0,99900000.0,86400000.0,90400000.0,45700000.0,24000000.0
,costOfRevenue,517249000.0,464588000.0,385479000.0,425481000.0,362242000.0,363603000.0,315511000.0,304970000.0,345965000.0,465084000.0,426677000.0,224702000.0,399538000.0,523663000.0,448086000.0,300944000.0,335445000.0,239944000.0,221210000.0,229332000.0,159657000.0,47800000.0,64300000.0,53600000.0,49500000.0,26100000.0,14200000.0
,grossProfit,380024000.0,316260000.0,246081000.0,267404000.0,198081000.0,189105000.0,167337000.0,145982000.0,173486000.0,223021000.0,166295000.0,-5996000.0,126828000.0,219595000.0,244784000.0,162802000.0,204324000.0,103666000.0,83044000.0,152384000.0,161442000.0,56100000.0,35600000.0,32800000.0,40900000.0,19600000.0,9800000.0
,grossProfitRatio,0.423532191428919,0.405021207712641,0.389639939198176,0.385928400816874,0.353512170658709,0.342142686554202,0.346562479289549,0.323719597651191,0.333979528386701,0.324108965928165,0.280443258703615,-0.0274158002066701,0.240950213349646,0.295449224899026,0.353289938949586,0.351058553604775,0.378539708653146,0.301696691015977,0.272943001571056,0.399207787988976,0.502779516597685,0.539942252165544,0.356356356356356,0.37962962962963,0.452433628318584,0.428884026258206,0.408333333333333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,59063000.0,56368000.0,46936000.0,47004000.0,51543000.0,52232000.0,52649000.0,48991000.0,47464000.0,39846000.0,31162000.0,31607000.0,42924000.0,51715000.0,70671000.0,62771000.0,67133000.0,72894000.0,75055000.0,60868000.0,42950000.0,22400000.0,22700000.0,14200000.0,12400000.0,0.0,0.0
,GeneralAndAdministrativeExpenses,241137000.0,211960000.0,167022000.0,153061000.0,130261000.0,115270000.0,111098000.0,99545000.0,110160000.0,102542000.0,85597000.0,91231000.0,110516000.0,120421000.0,141032000.0,83152000.0,96768000.0,98308000.0,101205000.0,95919000.0,70856000.0,31600000.0,26500000.0,12800000.0,12400000.0,11800000.0,6500000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1391000.0,-1455000.0,-3304000.0,-645000.0,-579000.0,421000.0,256000.0,1227000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,300200000.0,268328000.0,213958000.0,200065000.0,181804000.0,167502000.0,163747000.0,148536000.0,157624000.0,142388000.0,116759000.0,122838000.0,357010000.0,172136000.0,211703000.0,149023000.0,167564000.0,215807000.0,675830000.0,186974000.0,144019000.0,64400000.0,57300000.0,31800000.0,27900000.0,13000000.0,7300000.0
,costAndExpenses,817449000.0,732916000.0,599437000.0,625546000.0,544046000.0,531105000.0,479258000.0,453506000.0,503589000.0,607472000.0,543436000.0,347540000.0,756548000.0,695799000.0,659789000.0,449967000.0,503009000.0,455751000.0,897040000.0,416306000.0,303676000.0,112200000.0,121600000.0,85400000.0,77400000.0,39100000.0,21500000.0
,interestExpense,2944000.0,22250000.0,9520000.0,408000.0,157000.0,395000.0,202000.0,2000.0,14000.0,65000.0,80000.0,454000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,65496000.0,54454000.0,37429000.0,28149000.0,28046000.0,25160000.0,23459000.0,24155000.0,21620000.0,17249000.0,18420000.0,25856000.0,34538000.0,32801000.0,33901000.0,3100000.0,3663000.0,44605000.0,499570000.0,30187000.0,30213000.0,10400000.0,8100000.0,4800000.0,3100000.0,1200000.0,800000.0
,EBITDA,145320000.0,102386000.0,69552000.0,95488000.0,44323000.0,46763000.0,27049000.0,21601000.0,37482000.0,97882000.0,67956000.0,-102978000.0,-195644000.0,80260000.0,66982000.0,16879000.0,40423000.0,-67536000.0,-93216000.0,-4403000.0,47636000.0,2100000.0,-13600000.0,5800000.0,16100000.0,7800000.0,3300000.0
,EBITDARatio,0.161957397581338,0.131121549904719,0.110127303819115,0.137812191056236,0.0791025890423916,0.0846070619567656,0.0560196997812976,0.0479008852383402,0.0721569503187019,0.142248639379165,0.114602375828876,-0.47085127980028,-0.371688140951353,0.107984037844194,0.0966732576096526,0.0363970794357256,0.0748894434471042,-0.196548412444341,-0.306375594076002,-0.011534753586436,0.148353000165058,0.0202117420596728,-0.136136136136136,0.0671296296296296,0.178097345132743,0.170678336980306,0.1375
