date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY
,revenue,1247934000.0,1189346000.0,1048782000.0,1002286000.0,955621000.0,895072000.0,868953000.0,829067000.0,849114000.0,870323000.0,885042000.0,889080000.0,900120000.0,828228000.0,607397000.0,269196000.0,79708000.0,18722000.0,971000.0,0.0
,costOfRevenue,553523000.0,511084000.0,426995000.0,404954000.0,355150000.0,295978000.0,268868000.0,251298000.0,271010000.0,277905000.0,299759000.0,285041000.0,305592000.0,308554000.0,286033000.0,124491000.0,42087000.0,0.0,2454000.0,0.0
,grossProfit,694411000.0,678262000.0,621787000.0,597332000.0,600471000.0,599094000.0,600085000.0,577769000.0,578104000.0,592418000.0,585283000.0,604039000.0,594528000.0,519674000.0,321364000.0,144705000.0,37621000.0,0.0,-1483000.0,0.0
,grossProfitRatio,0.556448498077623,0.570281482428158,0.592865819588818,0.595969613463622,0.628356848583277,0.669324925816024,0.690583955633964,0.696890601121502,0.680832020199879,0.680687514865171,0.661305339181643,0.679397804472038,0.660498600186642,0.627452826999329,0.529083943450494,0.537545134400214,0.471985246148442,0.0,-1.52729145211123,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,69460000.0,52139000.0,29630000.0,29759000.0,27220000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,263590000.0,222132000.0,187463000.0,152167000.0,153063000.0,136373000.0,274750000.0,262302000.0,242368000.0,234754000.0,238986000.0,265456000.0,298985000.0,0.0,0.0,154716000.0,49186000.0,0.0,5863000.0,6796000.0
,SellingAndMarketingExpenses,342053000.0,363111000.0,311433000.0,313251000.0,330969000.0,347896000.0,226121000.0,227052000.0,212540000.0,204263000.0,198170000.0,227990000.0,253370000.0,0.0,0.0,243404000.0,56075000.0,0.0,1983000.0,50000.0
,otherExpenses,723924000.0,-50000.0,-318000.0,1253000.0,-346000.0,-842000.0,11000.0,-104000.0,-11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,1248083000.0,671499000.0,569876000.0,537941000.0,556317000.0,546102000.0,552278000.0,525420000.0,488232000.0,476068000.0,490229000.0,546837000.0,600967000.0,781454000.0,661852000.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1801606000.0,1182583000.0,996871000.0,942895000.0,911467000.0,842080000.0,821146000.0,776718000.0,759242000.0,753973000.0,789988000.0,831878000.0,906559000.0,1090008000.0,947885000.0,533733000.0,151255000.0,0.0,13397000.0,7396000.0
,interestExpense,32160000.0,32821000.0,15068000.0,14868000.0,13042000.0,8786000.0,6823000.0,6557000.0,5986000.0,17118000.0,48541000.0,54192000.0,29878000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,34378000.0,86256000.0,70980000.0,72523000.0,72285000.0,61833000.0,51407000.0,36066000.0,33324000.0,37051000.0,53073000.0,53391000.0,48612000.0,35718000.0,23677000.0,11122000.0,3907000.0,0.0,1114000.0,550000.0
,EBITDA,34229000.0,93019000.0,122891000.0,131914000.0,116439000.0,114825000.0,99214000.0,88415000.0,123196000.0,153401000.0,148127000.0,110593000.0,42173000.0,-226062000.0,-316811000.0,-253415000.0,-67640000.0,18722000.0,-11312000.0,-6846000.0
,EBITDARatio,0.0274285338807982,0.0782102096446282,0.117174970584926,0.131613132379381,0.121846422378746,0.128285769189518,0.114176485954937,0.106643974491808,0.145087703182376,0.176257550357741,0.167367198392845,0.12439038106807,0.0468526418699729,-0.272946579927266,-0.521588022331358,-0.941377286438134,-0.848597380438601,1.0,-11.6498455200824,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-149000.0,6763000.0,51911000.0,59391000.0,44154000.0,52992000.0,47807000.0,52349000.0,89872000.0,116350000.0,95054000.0,57202000.0,-6439000.0,-261780000.0,-340488000.0,-264537000.0,-71547000.0,18722000.0,-12426000.0,-7396000.0
,operatingIncomeRatio,-0.000119397339923425,0.00568631836320129,0.049496463516727,0.0592555418313735,0.046204509946935,0.0592041757534589,0.0550167845671745,0.063142062101133,0.105842089519193,0.133685999335879,0.10740055274213,0.0643384172402933,-0.00715349064569169,-0.316072385864762,-0.560569117068408,-0.982692907769803,-0.897613790334722,1.0,-12.7971163748713,0.0
,totalOtherIncomeExpensesNet,314000.0,-50000.0,-318000.0,1253000.0,-346000.0,-842000.0,11000.0,-104000.0,-25273000.0,-13027000.0,-130361000.0,-45049000.0,-30817000.0,-238000.0,-189000.0,-441000.0,21000.0,0.0,0.0,0.0
,incomeBeforeTax,-31995000.0,-26108000.0,36525000.0,45793000.0,30845000.0,43453000.0,41207000.0,45995000.0,58722000.0,86340000.0,-83347000.0,-41762000.0,-63898000.0,-267246000.0,-338788000.0,-261724000.0,-70396000.0,0.0,0.0,0.0
,incomeBeforeTaxRatio,-0.0256383751063758,-0.0219515599329379,0.0348261125763028,0.045688555961073,0.0322774405334332,0.0485469325372707,0.047421437062764,0.0554780252983173,0.0691567916675499,0.0992045481964742,-0.0941729319060564,-0.0469721509875377,-0.0709883126694218,-0.322672017850157,-0.557770288625067,-0.972243272559771,-0.883173583580067,0.0,0.0,0.0
,incomeTaxExpense,-4217000.0,-6626000.0,797000.0,79726000.0,12938000.0,18418000.0,21760000.0,18194000.0,22095000.0,-322704000.0,318000.0,836000.0,678000.0,182000.0,-215000.0,-390000.0,-475000.0,0.0,0.0,0.0
,netIncome,-27778000.0,-19482000.0,35728000.0,-33933000.0,17907000.0,22655000.0,20266000.0,28289000.0,36627000.0,409044000.0,-83665000.0,-42598000.0,-64576000.0,-267428000.0,-338573000.0,-261334000.0,-69921000.0,-29974000.0,-12742000.0,-7217000.0
,netIncomeRatio,-0.0222591899892142,-0.0163804309259038,0.0340661834394564,-0.0338556060844909,0.0187386003446973,0.0253108129848772,0.0233223200794519,0.0341214883718686,0.0431355507034391,0.469991026320113,-0.0945322368881929,-0.0479124488235029,-0.0717415455717016,-0.322891764103604,-0.557416319145468,-0.970794514034384,-0.877214332312942,-1.60100416622156,-13.1225540679712,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-0.112599666797732,-0.08,0.15,-0.15,0.0829984565540832,0.11,0.1,0.133714307322169,0.163320907501873,1.82,-0.4,-0.25,-0.41,-1.72,-3.59,-189.67,-51.41,-21.14,-8.96,-5.68
,EPSDiluted,-0.112599666797732,-0.08,0.14,-0.15,0.0772049788523806,0.1,0.09,0.128283148920733,0.157445418319843,1.69,-0.4,-0.25,-0.41,-1.72,-3.59,-189.67,-51.41,-21.14,-8.96,-5.68
,weightedAverageShsOut,246697000.0,242018000.0,237499000.0,225311000.0,215751000.0,213147000.0,209822000.0,211563000.0,224264000.0,224324000.0,209868000.0,170314000.0,156258000.0,155593000.0,94207000.0,1381000.0,1360000.0,1418000.0,1422000.0,1271000.0
,weightedAverageShsOutDil,246697000.0,242018000.0,248892000.0,225311000.0,231941000.0,224110000.0,219419000.0,220520000.0,232633000.0,241744000.0,209868000.0,170314000.0,156258000.0,155593000.0,94207000.0,1381000.0,1360000.0,1418000.0,1422000.0,1271000.0
