date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-306620000.0,-290976000.0,-230699000.0,-119491000.0,-79049000.0,-57221000.0,-28006000.0,-8773000.0
,depreciationAndAmortization,8332000.0,7070000.0,3732000.0,956000.0,383000.0,48000.0,6000.0,4000.0
,deferredIncomeTax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,stockBasedCompensation,51351000.0,51696000.0,33817000.0,23100000.0,16784000.0,10251000.0,10101000.0,1713000.0
,changeInWorkingCapital,63685000.0,-4148000.0,15003000.0,7201000.0,-725000.0,6186000.0,-3000.0,1094000.0
,accountsReceivables,-1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-815000.0,4213000.0,-1958000.0,2163000.0,981000.0,1005000.0,-164000.0,485000.0
,otherWorkingCapital,440372000.0,236249000.0,281510000.0,144544000.0,250878000.0,314888000.0,103302000.0,50284000.0
,otherNonCashItems,1535000.0,1035000.0,260000.0,0.0,0.0,0.0,748000.0,-4000.0
,netCashProvidedByOperatingActivites,-180759000.0,-235626000.0,-179772000.0,-87502000.0,-60025000.0,-37156000.0,-16628000.0,-5966000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-4513000.0,-5733000.0,-35925000.0,-20232000.0,-3020000.0,-290000.0,-46000.0,-3000.0
,acquisitionsNet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,-425868000.0,-270230000.0,-466489000.0,-176459000.0,-304928000.0,-379776000.0,-95525000.0,0.0
,salesMaturitiesOfInvestments,309653000.0,336261000.0,306125000.0,296600000.0,391689000.0,160133000.0,12208000.0,0.0
,otherInvestingActivites,0.0,0.0,0.0,-1200000.0,0.0,-194000.0,0.0,0.0
,netCashUsedForInvestingActivites,-120728000.0,60459000.0,-196289000.0,98709000.0,83741000.0,-220127000.0,-83363000.0,-3000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-389000.0,-486000.0,-528000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,422969000.0,188617000.0,340876000.0,19156000.0,0.0,263434000.0,56455000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-1686000.0,-6695000.0,-7503000.0,-357000.0,-94000.0,-4647000.0,318000.0,-210000.0
,netCashUsedProvidedByFinancingActivities,427574000.0,188786000.0,357536000.0,20048000.0,506000.0,259226000.0,70273000.0,53377000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,-94000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,126087000.0,13619000.0,-18525000.0,31255000.0,24222000.0,1849000.0,-29718000.0,47408000.0
,cashAtEndOfPeriod,201798000.0,75711000.0,62092000.0,79223000.0,47968000.0,23746000.0,21897000.0,51615000.0
,cashAtBeginningOfPeriod,75711000.0,62092000.0,80617000.0,47968000.0,23746000.0,21897000.0,51615000.0,4207000.0
,operatingCashFlow,-180759000.0,-235626000.0,-179772000.0,-87502000.0,-60025000.0,-37156000.0,-16628000.0,-5966000.0
,capitalExpenditure,-4513000.0,-5733000.0,-35925000.0,-20232000.0,-3020000.0,-290000.0,-46000.0,-3000.0
,freeCashFlow,-185272000.0,-241359000.0,-215697000.0,-107734000.0,-63045000.0,-37446000.0,-16674000.0,-5969000.0
