date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY
,revenue,252424000.0,250334000.0,197024000.0,168816000.0,153276000.0,168246000.0,185829000.0,144837000.0,117791000.0,96639000.0,71045000.0,68783000.0,75588000.0,62079544.0,46027509.0,35129761.0,32445802.0,30458000.0
,costOfRevenue,104633000.0,99117000.0,77179000.0,68566000.0,63353000.0,61410000.0,58086000.0,43135000.0,33785000.0,26437000.0,20567000.0,18645000.0,19252000.0,17944311.0,15605404.0,13380916.0,0.0,0.0
,grossProfit,147791000.0,151217000.0,119845000.0,100250000.0,89923000.0,106836000.0,127743000.0,101702000.0,84006000.0,70202000.0,50478000.0,50138000.0,56336000.0,44135233.0,30422105.0,21748845.0,0.0,0.0
,grossProfitRatio,0.585487116914398,0.604060974538017,0.608276149098587,0.593841815941617,0.586673712779561,0.634998751827681,0.687422307605379,0.702182453378626,0.71317842619555,0.726435497056054,0.71050742487156,0.728930113545498,0.745303487326031,0.710946475380038,0.660954843330757,0.619100283659772,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,75614000.0,67246000.0,55657000.0,56021000.0,52804000.0,46780000.0,43174000.0,32467000.0,27611000.0,25671000.0,20664000.0,20136000.0,20309000.0,16836805.0,10332301.0,6399159.0,0.0,0.0
,GeneralAndAdministrativeExpenses,51075000.0,47254000.0,41302000.0,40336000.0,38537000.0,38517000.0,37761000.0,0.0,0.0,35930000.0,34101000.0,22635000.0,22094000.0,16292887.0,0.0,0.0,0.0,0.0
,SellingAndMarketingExpenses,87182000.0,89553000.0,72006000.0,68116000.0,63980000.0,74146000.0,62156000.0,63524000.0,48215000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,897000.0,-354000.0,2155000.0,384000.0,-38000.0,-661000.0,-2651000.0,-265000.0,-163000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,213871000.0,204053000.0,168965000.0,164473000.0,155321000.0,159443000.0,143091000.0,95991000.0,75826000.0,61601000.0,54765000.0,42771000.0,42403000.0,33129692.0,0.0,0.0,0.0,0.0
,costAndExpenses,318504000.0,303170000.0,246144000.0,233039000.0,218674000.0,220853000.0,201177000.0,139126000.0,109611000.0,88038000.0,75332000.0,61416000.0,61655000.0,51074003.0,39198328.0,31790446.0,0.0,0.0
,interestExpense,11125000.0,14765000.0,16986000.0,13218000.0,9319000.0,8914000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,14334000.0,13870000.0,13055000.0,10531000.0,9507000.0,10395000.0,10443000.0,4307000.0,2286000.0,1609000.0,1361000.0,1486000.0,1363000.0,1182582.0,1270441.0,1515303.0,0.0,0.0
,EBITDA,-51746000.0,-38966000.0,-36065000.0,-53692000.0,-55891000.0,-42212000.0,-4905000.0,10018000.0,10466000.0,10210000.0,-2926000.0,8853000.0,15296000.0,12188123.0,8099622.0,4854618.0,32445802.0,30458000.0
,EBITDARatio,-0.204996355338637,-0.155656043525849,-0.183048765632613,-0.318050421760971,-0.364642866463112,-0.250894523495358,-0.0263952343283341,0.0691674088803275,0.0888522892241343,0.105650927679301,-0.0411851643324653,0.128709128709129,0.202360162988834,0.19633074302221,0.17597350315004,0.138191034092148,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-66080000.0,-52836000.0,-49120000.0,-64223000.0,-65398000.0,-52607000.0,-15348000.0,5711000.0,8180000.0,8601000.0,-4287000.0,7367000.0,13933000.0,11005541.0,6829181.0,3339315.0,32445802.0,30458000.0
,operatingIncomeRatio,-0.2617817640161,-0.211062021139757,-0.249309728764008,-0.380431949578239,-0.426668232469532,-0.312679053291014,-0.082592060442665,0.0394305322534988,0.0694450340008999,0.0890013348648061,-0.0603420367372792,0.107104953258799,0.184328200243425,0.17728127964342,0.148371727003519,0.0950565817968417,1.0,1.0
,totalOtherIncomeExpensesNet,897000.0,-856000.0,2060000.0,-336000.0,-38000.0,-3551000.0,-9710000.0,-2438000.0,-163000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,incomeBeforeTax,-76308000.0,-68457000.0,-64046000.0,-77777000.0,-74755000.0,-65072000.0,-25058000.0,3273000.0,8017000.0,8634000.0,-4193000.0,7563000.0,15045000.0,11759731.0,8749757.0,4414068.0,0.0,0.0
,incomeBeforeTaxRatio,-0.302300890565081,-0.273462653894397,-0.325066996914082,-0.460720547815373,-0.487714971685065,-0.386766995946412,-0.134844399959102,0.0225978168561901,0.068061227088657,0.0893428119082358,-0.0590189316630305,0.109954494569879,0.19903953008414,0.189430048004219,0.190098425704506,0.125650385153489,0.0,0.0
,incomeTaxExpense,676000.0,624000.0,200000.0,149000.0,470000.0,739000.0,12493000.0,-173000.0,3051000.0,2284000.0,-2262000.0,2047000.0,4288000.0,1242651.0,1724498.0,974541.0,0.0,0.0
,netIncome,-76984000.0,-69081000.0,-64246000.0,-77926000.0,-75225000.0,-65811000.0,-36644000.0,3446000.0,4966000.0,6350000.0,-1931000.0,5516000.0,10757000.0,10517080.0,7025259.0,3439527.0,3655919.0,1680000.0
,netIncomeRatio,-0.304978924349507,-0.275955323687553,-0.326082101672893,-0.461603165576723,-0.490781335629844,-0.391159373774116,-0.197192042146274,0.0237922630267128,0.0421594179521356,0.0657084613872246,-0.0271799563656837,0.0801942340403879,0.142310948827856,0.169412971203526,0.152631744637756,0.0979092058155477,0.112677720217857,0.0551579223849235
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
