date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2015-12-31_FY,2014-12-31_FY
,revenue,1416187000.0,2290260000.0,2031205000.0,1649969000.0,926021000.0,1587025000.0
,costOfRevenue,1430110000.0,2153413000.0,1733275000.0,1431979000.0,979469000.0,1300721000.0
,grossProfit,-13923000.0,136847000.0,297930000.0,217990000.0,-53448000.0,286304000.0
,grossProfitRatio,-0.0098313287722596,0.0597517312444875,0.146676480217408,0.13211763372524,-0.0577179135246393,0.180402955214946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,GeneralAndAdministrativeExpenses,57356000.0,78953000.0,59271000.0,67459000.0,44158000.0,253918000.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,-1972000.0,-10332000.0,-1254000.0,1025000.0,-85000.0,0.0
,operatingExpenses,57356000.0,0.0,0.0,0.0,0.0,0.0
,costAndExpenses,1511747000.0,2259589000.0,1786201000.0,1499616000.0,1023528000.0,1554639000.0
,interestExpense,74528000.0,66798000.0,38810000.0,35977000.0,28000.0,712000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,depreciationAndAmortization,161530000.0,88000.0,5392000.0,124007000.0,204338000.0,201662000.0
,EBITDA,65970000.0,30759000.0,250396000.0,274360000.0,106831000.0,234048000.0
,EBITDARatio,0.0465828312221479,0.0134303528856986,0.123274607929776,0.166281911963194,0.115365634256675,0.147475937682141
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INCOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,operatingIncome,-95560000.0,30671000.0,245004000.0,150353000.0,-97507000.0,32386000.0
,operatingIncomeRatio,-0.06747696455341,0.0133919293006034,0.120620026043654,0.091124742343644,-0.105296748129902,0.020406735873726
,totalOtherIncomeExpensesNet,-80573000.0,-231868000.0,-70652000.0,-8830000.0,-315307000.0,-101766000.0
,incomeBeforeTax,-243634000.0,-260699000.0,137491000.0,105756000.0,-412838000.0,-70085000.0
,incomeBeforeTaxRatio,-0.172035190267952,-0.113829434212709,0.0676893765031102,0.0640957496777212,-0.445819263278047,-0.0441612450969581
,incomeTaxExpense,-2164000.0,-57557000.0,-165363000.0,-67979000.0,-155052000.0,0.0
,netIncome,-446899000.0,-316319000.0,299165000.0,154522000.0,-417560000.0,-52345000.0
,netIncomeRatio,-0.315564964231419,-0.138114886519434,0.147284493687245,0.0936514564819097,-0.450918499688452,-0.0329830973047053
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,EPS,-23.760531165231,-16.82,27.28,15.12,-40.539806,0.0
,EPSDiluted,-23.760531165231,-16.82,25.54,14.35,-40.539806,0.0
,weightedAverageShsOut,0.0,18808460.0,10967014.0,10216464.0,10300000.0,30332131.0
,weightedAverageShsOutDil,0.0,18808460.0,11712653.0,10770005.0,10300000.0,30332131.0
