date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY
,revenue,6019000.0,28795000.0,5409000.0,7579000.0,2515000.0,19024000.0,18123000.0,1293000.0,19286000.0,164849000.0,44682000.0,20718532.0,19660210.0,11034138.0
,costOfRevenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,grossProfit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164849000.0,44682000.0,20718532.0,19660210.0,11034138.0
,grossProfitRatio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COST And EXPENSES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ResearchAndDevelopmentExpenses,22679000.0,17958000.0,20652000.0,25179000.0,23703000.0,12875000.0,38254000.0,68468000.0,91358000.0,101735000.0,86345000.0,51791943.0,41820505.0,29248014.0
,GeneralAndAdministrativeExpenses,22217000.0,11211000.0,10781000.0,9138000.0,8205000.0,14217000.0,18589000.0,28712000.0,36932000.0,29167000.0,14763000.0,10120360.0,9164718.0,6501915.0
,SellingAndMarketingExpenses,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherExpenses,0.0,0.0,2300000.0,-2373000.0,-195000.0,-289000.0,66000.0,-123000.0,247000.0,0.0,0.0,0.0,0.0,0.0
,operatingExpenses,44896000.0,29169000.0,31433000.0,34317000.0,31908000.0,27092000.0,56843000.0,97180000.0,128290000.0,130902000.0,101108000.0,61912303.0,50985223.0,35749929.0
,costAndExpenses,44896000.0,29169000.0,31433000.0,34317000.0,31908000.0,27092000.0,56843000.0,97180000.0,128290000.0,130902000.0,101108000.0,61912303.0,50985223.0,35749929.0
,interestExpense,1605000.0,1815000.0,2191000.0,2373000.0,1949000.0,2307000.0,2388000.0,3127000.0,3501000.0,3836000.0,3389000.0,2810965.0,2085917.0,2437330.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
