Date,2018-12-31,2017-12-31,2016-12-31
Depreciation & Amortization,56000.0,4000.0,0.0
Stock-based compensation,2526000.0,1148000.0,107000.0
Operating Cash Flow,-33141000.0,-9717000.0,-2059000.0
Capital Expenditure,-150000.0,-53000.0,0.0
Acquisitions and disposals,0.0,0.0,0.0
Investment purchases and sales,0.0,0.0,0.0
Investing Cash flow,-150000.0,-53000.0,0.0
Issuance (repayment) of debt,10000000.0,0.0,0.0
Issuance (buybacks) of shares,111066000.0,318000.0,63000.0
Dividend payments,0.0,0.0,0.0
Financing Cash Flow,184941000.0,13311000.0,3990000.0
Effect of forex changes on cash,0.0,0.0,0.0
Net cash flow / Change in cash,151650000.0,3541000.0,1931000.0
Free Cash Flow,-33291000.0,-9770000.0,-2059000.0
Net Cash/Marketcap,0.3108,0.2429,0.2429
